type,project_id,project_name,id,label,amount,amount_ex_vat,vat_rate,percent,due_date,actual_date,milestone_id,created_at,contract_value,contract_signed_date,expenses,expected_profit,max_materials_expense,max_man_hr_expense,opex_value,opex_expense_percent,warranty_years,system_lifetime_years,milestone_kind,milestone_note,month,status,opening_cash,opening_cash_as_of,min_working_capital,prob_cold_lead,prob_hot_lead,prob_under_development,prob_commissioned,fixed_monthly,category,subcategory,warehouse_lot_id,warehouse_item_id,qty,is_maintenance,is_opex,budget_amount,source_sklad,wh_site,wh_slot,event_id,intentional,actor_user_id,actor_name,action,field,old_value,new_value,summary,occurred_at,entity_type,entity_id
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,d8b9539f-c887-4aa0-ac81-7d71678ee264,Example 500kW Z-Series BOM,11.72,9.766799772986404,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,d8b9539f-c887-4aa0-ac81-7d71678ee264,685deb66-6593-4c42-a39a-b60d7cb4b9fe,3,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,ca34d454-8e50-4d66-9d94-5c3cc171f2d5,Example 500kW Z-Series BOM,13.73,11.437599382359409,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,ca34d454-8e50-4d66-9d94-5c3cc171f2d5,eefd24ec-4705-4e2b-b647-b9225eccd906,6,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,2d5b680a-f96a-42f7-a6f5-068f3cf8d6db,Example 500kW Z-Series BOM,33.21,27.676229529151307,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,2d5b680a-f96a-42f7-a6f5-068f3cf8d6db,2126d78f-ef51-44b6-a999-1856f0629955,6,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,61f270f2-1068-4f1a-91be-8a30f30932f3,Example 500kW Z-Series BOM,5.18,4.320416396108046,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,61f270f2-1068-4f1a-91be-8a30f30932f3,57b18ae5-bae2-49a4-a6da-c9213be0fdf3,4,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,2cb13177-9655-485a-8c19-4607d1fc7e65,Example 500kW Z-Series BOM,6.72,5.603759017910555,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,2cb13177-9655-485a-8c19-4607d1fc7e65,0a512466-ef26-4890-aa92-b13286431855,5,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,871f22c8-e29c-4d50-baa9-270fa97edb7b,Example 500kW Z-Series BOM,5.4,4.5,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,871f22c8-e29c-4d50-baa9-270fa97edb7b,d680bb27-3e7b-41fb-bbe7-9f5711672866,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,bfd465f5-0762-41b0-acfb-3ec0ee7378df,Example 500kW Z-Series BOM,46.92,39.09849015507483,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,bfd465f5-0762-41b0-acfb-3ec0ee7378df,949bdca8-906b-40e5-baf5-34a02dd77658,3,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,4a1cb250-4a8e-4577-8612-4bf9e789cfde,Example 500kW Z-Series BOM,19.29,16.075016744809112,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,4a1cb250-4a8e-4577-8612-4bf9e789cfde,a602fc6f-b0a3-4aef-99eb-5242fb6a90ed,2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,1b95fb91-4004-492d-8e4a-69a1720da7ee,Example 500kW Z-Series BOM,45.97,38.30598773922069,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,1b95fb91-4004-492d-8e4a-69a1720da7ee,31cabcff-3e4b-425a-aad4-3e8acff08ec2,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,a5c2656e-4893-4579-bf71-a020953f28c1,Example 500kW Z-Series BOM,10.66,8.881139976378316,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,a5c2656e-4893-4579-bf71-a020953f28c1,0490c4b9-769b-44b6-923f-0d90c385837c,4.5,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,0832ef7e-c181-4b25-a3bf-e08515386e16,Example 500kW Z-Series BOM,2.62,2.1832163327078526,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,0832ef7e-c181-4b25-a3bf-e08515386e16,6dab37d9-cf97-4fa6-9e08-fa222cce3452,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,981fbb2e-7ed8-4cb2-9fae-b371571521aa,Example 500kW Z-Series BOM,7.68,6.3962614337646935,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,981fbb2e-7ed8-4cb2-9fae-b371571521aa,9ecfefd0-8272-4df4-a303-b50f29145080,4,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,ea50a4b5-c154-45d9-9913-92d246e663d8,Example 500kW Z-Series BOM,8.02,6.682584887234576,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,ea50a4b5-c154-45d9-9913-92d246e663d8,b101fcc9-c126-43c0-af89-800bbc31d48d,2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,1e467228-6247-417e-843a-451689a8f91c,Example 500kW Z-Series BOM,19.27,16.05456506956126,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,1e467228-6247-417e-843a-451689a8f91c,ca345e9f-a55f-41c3-9f31-d3d4bc853d66,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,7a73a1f2-b2d6-4df8-8508-6a0702fcd92f,Example 500kW Z-Series BOM,4203.4,3502.835113481233,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,7a73a1f2-b2d6-4df8-8508-6a0702fcd92f,3917257b-b71d-4ed6-b959-aca175cc0462,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,c302e1da-e14f-43ad-a10c-c344982cd35e,Example 500kW Z-Series BOM,3807.54,3172.949591733433,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,c302e1da-e14f-43ad-a10c-c344982cd35e,930a13f7-5803-4666-960e-ee2ead6b6a6f,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,2410d4b6-028a-45fa-a389-e3c897a3502e,Example 500kW Z-Series BOM,29981.68,24984.73,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,2410d4b6-028a-45fa-a389-e3c897a3502e,d7b7bf0b-71cd-40e0-b5be-47fcd7683c07,2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,a791ec4f-d64a-43da-a6de-371a14603b43,Example 500kW Z-Series BOM,483.32,402.77000000000004,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,a791ec4f-d64a-43da-a6de-371a14603b43,91190f7e-e383-4049-bdbf-3ca04a090cb0,4,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,362e2efa-12c4-4623-8056-801122cf80e2,Example 500kW Z-Series BOM,91.37,76.14,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,362e2efa-12c4-4623-8056-801122cf80e2,85bd08f4-ebc0-47df-b19e-ea7eaa54d54b,4,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,330958a8-4255-4c54-a614-b0f494635fb3,Example 500kW Z-Series BOM,425.06,354.2179023739282,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,330958a8-4255-4c54-a614-b0f494635fb3,a8119f55-c34a-469b-9a04-46c06592c93b,2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,3a508128-ece3-4382-a8a4-5dfde0aeb24f,Example 500kW Z-Series BOM,5.57,4.64,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,3a508128-ece3-4382-a8a4-5dfde0aeb24f,30773fae-1f0d-4859-8267-8e79ddacefca,14.5,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,e00e8fc1-867a-4b87-9025-85ea307058dc,Example 500kW Z-Series BOM,22.11,18.422613417321546,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,e00e8fc1-867a-4b87-9025-85ea307058dc,c29c0429-7d0d-4234-8e52-b6cb901c5234,1.2000000000000002,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,e13acae1-e231-419d-80f3-73879550d321,Example 500kW Z-Series BOM,14.34,11.948891263555627,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,e13acae1-e231-419d-80f3-73879550d321,47e5f7c9-456a-4485-829f-3f5db3622d8c,10,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,a233ec1d-eb94-4a04-bcc6-6137ce8e4a60,Example 500kW Z-Series BOM,25.12,20.932289616173183,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,a233ec1d-eb94-4a04-bcc6-6137ce8e4a60,ce853b96-04b7-44b8-ab65-2f9a336c17e8,12,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,ca3d53c9-0fe0-4b6e-b913-903d01793688,Example 500kW Z-Series BOM,136.26,113.5477009760562,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,ca3d53c9-0fe0-4b6e-b913-903d01793688,980e19d6-c05b-428e-96c1-ed1d67f67e3d,3,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,9b1c35f5-e4e8-49bc-8c04-f840e52254a0,Example 500kW Z-Series BOM,177.02,147.51793356273296,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,9b1c35f5-e4e8-49bc-8c04-f840e52254a0,514ead82-d1fa-43d5-ac71-a1ee3a7cfca4,3,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,96fb416f-b4c9-4794-b24c-617a1116a4a0,Example 500kW Z-Series BOM,0.23,0.19429091485456304,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,96fb416f-b4c9-4794-b24c-617a1116a4a0,0b632b67-8ad6-4b89-944b-fa4edb7fc68e,50,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,824af7c7-e14c-49f5-af59-d1126e2eecf1,Example 500kW Z-Series BOM,38.47,32.05595578347811,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,824af7c7-e14c-49f5-af59-d1126e2eecf1,1c37d54f-273a-45dc-bd3a-cf2da1346c9c,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,4e489170-5c0b-4eb7-931a-dfb4dac2ebe1,Example 500kW Z-Series BOM,12.24,10.2,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,4e489170-5c0b-4eb7-931a-dfb4dac2ebe1,401c83a8-4c1a-4d36-8d5a-7388604d15db,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,95b9b2a2-8861-4d23-8b82-aee53db14248,Example 500kW Z-Series BOM,1,0.8309515653200943,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,95b9b2a2-8861-4d23-8b82-aee53db14248,dec41ac2-4303-49d2-b888-19d401d683ed,4,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,6f068ef2-e7df-4d20-8e35-01c53497647f,Example 500kW Z-Series BOM,17,14.164421243155079,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,6f068ef2-e7df-4d20-8e35-01c53497647f,10b5a96a-f87e-416c-a6bd-26ebd086ba54,0.14,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,344a8950-251c-4be6-9569-fed0b25400dd,Example 500kW Z-Series BOM,17.59,14.661601468430282,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,344a8950-251c-4be6-9569-fed0b25400dd,9ebd9400-2239-45d0-886d-4a9f4fef36d5,0.14,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,e79c043b-c3e3-4436-a4c1-0161629df975,Example 500kW Z-Series BOM,17.59,14.661601468430282,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,e79c043b-c3e3-4436-a4c1-0161629df975,e48ca11c-290c-4e2b-a64c-f04c95cc740d,0.16,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,b5c9bb4d-0fb8-4777-a9cf-1d58c595dd65,Example 500kW Z-Series BOM,5.14,4.28,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,b5c9bb4d-0fb8-4777-a9cf-1d58c595dd65,3da2b27f-8f6c-40e3-80aa-0d2e92536851,2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,e1b4cb76-2d53-437e-93fd-d17738bc23f8,Example 500kW Z-Series BOM,1.55,1.2884555406144707,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,e1b4cb76-2d53-437e-93fd-d17738bc23f8,811cde5b-d05b-4f90-934b-abc6549e5bb0,2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,83483540-4833-429a-8a5a-9fc592e665c4,Example 500kW Z-Series BOM,3,2.5,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,83483540-4833-429a-8a5a-9fc592e665c4,204240f1-daea-4159-a491-3de19c211822,4,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,4654695e-7879-4a0c-8289-8162e610f40b,Example 500kW Z-Series BOM,94.92,79.096854021055,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,4654695e-7879-4a0c-8289-8162e610f40b,d9c77e15-eba4-485a-b2d3-2acff3fc9bcb,0.15,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,12c17fbb-2c0e-495c-b88f-84bdda4d5645,Example 500kW Z-Series BOM,7.22,6.017905441679491,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,12c17fbb-2c0e-495c-b88f-84bdda4d5645,4d3607b8-5121-492a-873d-6add498c69f2,15,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,3a654562-7030-4655-af25-83e0a9bae323,Example 500kW Z-Series BOM,1.83,1.5236498059647312,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,3a654562-7030-4655-af25-83e0a9bae323,a0ba57db-ef71-4c5d-8f05-9991b6cc6bb0,15,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,679571a7-8ccf-4219-af0a-e9d0af65d0bf,Example 500kW Z-Series BOM,2.33,1.9377962297336682,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,679571a7-8ccf-4219-af0a-e9d0af65d0bf,be38d600-7797-4664-84e4-60c140b688e7,15,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,35210502-9518-46f8-a16b-f65c279f4598,Example 500kW Z-Series BOM,3.55,2.955267073314143,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,35210502-9518-46f8-a16b-f65c279f4598,41665286-33f8-4c15-87d3-ca336a7b1024,2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,e4958153-530f-4532-aa47-292656cc85f7,Example 500kW Z-Series BOM,5.1,4.253948451552538,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,e4958153-530f-4532-aa47-292656cc85f7,30b033ea-82d6-4adc-ac90-e3bc63300e7e,4.5,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,8cbcd88f-20d9-4abd-a08c-eee1715e4c45,Example 500kW Z-Series BOM,5.98,4.985095841663131,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,8cbcd88f-20d9-4abd-a08c-eee1715e4c45,14d885f4-3dcf-41df-bb04-acb0ad73c594,4,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,1b0a3eba-ea7b-4d33-aa95-f9048671e845,Example 500kW Z-Series BOM,3.15,2.622927350536601,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,1b0a3eba-ea7b-4d33-aa95-f9048671e845,b11408a5-71fe-479b-ad0b-d6fda69e1b01,2.91,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,0ba5893b-d1d0-45a3-ba03-f238f476f91d,Example 500kW Z-Series BOM,1.34,1.1188999999999998,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,0ba5893b-d1d0-45a3-ba03-f238f476f91d,0bae7e18-e8d0-4b2e-be67-67469ebf5be4,2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,f6c89f33-450a-4221-bbe0-16a743d7a890,Example 500kW Z-Series BOM,1.34,1.1188999999999998,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,f6c89f33-450a-4221-bbe0-16a743d7a890,d6b48132-a327-483d-9407-e27dcda6ce18,3,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,27fe9def-cd96-402e-9ea6-a583719c486e,Example 500kW Z-Series BOM,19.99,16.66,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,27fe9def-cd96-402e-9ea6-a583719c486e,c51451a2-6e2e-4fff-b38e-cb89a81b13b5,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,69c9aed0-3e77-4492-9b8c-bfd403fd9ffc,Example 500kW Z-Series BOM,165.66,138.048807922979,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,69c9aed0-3e77-4492-9b8c-bfd403fd9ffc,e69e4f3d-71a2-4543-a053-35bcb27def28,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,44e23bbb-36db-464a-9fdc-b7bcbe6bcf2c,Example 500kW Z-Series BOM,1056,880,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,44e23bbb-36db-464a-9fdc-b7bcbe6bcf2c,eb7d6a5b-4aee-49e5-8253-e4bc93af021e,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,f8e88ef7-b3b8-4666-b01e-477e9729a3ec,Example 500kW Z-Series BOM,105.6,88,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,f8e88ef7-b3b8-4666-b01e-477e9729a3ec,ff5adc2d-e377-4084-84a8-d97d1e792898,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,a904a3e7-02f1-47fe-8ef5-c83e8ee1de5c,Example 500kW Z-Series BOM,210.36,175.3,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,a904a3e7-02f1-47fe-8ef5-c83e8ee1de5c,03ddbbd3-02ba-4af6-bb00-7d0cdbb80ce5,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,fd35700a-cde7-48a2-b904-fc19e76bf795,Example 500kW Z-Series BOM,389.29,324.41,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,fd35700a-cde7-48a2-b904-fc19e76bf795,5672da04-fbc2-4847-9c9a-d96b50420ce3,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,7c45a931-cd4b-4b43-8e97-f84638190871,Example 500kW Z-Series BOM,181.2,150.9998312736792,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,7c45a931-cd4b-4b43-8e97-f84638190871,078625da-4940-4ffd-a206-ccf80a98b9e8,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,3f972bdd-75e1-4e23-9c89-c0ed310bd747,Example 500kW Z-Series BOM,162,135,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,3f972bdd-75e1-4e23-9c89-c0ed310bd747,3f4320a3-351f-4d69-ac94-ef077d0bb9b1,1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,995cc181-e634-46e7-89f8-8600df8ab57f,Example 500kW Z-Series BOM,9.12,7.6,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,995cc181-e634-46e7-89f8-8600df8ab57f,852ab9df-2924-4618-807e-e5c08a9405d9,0.1,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,7c2e9372-059b-42e1-a2ec-04be2244fd01,Example 500kW Z-Series BOM,2.16,1.8,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,7c2e9372-059b-42e1-a2ec-04be2244fd01,5548c218-2a68-439c-b4f5-3ba5e9b1f7f0,0.3,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,f85c8f1c-0763-4d57-a6a7-f3500df447f4,Example 500kW Z-Series BOM,1.62,1.35,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,f85c8f1c-0763-4d57-a6a7-f3500df447f4,954e842d-5e2d-42a0-b05a-93208e20cc47,0.2,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,1108560f-a28c-4d95-a5d4-446158f55204,Example 500kW Z-Series BOM,9.77,8.144879667455761,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,1108560f-a28c-4d95-a5d4-446158f55204,7c4f0621-817d-47b2-9564-e6d98b8c0e5e,95,,,,,,,,,,,,,,,,,,
warehouse_lot,54a52555-9309-41fe-8e37-bacbb90670c3,Example 500kW Z-Series,9411d9e9-1429-4033-932a-cb5820714507,Example 500kW Z-Series BOM,1.32,1.1,0.2,,2026-08-24,,,2026-08-24T15:28:39.594+00:00,,,,,,,,,,,,,,,,,,,,,,,materials,,9411d9e9-1429-4033-932a-cb5820714507,5fd02f62-648e-440e-9088-0ae10f88b6c4,80,,,,,,,,,,,,,,,,,,
