type,project_id,project_name,id,label,amount,amount_ex_vat,vat_rate,percent,due_date,actual_date,milestone_id,created_at,contract_value,contract_signed_date,expenses,expected_profit,max_materials_expense,max_man_hr_expense,milestone_kind,milestone_note,month,status,opening_cash,opening_cash_as_of,min_working_capital,prob_cold_lead,prob_hot_lead,prob_under_development,prob_commissioned,fixed_monthly,category,subcategory,warehouse_lot_id,warehouse_item_id,qty,is_maintenance,budget_amount,source_sklad,wh_site,wh_slot,event_id,intentional,actor_user_id,actor_name,action,field,old_value,new_value,summary,occurred_at,entity_type,entity_id
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d976f25f-80e3-4c14-8bce-92636cb76262,Opening (MoneyWorks),1.45,1.21,0.2,,2026-08-08,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,d976f25f-80e3-4c14-8bce-92636cb76262,cbe50686-7177-4e98-aa26-daa9344ad6f5,4,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,6e51c833-efcd-434e-a401-3897274f8a2f,Opening (MoneyWorks),0.02,0.02,0.2,,2026-02-16,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,6e51c833-efcd-434e-a401-3897274f8a2f,27ab473c-ca86-417b-9fc8-a9fd18f00b00,147,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f8f6e159-7a02-4654-be4d-cdb53900dc90,Opening (MoneyWorks),0.02,0.02,0.2,,2026-08-08,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,f8f6e159-7a02-4654-be4d-cdb53900dc90,b58e7dca-bf70-41c6-a59e-44596f6c286e,490,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,1369c015-f6cb-48db-9ca1-f8334c3d1fe7,Opening (MoneyWorks),0.01,0.01,0.2,,2026-02-16,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,1369c015-f6cb-48db-9ca1-f8334c3d1fe7,2bba0cbe-1bdc-4491-8f80-50b54f4da221,148,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,1b5b76f1-3576-498b-967b-9bb1d9426c7c,Opening (MoneyWorks),0,0,0.2,,2026-08-08,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,1b5b76f1-3576-498b-967b-9bb1d9426c7c,e62e9a3f-729c-48de-b3ca-eea9617f541d,200,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,33e48fdb-a4c8-45e5-864d-09118985a89c,Opening (MoneyWorks),0,0,0.2,,2026-08-08,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,33e48fdb-a4c8-45e5-864d-09118985a89c,2a073688-0b36-49a6-886b-83feff7b467d,456,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d534651e-2381-460f-a0dd-7fae9fee4473,Opening (MoneyWorks),0,0,0.2,,2026-08-08,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,d534651e-2381-460f-a0dd-7fae9fee4473,8422d9ff-b4d3-4895-a049-42d22b43b78b,435,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f07f4f64-997e-45aa-9cb2-af1f455f118a,Opening (MoneyWorks),0.035789999999999995,0.03,0.2,,2026-02-16,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,f07f4f64-997e-45aa-9cb2-af1f455f118a,f41f2c0f-a17f-46f2-ad1f-4bde9151fa80,65,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,19bce421-e9a5-4153-8085-11c39187184b,Opening (MoneyWorks),0.04,0.03,0.2,,2026-02-16,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,19bce421-e9a5-4153-8085-11c39187184b,b922662b-1752-498f-99fa-b40ed25a4163,178,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,cc618dc6-b12d-4385-95a1-f220f3d31029,Opening (MoneyWorks),0.03,0.03,0.2,,2026-02-16,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,cc618dc6-b12d-4385-95a1-f220f3d31029,474e0da3-cf71-40c5-92c6-72786e10ffe2,65,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,4a47a6dc-61b5-4eb5-a213-932aa01dcdbb,Opening (MoneyWorks),0.86,0.72,0.2,,2026-08-08,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,4a47a6dc-61b5-4eb5-a213-932aa01dcdbb,3280de9c-11f7-49de-826b-c1a39e5eb9da,38,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d233c4a2-6559-4d2a-a5eb-a460bde17952,Opening (MoneyWorks),0.03,0.03,0.2,,2026-02-02,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,d233c4a2-6559-4d2a-a5eb-a460bde17952,4fccdb2d-ea8e-4153-bf55-d3a16b0a6bd5,47,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,fa1b499c-fdbf-4d72-af45-db59de089961,Opening (MoneyWorks),0.08,0.07,0.2,,2026-08-08,,,2026-08-08T07:51:36.989+00:00,,,,,,,,,,,,,,,,,,,materials,,fa1b499c-fdbf-4d72-af45-db59de089961,b8e1e0f1-ea8a-4751-a4e0-af2b6945e52c,136,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,0c793090-d427-4566-8b7d-a772e03397c2,Opening (MoneyWorks),3.09,2.58,0.2,,2026-02-12,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,0c793090-d427-4566-8b7d-a772e03397c2,b340918a-8308-4e6d-9dd9-27218e4cbbd5,11,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,6ca82bf2-76a3-410a-aaee-f7811ee237de,Opening (MoneyWorks),0.5112918811962185,0.43,0.2,,2025-08-22,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,6ca82bf2-76a3-410a-aaee-f7811ee237de,41a512ec-61f5-4e34-8344-8a8432682f77,5,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,aed73822-fb1f-439e-b783-7b7b82119914,Opening (MoneyWorks),0.0164,0.01,0.2,,2026-03-12,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,aed73822-fb1f-439e-b783-7b7b82119914,521917f7-b914-44b8-8f22-19a8ec569fc1,215,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,d4173ed6-bff3-4b64-a4cf-0f8addf8c203,Opening (MoneyWorks),0.5112918811962185,0.43,0.2,,2025-08-22,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,d4173ed6-bff3-4b64-a4cf-0f8addf8c203,05f2333f-ab45-4f80-a2f5-36d80b4984aa,4,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,b2e9e919-b85d-41d7-85e2-0a524ea72d7c,Opening (MoneyWorks),0.5112918811962185,0.43,0.2,,2025-08-22,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,b2e9e919-b85d-41d7-85e2-0a524ea72d7c,30394d50-a205-4df9-a9d2-cbeb60983caf,5,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,27ea2498-4456-454d-aecc-0b75bd1671c1,Opening (MoneyWorks),6.97,5.81,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,27ea2498-4456-454d-aecc-0b75bd1671c1,2d66dfc2-e8c1-479f-afa3-c5a9e94a2d32,2,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,2153cbf2-253a-4077-b885-35b1a8107624,Opening (MoneyWorks),0.5112918811962185,0.43,0.2,,2025-08-22,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,2153cbf2-253a-4077-b885-35b1a8107624,ceb984b5-7e16-4f47-8231-e10dbd863761,12,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,0cceb333-e7d1-49a6-96fc-acdf04b7c880,Opening (MoneyWorks),0.5112918811962185,0.43,0.2,,2025-08-22,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,0cceb333-e7d1-49a6-96fc-acdf04b7c880,26978946-5d70-49d6-a5ee-0981b268a9a5,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,84e5e5d3-2dd4-40c2-ab34-f16156988351,Opening (MoneyWorks),2.991047,2.49,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,84e5e5d3-2dd4-40c2-ab34-f16156988351,f7d340b0-2895-4c2a-b7de-9b246f57c6ea,27,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,7b970668-2fda-44de-af92-3a74179433ea,Opening (MoneyWorks),1.5,1.25,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,7b970668-2fda-44de-af92-3a74179433ea,eba21406-3704-446d-9743-75d57d133146,12,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,08987eb0-fc68-49b6-9833-cfa7af6f9ade,Opening (MoneyWorks),1.72,1.43,0.2,,2026-06-25,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,08987eb0-fc68-49b6-9833-cfa7af6f9ade,85c16233-b58c-47fd-82be-3a94bf042205,11,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f8a24d86-5087-4480-ae38-9657c8381951,Opening (MoneyWorks),4.22,3.52,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,f8a24d86-5087-4480-ae38-9657c8381951,d182e13a-ae4c-4ac8-929c-0c5670303fff,4,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,3a347c47-4731-4830-824f-8c453cd3fac7,Opening (MoneyWorks),13.43,11.19,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,3a347c47-4731-4830-824f-8c453cd3fac7,b3249b66-6813-4428-810e-01c8b22c8807,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,24a52e3b-1ace-49d5-a319-aded089792d8,Opening (MoneyWorks),2.04,1.7,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,24a52e3b-1ace-49d5-a319-aded089792d8,7f5a48f3-696d-43a2-9015-a1102e9d2c43,4,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,ce80697b-85ee-4a3e-946a-63bf8f68e281,Opening (MoneyWorks),0.5112918811962185,0.43,0.2,,2025-08-22,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,ce80697b-85ee-4a3e-946a-63bf8f68e281,08eb7ef0-2ee6-4aef-9839-f391d1a2e42a,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,c3fa92b6-d5d9-42b6-bce1-1c461082b886,Opening (MoneyWorks),1.34,1.12,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,c3fa92b6-d5d9-42b6-bce1-1c461082b886,59478785-96f4-4f9a-8a52-3e4c9f56c65c,43,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,348ecea8-7b6d-4c7e-bf7b-e0f00d468e32,Opening (MoneyWorks),1.98,1.65,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,348ecea8-7b6d-4c7e-bf7b-e0f00d468e32,ae1da60b-44e6-4e0b-891a-6209c42555e0,10,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,82208be6-526a-4cbb-a18d-9f35221874c3,Opening (MoneyWorks),0.8,0.67,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,82208be6-526a-4cbb-a18d-9f35221874c3,556d4f0d-66bb-48be-b416-bcd7d27c48c9,14,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,4881488c-7676-48b8-8c97-3c8f0db2916f,Opening (MoneyWorks),1.9,1.58,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,4881488c-7676-48b8-8c97-3c8f0db2916f,23a885d9-060e-4175-bf6e-996e865714db,8,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,c85ea654-4910-42ab-9aa1-f1eb7013fff2,Opening (MoneyWorks),56.5,47.08,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,c85ea654-4910-42ab-9aa1-f1eb7013fff2,70256251-2fcc-46e9-b4a9-45f85880b84c,2,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,f04d93d4-fb64-4e21-b009-81842c5d8d59
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,45995748-ddd1-4d0a-b178-f800210e5d4e,Opening (MoneyWorks),0.64,0.53,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,45995748-ddd1-4d0a-b178-f800210e5d4e,5c40c18d-33a2-4217-b7bd-51682cebc0ca,2,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,456f5adc-5b72-4d49-9a00-095279e97c42,Opening (MoneyWorks),1.2,1,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,456f5adc-5b72-4d49-9a00-095279e97c42,92ff1821-6f3d-4b3e-9391-18c0d4af3b07,15,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f72c247c-c9a7-4147-a1ee-319f75002194,Opening (MoneyWorks),1.68,1.4,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,f72c247c-c9a7-4147-a1ee-319f75002194,deaec3db-5407-4b25-9d03-0efad36beb23,7,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,63d94c92-3078-43f8-b9c3-2053e3dee499,Opening (MoneyWorks),274.58,228.82,0.2,,2026-03-31,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,63d94c92-3078-43f8-b9c3-2053e3dee499,0ab42716-04dd-4697-b1d4-5196544df3b8,9,,,System - 90kW Volkswagen (59),,,,,,,,,,,,,,f04d93d4-fb64-4e21-b009-81842c5d8d59
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,89607037-dad0-4ecc-b51b-ffb033120741,Opening (MoneyWorks),1.9991439999999998,1.67,0.2,,2025-09-09,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,89607037-dad0-4ecc-b51b-ffb033120741,ef03e1a5-b478-4767-9c15-2236a63f3858,31,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,8abce4f5-1146-4cb1-8480-6ba624f125a0,Opening (MoneyWorks),0,0,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,8abce4f5-1146-4cb1-8480-6ba624f125a0,038f0168-1da1-4032-9d44-cf05f8f35298,2,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,ebdb1e50-cd0e-4e64-825c-55afbe8a1be3,Opening (MoneyWorks),12.628909465546597,10.52,0.2,,2025-10-17,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,ebdb1e50-cd0e-4e64-825c-55afbe8a1be3,4669dcc0-34ae-416b-8fee-94b48ab52bb8,7,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,45c5df75-5ed7-45d8-adbd-6235300d67c0,Opening (MoneyWorks),1.7,1.42,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,45c5df75-5ed7-45d8-adbd-6235300d67c0,7e5fb506-dd80-4e4c-8d7a-2164873b5b21,4,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,835f4953-ae3b-415c-a3c9-7b4101093943,Opening (MoneyWorks),2.79,2.33,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,835f4953-ae3b-415c-a3c9-7b4101093943,ac5c6262-08a4-413b-a62f-a33b2fb33464,66,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,974201ee-e440-4ff2-80fe-1e45d8f51bf2,Opening (MoneyWorks),0.9612287366488907,0.8,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,974201ee-e440-4ff2-80fe-1e45d8f51bf2,2315a289-d5ed-45cf-b3de-988aa91d8d9a,5,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,122b555f-293a-449b-9946-0afb76268252,Opening (MoneyWorks),6.77,5.64,0.2,,2026-08-08,,,2026-08-08T07:51:36.99+00:00,,,,,,,,,,,,,,,,,,,materials,,122b555f-293a-449b-9946-0afb76268252,1ffe0a5e-8351-4f55-9d55-dbfd68c72740,4,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,1c396dc7-0979-4b7d-a7e7-1144889988e4,Opening (MoneyWorks),1.6,1.33,0.2,,2025-08-22,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,1c396dc7-0979-4b7d-a7e7-1144889988e4,073dca29-0666-4aef-b579-63e616a73a38,5,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,fa80a37a-b49b-412b-beed-c7b710b49d71,Opening (MoneyWorks),2.055386,1.71,0.2,,2025-09-09,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,fa80a37a-b49b-412b-beed-c7b710b49d71,99ecf1b7-191e-4169-974e-973c1d362ab2,14,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,2621643d-4d58-4281-8faa-9226de3250f9,Opening (MoneyWorks),27.64,23.03,0.2,,2026-08-08,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,2621643d-4d58-4281-8faa-9226de3250f9,31c44902-5e7b-4a63-8868-03c45a7fee5f,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,45795751-5945-42c4-ad6c-0948841deff2,Opening (MoneyWorks),1.1,0.92,0.2,,2025-08-22,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,45795751-5945-42c4-ad6c-0948841deff2,642e0886-27a0-4204-93d5-062b9c544efd,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,766f4df5-aa3f-4413-ac53-16c66998b9c5,Opening (MoneyWorks),0.83,0.69,0.2,,2026-02-03,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,766f4df5-aa3f-4413-ac53-16c66998b9c5,6a16bd05-1853-4fe1-8c71-98985a370f7c,16,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,9aa1eb30-fba1-4370-84cb-113085c59031,Opening (MoneyWorks),1.14,0.95,0.2,,2026-08-08,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,9aa1eb30-fba1-4370-84cb-113085c59031,70dce9f4-86a1-483c-85ae-05fa458615a2,17,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,8df4ca59-8057-4e21-b1db-81d5e66aaa6f,Opening (MoneyWorks),4.05,3.38,0.2,,2026-08-08,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,8df4ca59-8057-4e21-b1db-81d5e66aaa6f,8b382989-6dd1-4cdd-ad35-c6e262f45c57,2,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,ab182ba1-b7c8-45a8-b831-438212bca69b,Opening (MoneyWorks),1.46,1.22,0.2,,2026-03-13,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,ab182ba1-b7c8-45a8-b831-438212bca69b,48323d5d-6459-4589-a2d9-e18cc968a800,30,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,7bf0a6ee-6b1b-41ed-8e31-97ee4c988aef,Opening (MoneyWorks),0.72,0.6,0.2,,2026-08-08,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,7bf0a6ee-6b1b-41ed-8e31-97ee4c988aef,e72e4c74-7cbc-40ff-a0cc-26001f4b5893,15,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,f41121fc-587e-4173-b5c0-179a959e9cfc,Opening (MoneyWorks),0.79,0.66,0.2,,2026-06-25,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,f41121fc-587e-4173-b5c0-179a959e9cfc,4fb34db3-b815-441b-aff1-8798ed1074cb,18,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,8c3de94b-fb3a-41a7-997f-fdf445e1870d,Opening (MoneyWorks),1.789515,1.49,0.2,,2026-08-08,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,8c3de94b-fb3a-41a7-997f-fdf445e1870d,afc133c0-0d4a-4144-aa30-5d530f34112e,10,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,56040f8b-4f02-4992-bebb-5b84d9f3c764,Opening (MoneyWorks),2.234337,1.86,0.2,,2025-08-22,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,56040f8b-4f02-4992-bebb-5b84d9f3c764,e199f619-5923-4a60-a88a-d83bc0feb6a0,13,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,dfcd660e-7552-4691-85dc-579cf4b69a21,Opening (MoneyWorks),0.9203253861531933,0.77,0.2,,2026-06-25,,,2026-08-08T07:51:36.991+00:00,,,,,,,,,,,,,,,,,,,materials,,dfcd660e-7552-4691-85dc-579cf4b69a21,a66a81e5-887f-456e-8295-4b1a809ae16f,21,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
warehouse_lot,176df9ba-e086-4e65-b29f-4029300364e0,Warehouse / Central stock,acf69a52-3476-48cd-8d02-18853554a0c7,Opening (MoneyWorks),5.08,4.23,0.2,,2026-08-08,,,2026-08-08T07:51:36.992+00:00,,,,,,,,,,,,,,,,,,,materials,,acf69a52-3476-48cd-8d02-18853554a0c7,473faa85-d027-4f53-9cc9-9f352672fe3a,1,,,0. СКЛАД - ОСНОВЕН,,,,,,,,,,,,,,
