__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,DT_DOC,DT_DOC_2S,DT_CHANGED,KASA,SMETKA,FIRMA,AGENT,PREWOZ,P_CONTACT,F_CONTACT,USD,DM,LV,S_1,S_2,S_3,S_4,S_5,LV_ZA_USD,LV_ZA_DM,DM_ZA_USD,LV_ZA_1,LV_ZA_2,LV_ZA_3,LV_ZA_4,LV_ZA_5,OWNER,SIGN_BY,FACTUR_ID,FACTUR_BY,FACTUR_NO,FACTUR_DT,FACTUR_EX,FACTUR_PN,FACTUR_PD,FACTUR_OS,ISTAT_DEAL_TYPE,ISTAT_STAT_PROC,ISTAT_TERMS,ISTAT_TRANS_TYPE,ISTAT_TRANS_FROM,ISTAT_REGION,PROPS,NOTE,IS_OPEN,DT_AVANS,CD_J_NUMBER,CD_J_DATE,CD_DDS,CD_DUTY
5774,10,1,33792396,1311450981,1311451015,1311451134,Z,0000000145,ТИЛКОМ ООД,,,,,0.0,0.0,3234.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,213483,1311451126,,,0,,,,,,,,,,,0,,1311400000,0.0,0.0
5774,11,1,34079318,1311460456,1311460475,1311460514,Z,0000000146,НИРСТРОЙ ООД,,,,,0.0,0.0,62.78,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,134696,1311460506,,,0,,,,,,,,,,,0,,1311400000,0.0,0.0
5774,12,1,38202661,1311460922,1311460947,1311460994,Z,0000000147,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,340046315,1311360979,,,0,,,,,,,,,,,0,,1311400000,0.0,0.0
5774,13,1,34977946,1311461384,1311461399,1311461440,Z,0000000148,ИФМ ЕЛЕКТРОНИК ЕООД,,,,,0.0,0.0,502.12,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,39804,1311261427,,,0,,,,,,,,,,,0,,1311400000,0.0,0.0
5774,14,1,43861433,1311463344,1311463375,1311463432,Z,0000000149,КРИСМЕТАЛ,,,,,0.0,0.0,2390.4,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10146662,1311363416,,,0,,,,,,,,,,,0,,1311400000,0.0,0.0
5774,15,1,37966738,1311563320,1311563347,1311563402,Z,0000000150,ПАНЧЕВ ЕООД,,,,,0.0,0.0,147.4,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1200180962,1311263385,,,0,,,,,,,,,,,0,,1311500000,0.0,0.0
5774,16,1,49130235,1311563667,1311563704,1311563777,Z,0000000151,КОМЕТ ЕЛЕКТРОНИКС ООД,,,,,0.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,434285,1310763754,,,0,,,,,,,,,,,0,,1311500000,0.0,0.0
5774,17,1,45177091,1311851075,1311851099,1311851206,Z,0000000152,ТАШЕВ ГАЛВИНГ ООД,,,,,0.0,0.0,64.5,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,2730593,1311851193,,,0,,,,,,,,,,,0,,1311800000,0.0,0.0
5774,18,1,46187340,1311851419,1311851450,1311851649,Z,0000000153,ТИЛКОМ ООД,,,,,0.0,0.0,1028.06,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,213597,1311851553,,,0,,,,,,,,,,,0,,1311800000,0.0,0.0
5882,0,1,43530277,1312049679,1312049715,1312049746,Z,0000000154,РЕДКО,,,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,,0,,,0,,,,,,,,,,,0,,1312000000,0.0,0.0
5882,1,1,42309329,1312049827,1312049887,1312049949,Z,0000000155,ПАТЛИДЖАНСКИ ООД,,,,,0.0,0.0,147.2,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,29416,1311449938,,,0,,,,,,,,,,,0,,1312000000,0.0,0.0
5882,2,1,34933435,1312142628,1312142672,1312142731,Z,0000000156,ЛД ООД,,,,,0.0,0.0,328.1,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,265834,1312042709,,,0,,,,,,,,,,,0,,1312100000,0.0,0.0
5882,3,1,49077482,1312142859,1312142891,1312143493,Z,0000000157,ЛД ООД,,,,,0.0,0.0,2691.72,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,265835,1312043479,,,0,,,,,,,,,,,0,,1312100000,0.0,0.0
5882,4,1,47815937,1312144612,1312144634,1312144836,Z,0000000158,ЛД ООД,,,,,0.0,0.0,486.53,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,265836,1312044739,,,0,,,,,,,,,,,0,,1312100000,0.0,0.0
5882,5,1,37438033,1312156731,1312156755,1312156840,Z,0000000159,ХАРД ТЕХ ООД,,,,,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,26765,1310456829,,,0,,,,,,,,,,,0,,1312100000,0.0,0.0
5882,6,1,42478987,1312232265,1312232285,1312232320,Z,0000000160,ВАЛЕРУС - ВАЛЕРИ РУСИНОВ ЕТ,,,,,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,124421,1312032311,,,0,,,,,,,,,,,0,,1312200000,0.0,0.0
5882,7,1,42906776,1312250898,1312250926,1312250970,Z,0000000161,НИРСТРОЙ ООД,,,,,0.0,0.0,60.648,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,134758,1311850961,,,0,,,,,,,,,,,0,,1312200000,0.0,0.0
5882,8,1,48590840,1312563388,1312563407,1312563570,Z,0000000162,УНИТЕЛ ЕООД,,,,,0.0,0.0,710.75,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,661,1310563557,,,0,,,,,,,,,,,0,,1312500000,0.0,0.0
5882,9,1,46490897,1312663907,1312663938,1312663974,Z,0000000163,ХАРД ТЕХ ООД,,,,,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,19931,1312063964,,,0,,,,,,,,,,,0,,1312600000,0.0,0.0
5882,10,1,38410228,1312731777,1312731806,1312731851,Z,0000000164,ИЛЧЕВ КРЕПЕЖИ ЕООД,,,,,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,14798,1312131841,,,0,,,,,,,,,,,0,,1312700000,0.0,0.0
5882,11,1,44870868,1312757056,1312757082,1312758887,Z,0000000165,GENEBRE,,,,,0.0,6531.78,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1433412,1311757174,,,0,,,,,,,,,,,0,,1312700000,0.0,0.0
5882,12,1,42719774,1312844496,1312844516,1312844633,Z,0000000166,ПАТЛИДЖАНСКИ ООД,,,,,0.0,0.0,277.44,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,29512,1312744568,,,0,,,,,,,,,,,0,,1312800000,0.0,0.0
5882,13,1,39646533,1312844713,1312844743,1312844788,Z,0000000167,КРИСМЕТАЛ,,,,,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10147297,1312744774,,,0,,,,,,,,,,,0,,1312800000,0.0,0.0
5882,14,1,44303613,1312844927,1312844985,1312845031,Z,0000000168,ШРАК ТЕХНИК ЕООД,,,,,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1459022054,1312745019,,,0,,,,,,,,,,,0,,1312800000,0.0,0.0
5882,15,1,48728803,1313233823,1313233838,1313233935,Z,0000000169,DINEL S.R.O.,,,,,0.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,2250493,1311533921,,,0,,,,,,,,,,,0,,1313200000,0.0,0.0
5882,16,1,38877538,1313234194,1313234228,1313234267,Z,0000000170,ИФМ ЕЛЕКТРОНИК ЕООД,,,,,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,39889,1311934259,,,0,,,,,,,,,,,0,,1313200000,0.0,0.0
5882,17,1,45824884,1313333545,1313333565,1313333607,Z,0000000171,ГУМПЛАСТ ООД,,,,,0.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,4046,1312933597,,,0,,,,,,,,,,,0,,1313300000,0.0,0.0
5882,18,1,39302706,1313539878,1313539906,1313539951,Z,0000000172,ЛД ООД,,,,,0.0,0.0,1041.25,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,,0,,,0,,,,,,,,,След ревизия,,0,,1313500000,0.0,0.0
5882,19,1,40286859,1313551253,1313551270,1313551309,Z,0000000173,ЯВОР-М ЕООД,,,,,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,100813,1313451300,,,0,,,,,,,,,,,0,,1313500000,0.0,0.0
6063,0,1,45855810,1313633351,1313633360,1313633424,Z,0000000174,ERACO,,,,,0.0,5399.59,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,105,1304433407,,,0,,,,,,,,,,,0,,1313600000,0.0,0.0
6063,1,1,45416077,1315344714,1315344865,1315344923,Z,0000000175,SUZHOU,,,,,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,,0,,,0,,,,,,,,,,,0,,1315300000,0.0,0.0
6063,2,1,37251875,1315433857,1315433893,1315433988,Z,0000000176,КРИСМЕТАЛ,,,,,0.0,774.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10147786,1315333972,,,0,,,,,,,,,,,0,,1315400000,0.0,0.0
6063,3,1,42517627,1315454892,1315454986,1315455631,Z,0000000177,ШРАК ТЕХНИК ЕООД,,,,,0.0,809.87,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1469000014,1315355617,,,0,,,,,,,,,,,0,,1315400000,0.0,0.0
6063,4,1,40239934,1315553341,1315553365,1315553577,Z,0000000178,ENELSAN IHRACAT,,,,,0.0,3177.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,SAT012424,1308653546,,,0,,,,,,,,,,,0,,1315500000,0.0,0.0
6063,5,1,34355354,1315560716,1315560739,1315560903,Z,0000000179,GREEN POWER CO.,,,,,21850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,CI-GP-25167,1311860870,,,0,,,,,,,,,,,0,,1315500000,0.0,0.0
6063,6,1,35649075,1316039716,1316039738,1316039814,Z,0000000180,ЛД ООД,,,,,0.0,0.0,328.1,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,Без ф-ра,1316039788,,,0,,,,,,,,,От стара поръчка,,0,,1316000000,0.0,0.0
6063,7,1,36319413,1316042619,1316042649,1316042762,Z,0000000181,ЛД ООД,,,,,0.0,703.936,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,267230,1315742749,,,0,,,,,,,,,,,0,,1316000000,0.0,0.0
6063,8,1,37570476,1316044910,1316044944,1316045002,Z,0000000182,НИРСТРОЙ ООД,,,,,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,135561,1316044992,,,0,,,,,,,,,,,0,,1316000000,0.0,0.0
6063,9,1,44877970,1316132613,1316132654,1316132837,Z,0000000183,ИВДА-ГЕО ООД,,,,,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,8378,1315532818,,,0,,,,,,,,,,,0,,1316100000,0.0,0.0
6063,10,1,46717349,1316141105,1316141174,1316141524,Z,0000000184,ШРАК ТЕХНИК ЕООД,,,,,0.0,203.96734,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1469000128,1315441500,,,0,,,,,,,,,,,0,,1316100000,0.0,0.0
6063,11,1,40982239,1316151405,1316151568,1316152709,Z,0000000185,ИВДА-ГЕО ООД,,,,,0.0,90.88,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,170628,1315652601,,,0,,,,,,,,,,,0,,1316100000,0.0,0.0
6063,12,1,49200308,1316154716,1316154752,1316154884,Z,0000000186,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,4.789253,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,0340047100,1316054864,,,0,,,,,,,,,,,0,,1316100000,0.0,0.0
6063,13,1,49285892,1316158666,1316158683,1316158800,Z,0000000187,ZIEHL-ABEGG,,,,,0.0,2834.51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,42502651/5250259,1301558759,,,0,,,,,,,,,,,0,,1316100000,0.0,0.0
6063,14,1,44550479,1316162658,1316162692,1316162749,Z,0000000188,КРИСМЕТАЛ,,,,,0.0,32.76,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10148002,1316062730,,,0,,,,,,,,,,,0,,1316100000,0.0,0.0
6063,15,1,39374886,1316253437,1316253503,1316253544,Z,0000000189,ФИЛИПЕКС - ИЛИЯ ФИЛИПОВ ЕТ,,,,,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,,0,,,0,,,,,,,,,,,0,,1316200000,0.0,0.0
6063,16,1,35258226,1316259996,1316260081,1316260275,Z,0000000190,НИДАКС БЪЛГАРИЯ  ЕООД,,,,,0.0,156.39,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,48804,1315660260,,,0,,,,,,,,,,,0,,1316200000,0.0,0.0
6063,17,1,39544870,1316261174,1316261199,1316261289,Z,0000000191,АВТОМЕТАН ООД,,,,,0.0,11423.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,12599,1315761277,,,0,,,,,,,,,,,0,,1316200000,0.0,0.0
6063,18,1,44232707,1316345632,1316345654,1316345892,Z,0000000192,SCHUBERT & SALZER,,,,,0.0,6948.26,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,A3023,1310445860,,,0,,,,,,,,,,,0,,1316300000,0.0,0.0
6293,0,1,49265369,1316352392,1316352500,1316352530,Z,0000000193,КРИСМЕТАЛ,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,йфуъжйу,1316352506,,,0,,,,,,,,,,,0,,1316300000,0.0,0.0
6293,1,1,45726019,1316431882,1316431965,1316432111,Z,0000000194,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,34.98,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10544810,1316032100,,,0,,,,,,,,,,,0,,1316400000,0.0,0.0
6293,2,1,39840647,1316441562,1316441591,1316441739,Z,0000000195,ИФМ ЕЛЕКТРОНИК ЕООД,,,,,0.0,1108.12,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,40204,1315741719,,,0,,,,,,,,,,,0,,1316400000,0.0,0.0
6293,3,1,37715589,1316450355,1316450385,1316450419,Z,0000000196,КРИСМЕТАЛ,,,,,0.0,77.04,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,няма,1316450394,,,0,,,,,,,,,,,0,,1316400000,0.0,0.0
6293,4,1,41827223,1317053516,1317053549,1317053605,Z,0000000197,КРИСМЕТАЛ,,,,,0.0,61.32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10147014,1312053582,,,0,,,,,,,,,,,0,,1317000000,0.0,0.0
6293,5,1,38099697,1317056513,1317056546,1317056741,Z,0000000198,КРИСМЕТАЛ,,,,,0.0,187.012836,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10148408,1316956729,,,0,,,,,,,,,,,0,,1317000000,0.0,0.0
6293,6,1,40146649,1317136084,1317136170,1317136204,Z,0000000199,вътрешно,,,,,0.0,598.2093,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,вътрешно,1317136196,,,0,,,,,,,,,,,0,,1317100000,0.0,0.0
6293,7,1,45044130,1317138243,1317138448,1319553948,Z,0000000200,CENTRAL FLUIDSYSTEMS S.R.O. / SWAGELOK,,,,,0.0,2728.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,26000182,1316740458,Y,,0,,,,,,,,,,,0,,1317100000,0.0,0.0
6293,8,1,44163758,1317439133,1317439168,1319551493,Z,0000000201,ADEV S.R.L.,,,,,0.0,2085.45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,022/E/26,1317051204,Y,,0,,,,,,,,,,,0,,1317400000,0.0,0.0
6293,9,1,44910496,1317443630,1317443674,1317443815,Z,0000000202,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,0340047352,1317043786,,,0,,,,,,,,,,,0,,1317400000,0.0,0.0
6293,10,1,41882686,1317450340,1317450359,1317450455,Z,0000000203,ДОВЕРИЕ-БРИКО АД,,,,,0.0,70.42,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,20231099,1316450444,,,0,,,,,,,,,,,0,,1317400000,0.0,0.0
6293,11,1,37014662,1317454038,1317454075,1317455030,Z,0000000204,ШРАК ТЕХНИК ЕООД,,,,,0.0,226.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1469001221,1317054996,,,0,,,,,,,,,,,0,,1317400000,0.0,0.0
6293,12,1,50226802,1317456042,1317456228,1317456479,Z,0000000205,ШРАК ТЕХНИК ЕООД,,,,,0.0,146.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1469001084,1316956468,,,0,,,,,,,,,,,0,,1317400000,0.0,0.0
6293,13,1,36826080,1317457822,1317457856,1317458188,Z,0000000206,ШРАК ТЕХНИК ЕООД,,,,,0.0,249.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1459001151,1316958144,,,0,,,,,,,,,,,0,,1317400000,0.0,0.0
6293,14,1,46943753,1317459308,1317459323,1317459383,Z,0000000207,ZIEHL-ABEGG,,,,,0.0,1443.94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,42600137,1316459371,,,0,,,,,,,,,,,0,,1317400000,0.0,0.0
6293,15,1,39454847,1317545118,1317545174,1317551656,Z,0000000208,КРИСМЕТАЛ,,,,,0.0,604.727322,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10148565,1317551630,,,0,,,,,,,,,,,0,,1317500000,0.0,0.0
6293,16,1,38252955,1317554864,1317554904,1317555065,Z,0000000209,ИНТЕРМЕТАЛ ООД,,,,,0.0,113.98,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1184242,1317555050,,,0,,,,,,,,,,,0,,1317500000,0.0,0.0
6293,17,1,43908621,1317632527,1317632571,1317632661,Z,0000000210,вътрешно,,,,,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,,0,,,0,,,,,,,,,,,0,,1317600000,0.0,0.0
6293,18,1,36022835,1317832919,1317832973,1317833144,Z,0000000211,КРИСМЕТАЛ,,,,,0.0,503.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10148677,1317733131,,,0,,,,,,,,,,,0,,1317800000,0.0,0.0
5495,0,1,39044558,1317842916,1317842934,1317843027,Z,0000000212,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,340047510,1317743016,,,0,,,,,,,,,,,0,,1317800000,0.0,0.0
5495,1,1,36075849,1317845151,1317845206,1317845530,Z,0000000213,ИТТ БЪЛГАРИЯ ЕООД,,,,,0.0,22.38,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,10549203,1317545512,,,0,,,,,,,,,,,0,,1317800000,0.0,0.0
5495,2,1,40513898,1317856645,1317856671,1317856749,Z,0000000214,ТИЛКОМ ООД,,,,,0.0,1983.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,215187,1317856724,,,0,,,,,,,,,,,0,,1317800000,0.0,0.0
5495,3,1,49354288,1317857566,1317857598,1317857848,Z,0000000215,НИДАКС БЪЛГАРИЯ  ЕООД,,,,,0.0,56.62,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,476 prof.,1317757829,,,0,,,,,,,,,,,0,,1317800000,0.0,0.0
5495,4,1,45027041,1317859660,1317859679,1317859797,Z,0000000216,AYVAZ GLOBAL,,,,,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,IAG2025000001445,1313459761,,,0,,,,,,,,,,,0,,1317800000,0.0,0.0
5495,5,1,38184077,1317862935,1317862979,1317863093,Z,0000000217,вътрешно,,,,,0.0,13009.05986,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,няма,1317863087,,,0,,,,,,,,,,,0,,1317800000,0.0,0.0
5495,6,1,45146274,1318144770,1318144803,1318144902,Z,0000000218,ШРАК ТЕХНИК ЕООД,,,,,0.0,462.52,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,ADMIN,,D,Грийн Иновейшън АД,1469000886,1316744894,,,0,,,,,,,,,,,0,,1318100000,0.0,0.0
