__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,SMTYPE,DATETIME,NUM,DT_DOC,SMETKA,SKLAD,GRUPA,STOKA,SER_NO,RAZHOD,OLD_VALUE,OLD_TEXT,NEW_VALUE,NEW_TEXT,FIRMA
6519,23,1,5140,2,6,42282840,497,1316357277,0000000084,Склад,Електроника,захранване за DIN шина MDR-100-24 24V/4A,,,0.0,,0.0,,
6519,24,1,5263,2,6,46291449,22,1317542707,0000000088,Склад,Джусита,ВОДНО Рязане метал (Притискаща плоча),18834/250925,,0.0,,0.0,,
6519,25,1,5273,2,6,42282840,498,1316357277,0000000084,Склад,Връзки: РР 500,Връзка PP - резба 1``,,,0.0,,0.0,,
6519,26,1,5274,2,6,42282840,498,1316357277,0000000084,Склад,Връзки: РР 500,Връзка PP - резба 1``,,,0.0,,0.0,,
6519,27,1,5275,2,6,42282840,498,1316357277,0000000084,Склад,Връзки: РР 500,Връзка PP - резба 1``,,,0.0,,0.0,,
6519,28,1,5276,2,6,42282840,499,1316357277,0000000084,Склад,Връзки: РР 500,Коляно PP 1``,,,0.0,,0.0,,
6627,0,1,5277,2,6,42282840,500,1316357277,0000000084,Склад,Връзки: РР 500,Кран сферичен ПП Ф20,,,0.0,,0.0,,
6627,1,1,5278,2,6,42282840,501,1316357277,0000000084,Склад,Връзки: РР 500,Муфа PP 1``,,,0.0,,0.0,,
6627,2,1,5279,2,6,42282840,502,1316357277,0000000084,Склад,Връзки: РР 500,ПП скоба Ф20,,,0.0,,0.0,,
6627,3,1,5280,2,6,42282840,503,1316357277,0000000084,Склад,Връзки: РР 500,ПП тройник Ф20,,,0.0,,0.0,,
6627,4,1,5281,2,6,42282840,504,1316357277,0000000084,Склад,Връзки: РР 500,ПП тръба за т. вода Ф20/PN20,,,0.0,,0.0,,
6627,5,1,5282,2,6,42282840,505,1316357277,0000000084,Склад,Връзки: РР 500,Холендър PP 1``,,,0.0,,0.0,,
6627,6,1,5283,2,6,42282840,506,1316357277,0000000084,Склад,Демистрър 500,Голям кръст за демистър,29416/271125/1,,0.0,,0.0,,
6627,7,1,5284,2,6,42282840,507,1316357277,0000000084,Склад,Демистрър 500,Добавка/ос за демистър ф4,031225/1,,0.0,,0.0,,
6627,8,1,5285,2,6,42282840,508,1316357277,0000000084,Склад,Електроника, IRM-03-12 захранващо устройство,661/181125/1,,0.0,,0.0,,
6627,9,1,5286,2,6,42282840,509,1316357277,0000000084,Склад,Електроника,Болт М5х12,263403/211025/1,,0.0,,0.0,,
6627,10,1,5287,2,6,42282840,510,1316357277,0000000084,Склад,Електроника,Болт М5х12,265835/031225/4,,0.0,,0.0,,
6627,11,1,5288,2,6,42282840,511,1316357277,0000000084,Склад,Електроника,Интегрални схеми,432681/281025/1,,0.0,,0.0,,
6627,12,1,5289,2,6,42282840,512,1316357277,0000000084,Склад,Електроника,Интегрални схеми 1,433309/061125/1,,0.0,,0.0,,
6627,13,1,5290,2,6,42282840,513,1316357277,0000000084,Склад,Електроника,Интегрални схеми 2,433309/061125/2,,0.0,,0.0,,
6627,14,1,5291,2,6,42282840,514,1316357277,0000000084,Склад,Електроника,Интегрални схеми 3,433309/061125/3,,0.0,,0.0,,
6627,15,1,5292,2,6,42282840,515,1316357277,0000000084,Склад,Електроника,Кабелна обувка без изолация,2730593/011225,,0.0,,0.0,,
6627,16,1,5293,2,6,42282840,516,1316357277,0000000084,Склад,Електроника,Кв. резонатор,434394/211125/1,,0.0,,0.0,,
6627,17,1,5294,2,6,42282840,517,1316357277,0000000084,Склад,Електроника,Клеми,432483/241025/3,,0.0,,0.0,,
6627,18,1,5295,2,6,42282840,518,1316357277,0000000084,Склад,Електроника,Клеми 1,432483/241025/4,,0.0,,0.0,,
6627,19,1,5296,2,6,42282840,519,1316357277,0000000084,Склад,Електроника,Клеми 3,432483/241025/5,,0.0,,0.0,,
6627,20,1,5297,2,6,42282840,520,1316357277,0000000084,Склад,Електроника,Клеми 4,432483/241025/6,,0.0,,0.0,,
6627,21,1,5298,2,6,42282840,521,1316357277,0000000084,Склад,Електроника,Клеми 5,432483/241025/7,,0.0,,0.0,,
6627,22,1,5299,2,6,42282840,522,1316357277,0000000084,Склад,Електроника,Клеми 6,432483/241025/8,,0.0,,0.0,,
6627,23,1,5300,2,6,42282840,523,1316357277,0000000084,Склад,Електроника,Клеми HD,432681/281025/2,,0.0,,0.0,,
6627,24,1,5301,2,6,42282840,524,1316357277,0000000084,Склад,Електроника,Кондензатори,35ZLH100MEFC6.3x11/19613,,0.0,,0.0,,
6627,25,1,5302,2,6,42282840,525,1316357277,0000000084,Склад,Електроника,Кондензатори 47uF 6.3V X5R Samsung,432681/281025/3,,0.0,,0.0,,
6627,26,1,5303,2,6,42282840,526,1316357277,0000000084,Склад,Електроника,Конектори cat.7a,19931/031225,,0.0,,0.0,,
6627,27,1,5304,2,6,42282840,527,1316357277,0000000084,Склад,Електроника,Магнетвентил  3/4`,181225/1,,0.0,,0.0,,
6627,28,1,5305,2,6,42282840,528,1316357277,0000000084,Склад,Електроника,Магнетвентил 1/2`,181225/2,,0.0,,0.0,,
6634,0,1,5306,2,6,42282840,529,1316357277,0000000084,Склад,Електроника,Модули,434285/201125,,0.0,,0.0,,
6634,1,1,5307,2,6,42282840,530,1316357277,0000000084,Склад,Електроника,Опртони,432483/241025/1,,0.0,,0.0,,
6634,2,1,5308,2,6,42282840,531,1316357277,0000000084,Склад,Електроника,Оптрони,432483/241025/2,,0.0,,0.0,,
6634,3,1,5309,2,6,42282840,532,1316357277,0000000084,Склад,Електроника,Платка GI1LZDV8,19860/141125/1,,0.0,,0.0,,
6634,4,1,5310,2,6,42282840,533,1316357277,0000000084,Склад,Електроника,Платка GI1PWR02,19860/141125/2,,0.0,,0.0,,
6634,5,1,5311,2,6,42282840,534,1316357277,0000000084,Склад,Електроника,Платка GI1RS485,19860/141125/3,,0.0,,0.0,,
6634,6,1,5312,2,6,42282840,535,1316357277,0000000084,Склад,Електроника,Платка GI1TZDV8,19860/141125/4,,0.0,,0.0,,
6634,7,1,5313,2,6,42282840,536,1316357277,0000000084,Склад,Електроника,Платка GI1UZDV8,19860/141125/5,,0.0,,0.0,,
6634,8,1,5314,2,6,42282840,537,1316357277,0000000084,Склад,Електроника,Платки,GI1SCPU1/19614/190925,,0.0,,0.0,,
6634,9,1,5315,2,6,42282840,538,1316357277,0000000084,Склад,Електроника,Платки 2,GI1UART2/19615/190925,,0.0,,0.0,,
6634,10,1,5316,2,6,42282840,539,1316357277,0000000084,Склад,Електроника,Платки 3,GI3CIN16/19613/190925,,0.0,,0.0,,
6634,11,1,5317,2,6,42282840,540,1316357277,0000000084,Склад,Електроника,Преходник,263403/211025/2,,0.0,,0.0,,
6634,12,1,5318,2,6,42282840,541,1316357277,0000000084,Склад,Електроника,Преходник,265835/031225/3,,0.0,,0.0,,
6634,13,1,5319,2,6,42282840,542,1316357277,0000000084,Склад,Електроника,Резистори 4.7K 5%,433867/131125/2,,0.0,,0.0,,
6634,14,1,5320,2,6,42282840,543,1316357277,0000000084,Склад,Електроника,Съединители,432681/281025/4,,0.0,,0.0,,
6634,15,1,5321,2,6,42282840,544,1316357277,0000000084,Склад,Електроника,Съединители 1,433867/131125/1,,0.0,,0.0,,
6634,16,1,5322,2,6,42282840,545,1316357277,0000000084,Склад,Електроника,Съединители 2,433309/061125/4,,0.0,,0.0,,
6634,17,1,5323,2,6,42282840,546,1316357277,0000000084,Склад,Електроника,Съединители 3,434394/211125/3,,0.0,,0.0,,
6634,18,1,5324,2,6,42282840,547,1316357277,0000000084,Склад,Електроника,Съединители 4,434394/211125/4,,0.0,,0.0,,
6634,19,1,5325,2,6,42282840,548,1316357277,0000000084,Склад,Електроника,"Термодвойка тип К1300, 150мм.",24295/141025,,0.0,,0.0,,
6634,20,1,5326,2,6,42282840,549,1316357277,0000000084,Склад,Електроника,Торморегулатор REX C100 SSR,2025Y06M,,0.0,,0.0,,
6634,21,1,5327,2,6,42282840,550,1316357277,0000000084,Склад,Електроника,Ф2.5 21L2K1T25 R42,12345,,0.0,,0.0,,
6634,22,1,5328,2,6,42282840,551,1316357277,0000000084,Склад,Електроника,Ф3.0 21L2K1T30 P08,123456,,0.0,,0.0,,
6634,23,1,5329,2,6,42282840,552,1316357277,0000000084,Склад,Електроника,Цокли М8,429962/150925,,0.0,,0.0,,
6634,24,1,5330,2,6,42282840,553,1316357277,0000000084,Склад,Електроника,Цокъл  М16,434394/211125/2,,0.0,,0.0,,
6634,25,1,5331,2,6,42282840,554,1316357277,0000000084,Склад,Електроника,"захранващо устройство, SDR-240-24",661/181125/3,,0.0,,0.0,,
6634,26,1,5332,2,6,42282840,555,1316357277,0000000084,Склад,Електроника,щекер 124-800 (LD) без опаковка,265836/031225/2,,0.0,,0.0,,
6634,27,1,5333,2,6,42282840,556,1316357277,0000000084,Склад,Електтролизьор,Гъба демистър (Wire mesh separator mono circolar,246/141025,,0.0,,0.0,,
6641,0,1,5334,2,6,42282840,557,1316357277,0000000084,Склад,Електтролизьор,Ламарина 316L - 3х1250х2500,140126/1,,0.0,,0.0,,
6641,1,1,5335,2,6,42282840,558,1316357277,0000000084,Склад,Електтролизьор,Плочи ПП/Заготовки ПП,4033/171125,,0.0,,0.0,,
6641,2,1,5336,2,6,42282840,559,1316357277,0000000084,Склад,Електтролизьор,Плочи ПП/Заготовки ПП,4046/121225,,0.0,,0.0,,
6641,3,1,5337,2,6,42282840,560,1316357277,0000000084,Склад,Електтролизьор,"Уплътнение от експ. тефлон ф397х325х0.5, ринг",4507/241125,,0.0,,0.0,,
6641,4,1,5338,2,6,42282840,561,1316357277,0000000084,Склад,Заваръчни връзки 500,"Капа зав. 316, 219.1х2",10148408/210126/1,,0.0,,0.0,,
6641,5,1,5339,2,6,42282840,562,1316357277,0000000084,Склад,Кабели и накрайници 500,"PUR кабел, М12 конектор EVC004 2 м.",28082025/31,,0.0,,0.0,,
6641,6,1,5340,2,6,42282840,563,1316357277,0000000084,Склад,Кабели и накрайници 500,"PUR кабел, М12 конектор EVC006 10 м.",28082025/30,,0.0,,0.0,,
6641,7,1,5341,2,6,42282840,564,1316357277,0000000084,Склад,Кабели и накрайници 500,"PUR кабел, М12 конектор EVC086 15 м.",38838/27082025,,0.0,,0.0,,
6641,8,1,5342,2,6,42282840,565,1316357277,0000000084,Склад,Кабели и накрайници 500,"PUR кабел, М12 конектор EVC520 12 м.",28082025/32,,0.0,,0.0,,
6641,9,1,5343,2,6,42282840,566,1316357277,0000000084,Склад,Кабели и накрайници 500,"Винт самопробивен с шайба, 5.5х32",167836/041125/3,,0.0,,0.0,,
6641,10,1,5344,2,6,42282840,567,1316357277,0000000084,Склад,Кабели и накрайници 500,Гофре ф16,8032/101125/1,,0.0,,0.0,,
6641,11,1,5345,2,6,42282840,568,1316357277,0000000084,Склад,Кабели и накрайници 500,Изолирбанд черен 19ммх25мм,1469001221/220126/16,,0.0,,0.0,,
6641,12,1,5346,2,6,42282840,569,1316357277,0000000084,Склад,Кабели и накрайници 500,Каб. превръзка черна 2.5х96,1469001221/220126/18,,0.0,,0.0,,
6641,13,1,5347,2,6,42282840,570,1316357277,0000000084,Склад,Кабели и накрайници 500,Кабел 4х0,201025/28871/1,,0.0,,0.0,,
6641,14,1,5348,2,6,42282840,571,1316357277,0000000084,Склад,Кабели и накрайници 500,Кабел 6х0,201025/28871/2,,0.0,,0.0,,
6641,15,1,5349,2,6,42282840,572,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабел ШВПЛ-Б 2х0,5, бял",8378/070126/6,,0.0,,0.0,,
6641,16,1,5350,2,6,42282840,573,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабел ШВПС 2х0,75, бял",8032/101125/2,,0.0,,0.0,,
6641,17,1,5351,2,6,42282840,574,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабел ШВПС 2х0,75, бял",8378/070126/1,,0.0,,0.0,,
6641,18,1,5352,2,6,42282840,575,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабел ШВПС 3х0,75, бял",8378/070126/2,,0.0,,0.0,,
6641,19,1,5353,2,6,42282840,576,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабел ШВПС 3х1, бял",8378/070126/3,,0.0,,0.0,,
6641,20,1,5354,2,6,42282840,577,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабел ШВПС 3х1,5, кв. бял",8378/070126/4,,0.0,,0.0,,
6641,21,1,5355,2,6,42282840,578,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабел ШВПС 5х1,5, бял",8378/070126/5,,0.0,,0.0,,
6641,22,1,5356,2,6,42282840,579,1316357277,0000000084,Склад,Кабели и накрайници 500,Кабел жълт/зелен 25 кв.HO7V-K,213597/011225/1,,0.0,,0.0,,
6641,23,1,5357,2,6,42282840,580,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник 6mm, 0.34mm",1459019554/071125/5,,0.0,,0.0,,
6641,24,1,5358,2,6,42282840,581,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник 6mm, 0.34mm",1459019733/101125/7,,0.0,,0.0,,
6650,0,1,5359,2,6,42282840,582,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник 6mm, 0.34mm",1459022054/101225,,0.0,,0.0,,
6650,1,1,5360,2,6,42282840,583,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник 8mm сив 2x0,75mm",1469001221/220126/10,,0.0,,0.0,,
6650,2,1,5361,2,6,42282840,584,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник дв. 8mm 2x0,5mm",1459020514/191125/1,,0.0,,0.0,,
6650,3,1,5362,2,6,42282840,585,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник дв. 8мм, 2х1.5мм",1469001221/220126/11,,0.0,,0.0,,
6650,4,1,5363,2,6,42282840,586,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник дв., 10 mm, 2x2.5mm",1469001221/220126/14,,0.0,,0.0,,
6650,5,1,5364,2,6,42282840,587,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник дв., 12мм, 2х4мм",1469001221/220126/15,,0.0,,0.0,,
6650,6,1,5365,2,6,42282840,588,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник дв., 8мм, 2х0.5мм",1469001221/220126/8,,0.0,,0.0,,
6650,7,1,5366,2,6,42282840,589,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник дв.14мм, 2х6мм",1469001221/220126/13,,0.0,,0.0,,
6650,8,1,5367,2,6,42282840,590,1316357277,0000000084,Склад,Кабели и накрайници 500,"Кабелен накрайник дв.8 мм, 2х1мм",1469001221/220126/9,,0.0,,0.0,,
6650,9,1,5368,2,6,42282840,591,1316357277,0000000084,Склад,Кабели и накрайници 500,Кабелна превръзка бяла 2.5х96,1469001221/220126/17,,0.0,,0.0,,
6650,10,1,5369,2,6,42282840,592,1316357277,0000000084,Склад,Кабели и накрайници 500,"Обувка изол. М5, 1.5-2.5мм",1469001221/220126/6,,0.0,,0.0,,
6650,11,1,5370,2,6,42282840,593,1316357277,0000000084,Склад,Кабели и накрайници 500,"Обувка изол. М6, 0.25-1.5мм",1469001221/220126/12,,0.0,,0.0,,
6650,12,1,5371,2,6,42282840,594,1316357277,0000000084,Склад,Кабели и накрайници 500,Съединител изол.0.25-1.5мм,1469001221/220126/7,,0.0,,0.0,,
6650,13,1,5372,2,6,42282840,595,1316357277,0000000084,Склад,Кабели и накрайници 500,"Шкурка CRD руло 5м./115, P120",8032/101125/4,,0.0,,0.0,,
6650,14,1,5373,2,6,42282840,596,1316357277,0000000084,Склад,Консумативи,20`` DV Контейнер,167/121125,,0.0,,0.0,,
6650,15,1,5374,2,6,42282840,597,1316357277,0000000084,Склад,Консумативи,Unior Електронен шублер 216829,,,0.0,,0.0,,
6650,16,1,5375,2,6,42282840,598,1316357277,0000000084,Склад,Консумативи,Вентилатор за баня МТ100С,20218272/111125/1,,0.0,,0.0,,
6650,17,1,5376,2,6,42282840,599,1316357277,0000000084,Склад,Консумативи,Градински маркуч 25 мм,,,0.0,,0.0,,
6650,18,1,5377,2,6,42282840,600,1316357277,0000000084,Склад,Консумативи,"Диск рязане ф125х1, прав",81288/211125/1,,0.0,,0.0,,
6650,19,1,5378,2,6,42282840,601,1316357277,0000000084,Склад,Консумативи,Етилов алкохол 96%,74922/260925,,0.0,,0.0,,
6650,20,1,5379,2,6,42282840,602,1316357277,0000000084,Склад,Консумативи,Клапа ф100,20218272/111125/2,,0.0,,0.0,,
6650,21,1,5380,2,6,42282840,603,1316357277,0000000084,Склад,Консумативи,Клапа ф120,20218272/111125/3,,0.0,,0.0,,
6650,22,1,5381,2,6,42282840,604,1316357277,0000000084,Склад,Консумативи,"Нитрилни ръкавици, оранжеви, XL",460167323/211125/1,,0.0,,0.0,,
6650,23,1,5382,2,6,42282840,605,1316357277,0000000084,Склад,Консумативи,"Нитрилни ръкавици, оранжеви, XXL",460167323/211125/2,,0.0,,0.0,,
6650,24,1,5383,2,6,42282840,606,1316357277,0000000084,Склад,Консумативи,Свредло цилидрично ф10,10544810/120126/3,,0.0,,0.0,,
6659,0,1,5384,2,6,42282840,607,1316357277,0000000084,Склад,Консумативи,Свредло цилидрично ф6,10544810/120126/4,,0.0,,0.0,,
6659,1,1,5385,2,6,42282840,608,1316357277,0000000084,Склад,Консумативи,Свредло цилидрично ф8,10544810/120126/5,,0.0,,0.0,,
6659,2,1,5386,2,6,42282840,609,1316357277,0000000084,Склад,Консумативи,Скоби 25х42 водни съединения,,,0.0,,0.0,,
6659,3,1,5387,2,6,42282840,610,1316357277,0000000084,Склад,Консумативи,Смола за дейонизатор,122217/18082025,,0.0,,0.0,,
6659,4,1,5388,2,6,42282840,611,1316357277,0000000084,Склад,Консумативи,"Тефлонова лента, 13м 3/4`",3901-00,,0.0,,0.0,,
6659,5,1,5389,2,6,42282840,612,1316357277,0000000084,Склад,Консумативи,"Тефлонова лента, 7м. 1/2`",3899-00,,0.0,,0.0,,
6659,6,1,5390,2,6,42282840,613,1316357277,0000000084,Склад,Консумативи,"Шлаух полиамид бял 8/6, 100м/ролка",261188/090925/1,,0.0,,0.0,,
6659,7,1,5391,2,6,42282840,614,1316357277,0000000084,Склад,Консумативи,"Шлаух полиамид, бял 15/12,5, 50м/ролка",265835/031225/5,,0.0,,0.0,,
6659,8,1,5392,2,6,42282840,615,1316357277,0000000084,Склад,Консумативи,филтри - S10SS 235551 1`,,,0.0,,0.0,,
6659,9,1,5393,2,6,42282840,616,1316357277,0000000084,Склад,Кранове 500,2PC full bore ball valve 1`` PN,84818081/101225,,0.0,,0.0,,
6659,10,1,5394,2,6,42282840,617,1316357277,0000000084,Склад,Кранове 500,Electric ACT. GE-15 24/240V,85439000/101225,,0.0,,0.0,,
6659,11,1,5395,2,6,42282840,618,1316357277,0000000084,Склад,Кранове 500,Valve 3PC full bore ball (welded ends) 1````,84818099/1/101225,,0.0,,0.0,,
6659,12,1,5396,2,6,42282840,619,1316357277,0000000084,Склад,Кранове 500,кран за задвижка VP703000 1/2 - DN15,265835/031225/2,,0.0,,0.0,,
6659,13,1,5397,2,6,42282840,620,1316357277,0000000084,Склад,Кранове 500,кран за задвижка VP703000 1` - DN25,16156,,0.0,,0.0,,
6659,14,1,5398,2,6,42282840,621,1316357277,0000000084,Склад,Кранове 500,сферичен кран VP704000 3/4` - DN20,263496/221025,,0.0,,0.0,,
6659,15,1,5399,2,6,42282840,622,1316357277,0000000084,Склад,Кранове 500,сферичен кран с резба VP704000 1/2 - DN15,265835/031225/1,,0.0,,0.0,,
6659,16,1,5400,2,6,42282840,623,1316357277,0000000084,Склад,Кранове 500,"сферичен кран със задвижкa, зав.",28082025/14,,0.0,,0.0,,
6659,17,1,5401,2,6,42282840,624,1316357277,0000000084,Склад,Кранове 500,сферичен кран със задвижка,28082025/15,,0.0,,0.0,,
6659,18,1,5402,2,6,42282840,625,1316357277,0000000084,Склад,Крепежи 500,"О пръстен 47.22/3.53, EPDM 70",196057/131025,,0.0,,0.0,,
6659,19,1,5403,2,6,42282840,626,1316357277,0000000084,Склад,Крепежи 500,"Пружинна шайба ф16, цинк",1200180962/251125,,0.0,,0.0,,
6659,20,1,5404,2,6,42282840,627,1316357277,0000000084,Склад,Метални Елементи 500,Винкел ГВ 40х40х3,134462/191125/1,,0.0,,0.0,,
6659,21,1,5405,2,6,42282840,628,1316357277,0000000084,Склад,Тръби 500,"Тръба квадратна 304, 20х20х1.5",10147014/031225,,0.0,,0.0,,
6659,22,1,5406,2,6,42282840,629,1316357277,0000000084,Склад,Тръби 500,"Тръба шевна 304, 48,3х3",10143532/110925/48x3x3,,0.0,,0.0,,
6659,23,1,5407,2,6,42282840,630,1316357277,0000000084,Склад,Тръби 500,Тръба шевна 304L (33.7x2) 1``,10143532/110925/33.7,,0.0,,0.0,,
6659,24,1,5408,2,6,42282840,631,1316357277,0000000084,Склад,Тръби 500,Тръба шевна 304L (33.7x2) 1``,28082025/3,,0.0,,0.0,,
6659,25,1,5409,2,6,42282840,632,1316357277,0000000084,Склад,Тръби 500,Тръба шевна 304L (33.7х3) 1“,10143532/110925/33.7/3,,0.0,,0.0,,
6662,0,1,5410,2,6,42282840,633,1316357277,0000000084,Склад,Услуги,Delivery - Compensator DN 40 304/321 POL. PN 1-,,,0.0,,0.0,,
6662,1,1,5411,2,6,42282840,634,1316357277,0000000084,Склад,Услуги,Delivery parts,,,0.0,,0.0,,
6662,2,1,5412,2,6,42282840,635,1316357277,0000000084,Склад,Услуги,Буферен съд 500л,,,0.0,,0.0,,
6662,3,1,5413,2,6,42282840,636,1316357277,0000000084,Склад,Услуги,Вода,,,0.0,,0.0,,
6662,4,1,5414,2,6,42282840,637,1316357277,0000000084,Склад,Услуги,"Лазерно рязане Патлиджански големи, перф. лам.",,,0.0,,0.0,,
6662,5,1,5415,2,6,42282840,638,1316357277,0000000084,Склад,Услуги,"Лазерно рязане Патлиджански малки, перф. лам.",,,0.0,,0.0,,
6662,6,1,5416,2,6,42282840,639,1316357277,0000000084,Склад,Услуги,Обработка на полиамид,,,0.0,,0.0,,
6662,7,1,5417,2,6,42282840,640,1316357277,0000000084,Склад,Услуги,Рязане на метал (НИРСТРОЙ),,,0.0,,0.0,,
6662,8,1,5418,2,6,42282840,641,1316357277,0000000084,Склад,Услуги,Транспорт (Филипекс),,,0.0,,0.0,,
6662,9,1,5419,2,6,42282840,642,1316357277,0000000084,Склад,Устройства 500,Датчик за налягане 0-3bar,131125/rem,,0.0,,0.0,,
6662,10,1,5420,2,6,42282840,643,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25685,,0.0,,0.0,,
6662,11,1,5421,2,6,42282840,644,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25686,,0.0,,0.0,,
6662,12,1,5422,2,6,42282840,645,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25687,,0.0,,0.0,,
6662,13,1,5423,2,6,42282840,646,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25688,,0.0,,0.0,,
6662,14,1,5424,2,6,42282840,647,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25689,,0.0,,0.0,,
6662,15,1,5425,2,6,42282840,648,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25690,,0.0,,0.0,,
6662,16,1,5426,2,6,42282840,649,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25691,,0.0,,0.0,,
6662,17,1,5427,2,6,42282840,650,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25692,,0.0,,0.0,,
6662,18,1,5428,2,6,42282840,651,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25693,,0.0,,0.0,,
6662,19,1,5429,2,6,42282840,652,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25695,,0.0,,0.0,,
6662,20,1,5430,2,6,42282840,653,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25696,,0.0,,0.0,,
6662,21,1,5431,2,6,42282840,654,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25698,,0.0,,0.0,,
6662,22,1,5432,2,6,42282840,655,1316357277,0000000084,Склад,Устройства 500,"Датчик за налягане, 0-10 bar., G 1/2`",25699,,0.0,,0.0,,
6662,23,1,5433,2,6,42282840,656,1316357277,0000000084,Склад,Устройства 500,"Иглен клапан, 0-6bar, G 1/4` EPDM",1031,,0.0,,0.0,,
6662,24,1,5434,2,6,42282840,657,1316357277,0000000084,Склад,Устройства 500,"Иглен клапан, 0-6bar, G 1/4` EPDM",1034,,0.0,,0.0,,
6662,25,1,5435,2,6,42282840,658,1316357277,0000000084,Склад,Устройства 500,"Иглен клапан, 0-6bar, G 1/4` EPDM",1036,,0.0,,0.0,,
6662,26,1,5436,2,6,42282840,659,1316357277,0000000084,Склад,Устройства 500,"Иглен клапан, 0-6bar, G 1/4` FKM",1064,,0.0,,0.0,,
6675,0,1,5437,2,6,42282840,660,1316357277,0000000084,Склад,Устройства 500,"Куплунг M12, 8-пина, кабел 2m.",pbc786382,,0.0,,0.0,,
6675,1,1,5438,2,6,42282840,661,1316357277,0000000084,Склад,Устройства 500,Панел HMI 7`,h70072968,,0.0,,0.0,,
6675,2,1,5439,2,6,42282840,662,1316357277,0000000084,Склад,Устройства 500,"Сензор за поток (flowmeter), малък",N01840812254,,0.0,,0.0,,
6675,3,1,5440,2,6,42282840,663,1316357277,0000000084,Склад,Устройства 500,"Сензор за поток (flowmeter), малък",N01980812258,,0.0,,0.0,,
6675,4,1,5441,2,6,42282840,664,1316357277,0000000084,Склад,Устройства 500,датчици за налягане 1877 0-15 bar,230925/6,,0.0,,0.0,,
6675,5,1,5442,2,6,42282840,665,1316357277,0000000084,Склад,Фитинги на резба 500,Гайки за щуцери 1/2,261922/240925,,0.0,,0.0,,
6675,6,1,5443,2,6,42282840,666,1316357277,0000000084,Склад,Фитинги на резба 500,права връзка 1510 8/6х1/4,,,0.0,,0.0,,
6675,7,1,5444,2,6,42282840,667,1316357277,0000000084,Склад,Фитинги на резба 500,права връзка 1511 8/6х1/4,,,0.0,,0.0,,
6675,8,1,5445,2,6,42282840,668,1316357277,0000000084,Склад,Фитинги на резба 500,права връзка 1511 8/6х1/8,,,0.0,,0.0,,
6675,9,1,5446,2,6,42282840,669,1316357277,0000000084,Склад,Фитинги на резба 500,сферичен кран мини 2963 1/4`,,,0.0,,0.0,,
6675,10,1,5447,2,6,42282840,670,1316357277,0000000084,Склад,Фитинги на резба 500,тройник 7540 8 8 мм.,,,0.0,,0.0,,
6675,11,1,5448,2,6,42282840,671,1316357277,0000000084,Склад,Фитинги на резба 500,"щекер със светлодиод 124-703 230 V, AC/DC",,,0.0,,0.0,,
6675,12,1,5449,2,6,42282840,672,1316357277,0000000084,Склад,Фитинги на резба 500,ъглова връзка  8/6х1/4,101225/3,,0.0,,0.0,,
6675,13,1,5450,2,6,42282840,673,1316357277,0000000084,Склад,Фитинги на резба 500,"ъглова връзка 1500 15/12,5х1/2",,,0.0,,0.0,,
6675,14,1,5451,2,6,42282840,673,1316357277,0000000084,Склад,Фитинги на резба 500,"ъглова връзка 1500 15/12,5х1/2",,,273.0,бр.,27.0,бр.,
