__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CHANGED,SKLAD,GRUPA,STOKA,SER_NO,ID,SER_NOTE,PROPS,WARRANTY,KOLICH,KOLICH2,MIN_KOLICH,MAX_KOLICH,TMP_KOLICH,TMP_KOLICH2,VALUTA_KUP,VALUTA_PROD_ED,VALUTA_PROD_DR,CENA_KUP,CENA_PROD_ED1,CENA_PROD_DR1,PROCES_ID,IN_USE,KOLICH_LOCKED,KOLICH_LOCKED2,DATA_CHANGED,KOLICH_CHANGED
6310,3,1,1316433400,System - 90kW Volkswagen (59),2.5.4. Вентили,Магнетвентил 1“,265836/031225/3,1785439929539495204,,,«0000N0000000000,1.0,0.0,,,0.0,0.0,M,L,L,191.66,0.0,0.0,0,,0.0,0.0,2026-01-16 08:00:58.643,2026-01-16 07:54:51.183
6310,4,1,1316433400,System - 90kW Volkswagen (59),2.5.4. Вентили,Магнетвентил 1“,pbc853531,1785439929539495205,,,«0000N0000000000,1.0,0.0,,,0.0,0.0,M,L,L,191.66,0.0,0.0,0,,0.0,0.0,2026-01-16 08:00:58.643,2026-01-16 07:54:59.316
6310,5,1,1316433170,System - 10kW Italy,Сензори,Нивомер поплавъчен тип 8181,po32235,1785439929539495206,,,«0000N0000000000,2.0,0.0,,,0.0,0.0,M,L,L,86.658542,0.0,0.0,0,,0.0,0.0,2026-01-16 07:57:39.476,2026-01-16 07:57:39.476
6310,6,1,1316433229,System - 10kW Italy,Релета,Реле мини тип PT 14 пина 4CO 24VDC 6A,1459019939/121125/13,1785439929539495207,,|1—реле с цокъл|2—6A/24V|5—склад|,«0000N0000000000,6.0,0.0,,,0.0,0.0,M,L,L,2.955256,0.0,0.0,0,,0.0,0.0,2026-01-16 07:58:30.582,2026-01-16 07:58:30.582
6310,7,1,1320962482,Склад,Релета,Цокъл за реле PT 14 пина с лог.подр. 6A,160126,1785439929539495208,,|1—цокъл за PT реле|2—6A/250V AC|5—склад|,«0000N0000000000,-5.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-01-16 07:59:16.141,2026-01-16 07:59:16.141
6310,9,1,1320962482,System - 10kW Italy,Релета,Цокъл за реле PT 14 пина с лог.подр. 6A,160126,1785439929539495209,,|1—цокъл за PT реле|2—6A/250V AC|5—склад|,«0000N0000000000,5.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:44.660,2026-01-16 07:59:16.141
6310,11,1,1316433400,System - 10kW Italy,Други (Електроника),Щекер  (LD),265836/031225/2,1785439929539495210,,|1—щекер|2—без опаковка|5—склад|,«0000N0000000000,6.0,0.0,,,0.0,0.0,M,L,L,1.59,0.0,0.0,0,,0.0,0.0,2026-01-16 08:00:58.034,2026-01-16 08:00:13.524
6310,12,1,1316433400,System - 10kW Italy,Унител,захранване за DIN шина SDR-120-24 24V/5A,661/181125/2,1785439929539495211,,|1—захранване за DIN шина|2—24V/5A|5—склад|,«0000N0000000000,1.0,0.0,,,0.0,0.0,M,L,L,44.87,0.0,0.0,0,,0.0,0.0,2026-01-16 08:00:58.299,2026-01-16 08:00:47.675
6310,13,1,1320962482,System - 60kW Brikel (60),2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",10143532/110925/6`,1785439929539495212,,,«0000N0000000000,6.0,0.0,,,0.0,0.0,M,L,L,20.19091638843867,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:44.675,2026-01-16 08:42:39.597
6310,14,1,1320962482,System - 60kW Brikel (60),2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",10144231/011025/1,1785439929539495213,,,«0000N0000000000,2.0,0.0,,,0.0,0.0,M,L,L,20.19091638843867,0.0,0.0,0,,0.0,0.0,2026-03-02 14:59:44.675,2026-01-16 08:42:48.864
6310,15,1,1319056204,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Капа 316L (114,3х2) 4``",10143532/110925/4`,1785439929539495214,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,7.98635,0.0,0.0,0,,0.0,0.0,2026-02-11 13:29:20.489,2026-02-11 13:29:20.489
6310,16,1,1319056231,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Капа 316L (168,3x2,0) 6``",10144231/011025/1,1785439929539495215,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,20.190842,0.0,0.0,0,,0.0,0.0,2026-02-11 13:29:43.952,2026-02-11 13:29:43.952
6310,17,1,1319536560,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Капа 316L (323.0х3,0) 12“",10144231/011025/2,1785439929539495216,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,78.534144,0.0,0.0,0,,0.0,0.0,2026-02-16 08:46:28.722,2026-02-16 08:46:28.722
6310,18,1,1319056465,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Коляно 45° 304L заварка (48,3х2) 1 1/2``",050126/1,1785439929539495217,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,5.752013,0.0,0.0,0,,0.0,0.0,2026-02-11 13:33:06.740,2026-02-11 13:33:06.740
6310,19,1,1319535749,0. СКЛАД - ОСНОВЕН,2.1. Тръби,"Тръба шевна 304L (33,7x2.6) 1“",10144596/101025/1,1785439929539495237,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,13.068572,0.0,0.0,0,,0.0,0.0,2026-02-16 08:34:48.232,2026-02-16 08:34:48.232
6310,20,1,1318862496,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",10143532/110925/k1`,1785439929539495218,,,«0000N0000000000,15.0,0.0,0.0,0.0,0.0,0.0,M,L,L,2.996159,5.86,5.86,0,,0.0,0.0,2026-02-09 14:59:57.203,2026-02-09 14:59:57.203
6310,22,1,1319056478,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (48,3х2) 1 1/2``",10143532/110925/k1.1/2`,1785439929539495219,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,3.798885,0.0,0.0,0,,0.0,0.0,2026-02-11 13:33:17.724,2026-02-11 13:33:17.724
6319,0,1,1319056490,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Коляно 90° 304L зав. (60,3x2) 2``",10143532/110925/k2`,1785439929539495220,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,5.724403,0.0,0.0,0,,0.0,0.0,2026-02-11 13:33:27.801,2026-02-11 13:33:27.801
6319,1,1,1322033573,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,Полунипел 316L 150LBS 1 1/2“,10143532/110925/pn1.1/2`,1785439929539495225,,|1—полунипел|2—1 1/2`|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,2.766079,0.0,0.0,0,,0.0,0.0,2026-03-13 08:03:27.161,2026-03-13 08:03:27.161
6319,2,1,1319056513,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Тройник 304L заварка (60,3х2) 2``",10143532/110925/t2`,1785439929539495221,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,11.069428,0.0,0.0,0,,0.0,0.0,2026-02-11 13:33:47.987,2026-02-11 13:33:47.987
6319,3,1,1318944476,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,Кръст зав. 316L W/W DIN11850 SERIE2 DN32,1,1785439929539495222,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,12.63,0.0,0.0,0,,0.0,0.0,2026-02-10 10:40:27.910,2026-02-10 10:40:27.910
6319,4,1,1317550825,0. СКЛАД - ОСНОВЕН,2.6. Арматури,Филтър на фл. 316 INOX PN16 DN40,10146144/141125/1,1785439929539495226,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,256.263661,0.0,0.0,0,,0.0,0.0,2026-01-27 12:11:53.473,2026-01-27 12:11:53.473
6319,5,1,,Склад,Сензори,Дебитомер (flowmeter) малък,N01980812258,1785439929539495238,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,554.06,0.0,0.0,0,,0.0,0.0,2026-01-28 13:05:11.449,2026-01-28 13:05:11.449
6319,6,1,1319056522,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,Тройник 304L заварка (48.3х2) 1 1/2“,10143532/110925/t1.1/2`,1785439929539495223,,|1—тройник|2—48.3х2|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,8.615237,0.0,0.0,0,,0.0,0.0,2026-02-11 13:33:55.830,2026-02-11 13:33:55.830
6319,7,1,,Склад,Сензори,Дебитомер (flowmeter) малък,N01840812254,1785439929539495239,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,554.06,0.0,0.0,0,,0.0,0.0,2026-01-28 13:05:07.840,2026-01-28 13:05:07.840
6319,8,1,1318863350,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Фланец плосък 304 T10 PN16 DN40,10143532/110925/40,1785439929539495227,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,11.015077999999999,0.0,0.0,0,,0.0,0.0,2026-02-09 15:12:14.820,2026-02-09 15:12:14.820
6319,9,1,1318956613,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,Тройник 304L заварка (33.7х2) 1`,10143532/110925/t1`,1785439929539495224,,|1—тройник|2—33.7х2|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,6.033222,0.0,0.0,0,,0.0,0.0,2026-02-10 13:35:13.936,2026-02-10 13:35:13.936
6319,10,1,1316443128,0. СКЛАД - ОСНОВЕН,2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 (Акт) 1 1/2“,1419195/040925/5,1785439929539495240,,,«0000N0000000000,2.0,0.0,,,0.0,0.0,M,L,L,379.755535,0.0,0.0,0,,0.0,0.0,2026-03-11 09:24:41.549,2026-03-11 09:24:41.549
6319,12,1,1318863329,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Фланец плосък 304 T10 PN16 DN50,10143532/110925/50,1785439929539495228,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,10.607529,0.0,0.0,0,,0.0,0.0,2026-02-09 15:11:56.075,2026-02-09 15:11:56.075
6319,14,1,1318863275,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Фланец плосък 304 T8 PN16 DN25,10143532/110925/25,1785439929539495229,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,5.4,0.0,0.0,0,,0.0,0.0,2026-02-09 15:11:09.923,2026-02-09 15:11:09.923
6319,15,1,1319737622,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Фланец плосък с резба 304L PN10/16 DN50 x2“,10143532/110925/r50,1785439929539495230,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,29.512680999999997,0.0,0.0,0,,0.0,0.0,2026-02-18 09:01:46.421,2026-02-18 09:01:46.421
6319,17,1,1316440174,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Фланец плосък с резба 304L PN10/16/40 DN25 x1“,10143532/110925/r25,1785439929539495231,,,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,17.166459,0.0,0.0,0,,0.0,0.0,2026-02-06 10:06:47.755,2026-02-06 10:06:47.755
6319,19,1,1319737655,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Фланец плосък с резба 304L PN10/16/40 DN40x1 1/2,10143532/110925/r40,1785439929539495232,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,32.456689,0.0,0.0,0,,0.0,0.0,2026-02-18 09:02:14.560,2026-02-18 09:02:14.560
6319,22,1,1317832798,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Уплътнение CF3000 PTFE DN25,10143532/110925/pfte25,1785439929539495233,,|1—уплътнение CF3000 PTFE|2—DN25|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,1.08,0.0,0.0,0,,0.0,0.0,2026-02-05 08:51:59.429,2026-02-05 08:51:59.429
6319,24,1,1319737681,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Уплътнение CF3000 PTFE DN40,10143532/110925/pfte40,1785439929539495234,,|1—уплътнение CF3000 PTFE|2—DN40|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,1.089048,0.0,0.0,0,,0.0,0.0,2026-02-18 09:02:37.636,2026-02-18 09:02:37.636
6319,27,1,1319737692,0. СКЛАД - ОСНОВЕН,2.4. Фланци,Уплътнение CF3000 PTFE DN50,10143532/110925/pfte50,1785439929539495235,,|1—уплътнение CF3000 PTFE|2—DN50|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,2.157644,0.0,0.0,0,,0.0,0.0,2026-02-18 09:02:47.011,2026-02-18 09:02:47.011
6330,0,1,1316443135,0. СКЛАД - ОСНОВЕН,2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 (Акт) 1“,050126/2,1785439929539495241,,,«0000N0000000000,1.0,0.0,,,0.0,0.0,M,L,L,274.58,0.0,0.0,0,,0.0,0.0,2026-04-08 12:46:15.120,2026-04-08 12:46:15.120
6330,1,1,1316443143,0. СКЛАД - ОСНОВЕН,2.5.1. Кранове на фланци,Кран сфер. на фл. 2-части 316L PN40 (Акт) 2“,1419195/040925/4,1785439929539495242,,,«0000N0000000000,3.0,0.0,,,0.0,0.0,M,L,L,438.664579,0.0,0.0,0,,0.0,0.0,2026-01-16 10:21:15.978,2026-01-16 10:21:15.978
6330,2,1,1317852071,0. СКЛАД - ОСНОВЕН,2.5.2. Кранове на заварка,Кран сфер. на зав. 3-части 316L PN63 (Акт) 1“,1419195/040925/2,1785439929539495243,,,«0000N0000000000,2.0,0.0,0.0,0.0,0.0,0.0,M,L,L,191.7,0.0,0.0,0,,0.0,0.0,2026-03-27 08:30:34.447,2026-03-27 08:30:34.447
6330,3,1,1317853591,0. СКЛАД - ОСНОВЕН,2.5.3. Кранове на резба,Кран сфер. на рез. 3-части 316L PN63 1/2“,1419196/040925/2,1785439929539495244,,,«0000N0000000000,10.0,0.0,0.0,0.0,0.0,0.0,M,L,L,10.467385,0.0,0.0,0,,0.0,0.0,2026-01-30 12:51:42.643,2026-01-30 12:51:42.643
6330,4,1,1319056504,0. СКЛАД - ОСНОВЕН,2.2. Фитинги за заваряване,"Концентричен нам. 304L (60,3х33,7х2) 2``-1``",160126/1,1785439929539495248,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,4.28,0.0,0.0,0,,0.0,0.0,2026-02-11 13:33:39.972,2026-02-11 13:33:39.972
6330,5,1,1317853865,0. СКЛАД - ОСНОВЕН,2.5.2. Кранове на заварка,Кран сфер. на зав. 3-части 316L PN63 1/2“,1419196/040925/1,1785439929539495245,,,«0000N0000000000,14.0,0.0,0.0,0.0,0.0,0.0,M,L,L,10.467385,0.0,0.0,0,,0.0,0.0,2026-01-30 12:55:39.787,2026-01-30 12:55:39.787
6330,7,1,1317854769,0. СКЛАД - ОСНОВЕН,2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L (Акт) 1 1/2`“,1419195/040925/3,1785439929539495246,,,«0000N0000000000,4.0,0.0,0.0,0.0,0.0,0.0,M,L,L,537.820071,0.0,0.0,0,,0.0,0.0,2026-01-30 13:08:40.553,2026-01-30 13:08:40.553
6330,8,1,1316443276,0. СКЛАД - ОСНОВЕН,2.5.1. Кранове на фланци,Кран сфер. на фл. трипътен 316L (Акт) 1“,84818099/2/101225,1785439929539495247,,,«0000N0000000000,2.0,0.0,,,0.0,0.0,M,L,L,485.2,0.0,0.0,0,,0.0,0.0,2026-03-19 08:37:39.793,2026-03-19 08:37:39.793
6330,10,1,1316451433,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,Вентил предпазен 2“G x 2“G,1419195/040925,1785439929539495249,,|1—Предпазен вентил|3—Genebre|5—склад|,«0000N0000000000,4.0,0.0,,,0.0,0.0,M,L,L,247.14736,0.0,0.0,0,,0.0,0.0,2026-01-16 12:20:39.115,2026-01-16 12:20:39.115
6330,12,1,1318833608,0. СКЛАД - ОСНОВЕН,М16,Болт с шест.гл. 8.8 vZn M16x55,10524822/311025/4,1785439929539495264,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.301508,0.0,0.0,0,,0.0,0.0,2026-02-09 08:03:57.608,2026-02-09 08:03:57.608
6330,13,1,1317656743,0. СКЛАД - ОСНОВЕН,2.5.4. Вентили,Вентил предпазен 1216 НРЖ PN40 1 1/2“x2“,10147786/050126/1,1785439929539495884,,,«0000N0000000000,2.0,0.0,,,0.0,0.0,M,L,L,343.75,0.0,0.0,0,,0.0,0.0,2026-01-28 13:37:06.305,2026-01-28 13:37:06.305
6330,14,1,1319851347,0. СКЛАД - ОСНОВЕН,М/Ж резба,Преход 316L резба М/Ж 3/4“х1/4“,10143532/110925/1,1785439929539495250,,|1—преход м/ж|2—3/4х1/4|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,3.527901,0.0,0.0,0,,0.0,0.0,2026-02-19 12:19:23.769,2026-02-19 12:19:23.769
6330,16,1,1319851366,0. СКЛАД - ОСНОВЕН,Муфи на резба,Муфа 304L резба 150LBS 1/4“,10143532/110925/1.4,1785439929539495251,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.761822,0.0,0.0,0,,0.0,0.0,2026-02-19 12:19:40.096,2026-02-19 12:19:40.096
6330,18,1,1319851409,0. СКЛАД - ОСНОВЕН,Муфи на резба,Муфа 304L резбa 150LBS  1/2``,10143532/110925/1.2,1785439929539495252,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,1.3498059999999998,0.0,0.0,0,,0.0,0.0,2026-02-19 12:20:17.346,2026-02-19 12:20:17.346
6330,19,1,1319851412,0. СКЛАД - ОСНОВЕН,Муфи на резба,Муфа 304L резбa 150LBS  1/2``,143284/02092025/4,1785439929539495253,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,1.3498059999999998,0.0,0.0,0,,0.0,0.0,2026-02-19 12:20:20.252,2026-02-19 12:20:20.252
6330,22,1,1319851448,0. СКЛАД - ОСНОВЕН,Муфи на резба,Муфа 304L резбa 150LBS L42 1``,10143532/110925/1.,1785439929539495254,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,2.970595,0.0,0.0,0,,0.0,0.0,2026-02-19 12:20:51.069,2026-02-19 12:20:51.069
6330,25,1,1319851475,0. СКЛАД - ОСНОВЕН,Муфи на резба,Муфа 304L резбa 150LBS L45 1 1/2``,10143532/110925/1.1/2,1785439929539495255,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,2.781418,0.0,0.0,0,,0.0,0.0,2026-02-19 12:21:14.701,2026-02-19 12:21:14.701
6330,28,1,1319851507,0. СКЛАД - ОСНОВЕН,Муфи на резба,Муфа 304L резбa 150LBS L54 2``,10143532/110925/2.,1785439929539495256,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,4.172126,0.0,0.0,0,,0.0,0.0,2026-02-19 12:21:42.223,2026-02-19 12:21:42.223
6338,0,1,1318932372,0. СКЛАД - ОСНОВЕН,Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/2“,061125/1,1785439929539495257,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.935661,0.0,0.0,0,,0.0,0.0,2026-02-10 07:46:09.909,2026-02-10 07:46:09.909
6338,2,1,1319851916,0. СКЛАД - ОСНОВЕН,Муфи на резба,Муфа 316L резба 150LBS 1/4“,181225/14,1785439929539495258,,|1—муфа вътр. резба|2—1/4`|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.7669349999999999,0.0,0.0,0,,0.0,0.0,2026-02-19 12:27:35.918,2026-02-19 12:27:35.918
6338,3,1,1321244843,System - 90kW Volkswagen (59),Апогей,Топлообменник XT,36342/261125,1785439929539495894,,,«0000N0000000000,4.0,0.0,0.0,0.0,0.0,0.0,M,L,L,779.9984599999999,0.0,0.0,0,,0.0,0.0,2026-03-05 10:45:44.844,2026-03-05 10:45:44.844
6338,4,1,1317750613,0. СКЛАД - ОСНОВЕН,Муфи на резба,Муфа 316L резба 150LBS 1/2“,07082025,1785439929539495259,,|1—муфа вътр. резба|2—1/2`|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,1.840644,0.0,0.0,0,,0.0,0.0,2026-01-29 12:08:49.838,2026-01-29 12:08:49.838
6338,5,1,1318837361,0. СКЛАД - ОСНОВЕН,2. Консумативи,Скоба за тръба 1 1/2`,167415/271025,1785439929539495265,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,4.192578,0.0,0.0,0,,0.0,0.0,2026-02-09 08:58:00.630,2026-02-09 08:58:00.630
6338,7,1,1319852379,0. СКЛАД - ОСНОВЕН,Нипели на резба,Нипел шест. 316L резба 150LBS 1“,10143532/110925/100806,1785439929539495260,,|1—нипел шестостен|2—1`|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,3.2620299999999998,0.0,0.0,0,,0.0,0.0,2026-02-19 12:34:16.227,2026-02-19 12:34:16.227
6338,8,1,1320962482,Склад,Външна резба,Нипел намалител 316L 150LBS 2“х1“,120126/16,1785439929539495478,,|1—нипел намалител|2—2х1|5—склад|,«0000N0000000000,0.0,0.0,,,0.0,0.0,M,L,L,0.0,0.0,0.0,0,,0.0,0.0,2026-01-27 14:12:54.572,2026-01-27 14:12:54.572
6338,9,1,1319852250,0. СКЛАД - ОСНОВЕН,Нипели на резба,Нипел шест. 316L резба 150LBS 1/4“,181225/21,1785439929539495261,,|1—нипел шестостен|2—1/4`|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.7822739999999999,0.0,0.0,0,,0.0,0.0,2026-02-19 12:32:24.625,2026-02-19 12:32:24.625
6338,11,1,1319853707,0. СКЛАД - ОСНОВЕН,Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 2“,10143120/27082025/2,1785439929539495262,,"|1—холендер PTFE м/ж, BSP|2—2`|5—склад|",«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,53.378676,0.0,0.0,0,,0.0,0.0,2026-02-19 12:53:23.295,2026-02-19 12:53:23.295
6338,13,1,1319853728,0. СКЛАД - ОСНОВЕН,Холендри на резба,Холендър 316L резба вътрешна 3000LBS 1/2“,300925,1785439929539495263,,|1—холендер вътр. резба|2—1/2`|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,3.5483529999999996,0.0,0.0,0,,0.0,0.0,2026-02-19 12:53:41.012,2026-02-19 12:53:41.012
6338,14,1,1319851606,0. СКЛАД - ОСНОВЕН,Тапи на резба,Тапа 304L резба 1/2``,16584381,1785439929539495266,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.690241,0.0,0.0,0,,0.0,0.0,2026-02-19 12:23:07.952,2026-02-19 12:23:07.952
6338,15,1,1318833618,0. СКЛАД - ОСНОВЕН,М16,Шайба пружинна DIN2093 М16,14798/041225,1785439929539495267,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.245419,0.0,0.0,0,,0.0,0.0,2026-02-09 08:04:05.826,2026-02-09 08:04:05.826
6338,16,1,1318837207,0. СКЛАД - ОСНОВЕН,М8,Шпилка 8.8 vZn M8x1000,031125/2,1785439929539495268,,,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,95.836198,0.0,0.0,0,,0.0,0.0,2026-02-09 08:55:47.234,2026-02-09 08:55:47.234
6338,18,1,1318833323,0. СКЛАД - ОСНОВЕН,М12,Болт с шест.гл. 8.8 vZn М12х100,091025/3,1785439929539495269,,|1—болт цинк|2—М12х100|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.24,0.0,0.0,0,,0.0,0.0,2026-02-09 07:59:51.306,2026-02-09 07:59:51.306
6338,20,1,1318833326,0. СКЛАД - ОСНОВЕН,М12,Болт с шест.гл. 8.8 vZn М12х100,10527503/071125/6,1785439929539495270,,|1—болт цинк|2—М12х100|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.240306,0.0,0.0,0,,0.0,0.0,2026-02-09 07:59:54.212,2026-02-09 07:59:54.212
6338,22,1,1318833405,0. СКЛАД - ОСНОВЕН,М12,Болт с шест.гл. 8.8 vZn М12х25,12345,1785439929539495271,,|1—болт цинк|2—М12х25|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.1,0.0,0.0,0,,0.0,0.0,2026-02-09 08:01:02.520,2026-02-09 08:01:02.520
6338,24,1,1318833420,0. СКЛАД - ОСНОВЕН,М12,Болт с шест.гл. 8.8 vZn М12х40,10527503/071125/4,1785439929539495272,,|1—болт цинк|2—М12х40|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.14,0.0,0.0,0,,0.0,0.0,2026-02-09 08:01:15.285,2026-02-09 08:01:15.285
6338,26,1,1318835009,0. СКЛАД - ОСНОВЕН,М16,Болт с шест.гл. 8.8 vZn М16х45,250725,1785439929539495273,,|1—болт цинк|2—М16х45|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.29,0.0,0.0,0,,0.0,0.0,2026-02-09 08:24:07.742,2026-02-09 08:24:07.742
6350,0,1,1318835071,0. СКЛАД - ОСНОВЕН,М16,Болт с шест.гл. 8.8 vZn М16х50,10524822/311025/3,1785439929539495274,,|1—болт цинк|2—М16х50|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.28120999999999996,0.0,0.0,0,,0.0,0.0,2026-02-09 08:25:01.594,2026-02-09 08:25:01.594
6350,1,1,1316462247,System - 60kW Brikel (60),2.2. Фитинги за заваряване,"Коляно 90° 304L заварка (33,7х2) 1``",10143532/110925/k1`,1785439929539495293,,,«0000N0000000000,24.0,0.0,,,0.0,0.0,M,L,L,2.996159,5.86,5.86,0,,0.0,0.0,2026-02-09 14:58:51.783,2026-02-09 14:58:51.783
6350,3,1,1318835080,0. СКЛАД - ОСНОВЕН,М16,Болт с шест.гл. 8.8 vZn М16х60,081025/1,1785439929539495275,,|1—болт цинк|2—М16х60|5—склад|,«0000N0000000000,0.0,0.0,0.0,0.0,0.0,0.0,M,L,L,0.34,0.0,0.0,0,,0.0,0.0,2026-02-09 08:25:09.266,2026-02-09 08:25:09.266
6350,4,1,1318855470,System - 90kW Volkswagen (59),2.8. Маркучи,Шлаух полиамид бял 8/6,261188/090925/1,1785439929539496105,,,«0000N0000000000,100.0,0.0,,,0.0,0.0,M,L,L,2.46953978617774,0.0,0.0,0,,0.0,0.0,2026-02-09 13:18:46.317,2026-02-09 13:18:25.329
