__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CREATED,DT_VAR,DT_ROW,DT_STP,SER_NO,NUM,ED_CENA,VALUTA,KOLICH,KOLICH2
7361,4,1,43563959,1312034596,1312034703,38799182,28082025/6,1,33.642882,M,0.9,0.0
7361,5,1,43563959,1312034596,0,43349306,160226/4,1,29.609891055927,L,2.0,0.0
7361,6,1,43563959,1312034596,1312034703,43349306,28082025/6,1,33.642882,M,0.9,0.0
7361,7,1,46362116,1312062665,1312062768,35411133,10143532/110925/33.7,1,11.544970677410612,M,0.14,0.0
7361,8,1,39753949,1300860756,1307631835,35842324,PBC875686,1,393.72,L,1.0,0.0
7361,9,1,39753949,1300860756,1307631835,35842324,PBC875687,2,393.72,L,1.0,0.0
7361,10,1,39753949,1300860756,1307631835,35842324,PBC875688,3,328.1,L,2.0,0.0
7361,11,1,39753949,1300860756,1307635956,35842324,1459017916/161025,1,3.5699999999999994,L,7.0,0.0
7361,12,1,39753949,1300860756,1307635973,35842324,1459015834/170925/5,1,9.29,L,8.0,0.0
7361,13,1,39753949,1300860756,1307635973,35842324,pt154,2,9.29,L,1.0,0.0
7361,14,1,39753949,1300860756,1307635985,35842324,080825/49,1,0.0,L,6.0,0.0
7361,15,1,39753949,1300860756,1307739682,35842324,061125/1,1,8.0,L,20.0,0.0
7361,16,1,39753949,1300860756,1311156208,35842324,3907/2208.2025,1,18.7,L,80.0,0.0
7361,17,1,39753949,1300860756,1311234214,35842324,120111486/191125,1,0.4,L,180.0,0.0
7361,18,1,39753949,1300860756,1312143813,35842324,261188/090925/2,1,1.84,L,60.0,0.0
7361,19,1,39753949,1300860756,1312143813,35842324,261922/240925,2,1.84,L,52.0,0.0
7361,20,1,39753949,1300860756,1312143826,35842324,263403/211025/2,1,4.16,L,4.0,0.0
7361,21,1,39753949,1300860756,1312143846,35842324,12345,1,0.0,L,4.0,0.0
7361,22,1,39753949,1300860756,1312143860,35842324,261121/050925,1,6.3648,L,50.0,0.0
7361,23,1,39753949,1300860756,1312143860,35842324,261508/150925,2,6.36,L,100.0,0.0
7361,24,1,39753949,1300860756,1312143860,35842324,261509/150925,3,6.36,L,50.0,0.0
7361,25,1,39753949,1300860756,1312143876,35842324,1658148,1,0.0,L,11.0,0.0
7361,26,1,39753949,1300860756,1312143906,35842324,16814612,1,0.0,L,2.0,0.0
7361,27,1,39753949,1300860756,1312143906,35842324,261780/190925,2,78.336,L,3.0,0.0
7361,28,1,39753949,1300860756,1312143906,35842324,261920/240925,3,78.34,L,5.0,0.0
7361,29,1,46362116,1312062665,0,33970879,160226/5,1,16.7773991,L,2.0,0.0
7361,30,1,46362116,1312062665,1312062768,33970879,10143532/110925/33.7,1,11.544970677410612,M,0.14,0.0
7361,31,1,47318391,1312063269,1312063346,44831034,160226/2,1,26.31,M,4.0,0.0
7361,32,1,47318391,1312063269,1312063363,44831034,160226/5,1,9.21,M,2.0,0.0
7361,33,1,47318391,1312063269,1312063383,44831034,160226/3,1,86.76,M,2.0,0.0
7361,34,1,47318391,1312063269,0,34128221,160226/6,1,148.59,M,2.0,0.0
7361,35,1,47318391,1312063269,1312063346,34128221,160226/2,1,26.31,M,4.0,0.0
7361,36,1,47318391,1312063269,1312063363,34128221,160226/5,1,9.21,M,2.0,0.0
7361,37,1,47318391,1312063269,1312063383,34128221,160226/3,1,86.76,M,2.0,0.0
8226,1,1,39314364,1308356621,1308356653,48143827,271025/ppb,1,6.39613781916828,L,10.0,0.0
8226,2,1,39314364,1308356621,1308356672,48143827,0005245092,1,17.02,L,10.0,0.0
8226,3,1,39314364,1308356621,1308356693,48143827,0005484599,1,69.26,M,10.0,0.0
8226,4,1,39314364,1308356621,1308356769,48143827,5166101/081025/1,1,28.36,L,1.0,0.0
8226,5,1,39314364,1308356621,1308356802,48143827,5166101/081025/2,1,36.18,L,2.3,0.0
8226,6,1,40113226,1310539391,0,38754772,201125/3,1,46.80800000000001,L,3.0,0.0
8226,7,1,40113226,1310539391,1310539433,38754772,181125/2,1,1.0,L,0.2,0.0
8226,8,1,40113226,1310539391,1310634354,38754772,5166101/081025/2,1,36.18,L,2.3,0.0
8226,9,1,40113226,1310539391,1310634540,38754772,5166101/081025/1,1,28.36,L,1.0,0.0
8226,31,1,50173966,1312049510,0,39701296,041225/3,1,169.69,L,4.0,0.0
8226,32,1,50173966,1312049510,1312049543,39701296,29416/271125/1,1,4.6,L,8.0,0.0
8226,33,1,50173966,1312049510,1312049565,39701296,031225/1,1,1.0,L,0.44,0.0
8226,34,1,50173966,1312049510,1312049612,39701296,246/141025,1,160.38,L,4.0,0.0
8226,35,1,48413636,1312062665,1312062731,41286454,10143532/110925/k1`,1,5.86,L,4.0,0.0
8226,36,1,48413636,1312062665,1312062768,41286454,28082025/3,1,22.58,L,0.28,0.0
8226,37,1,48413636,1312062665,1312062784,41286454,10143532/110925/25,1,11.1132,L,4.0,0.0
8226,38,1,48413636,1312062665,0,34500568,041225/4,1,18.553800000000003,L,4.0,0.0
8226,39,1,48413636,1312062665,1312062731,34500568,10143532/110925/k1`,1,5.86,L,4.0,0.0
8226,40,1,48413636,1312062665,1312062768,34500568,28082025/3,1,22.58,L,0.28,0.0
8226,41,1,48413636,1312062665,1312062784,34500568,10143532/110925/25,1,11.1132,L,4.0,0.0
8226,42,1,47273863,1312063269,1312063346,35731331,041225/2,1,52.00316,L,8.0,0.0
8508,1,1,47273863,1312063269,1312063363,35731331,041225/4,1,18.5538,L,4.0,0.0
8508,2,1,47273863,1312063269,1312063383,35731331,041225/3,1,169.69,L,4.0,0.0
8508,3,1,47273863,1312063269,0,34428257,041225/5,1,292.25012,L,4.0,0.0
8508,4,1,47273863,1312063269,1312063346,34428257,041225/2,1,52.00316,L,8.0,0.0
8508,5,1,47273863,1312063269,1312063363,34428257,041225/4,1,18.5538,L,4.0,0.0
8508,6,1,47273863,1312063269,1312063383,34428257,041225/3,1,169.69,L,4.0,0.0
8508,54,1,39297021,1300860839,1300860841,46494003,28082025/10,1,2.26368,L,7.0,0.0
8508,55,1,39297021,1300860839,1300860842,46494003,28082025/11,1,0.0,L,0.07,0.0
8508,56,1,39297021,1300860839,1300860843,46494003,28082025/10,1,3.15594,L,6.0,0.0
8508,57,1,39297021,1300860839,1300860844,46494003,28082025/12,1,3.81654,L,36.0,0.0
8508,58,1,39297021,1300860839,1300860845,46494003,28082025/13,1,4.84848,L,56.5,0.0
8508,59,1,39297021,1300860839,1300860846,46494003,28082025/14,1,5.22249,L,1.5,0.0
8508,60,1,39297021,1300860839,1300860847,46494003,132017/28082025,1,11.5,L,2.6,0.0
8508,61,1,39297021,1300860839,1300860861,46494003,28082025/2,1,11.19,L,1.75,0.0
8508,62,1,39297021,1300860839,1300860862,46494003,10143532/110925/33.7,1,22.58,L,10.0,0.0
8508,63,1,39297021,1300860839,1300860862,46494003,28082025/3,2,22.58,L,11.0,0.0
8508,64,1,39297021,1300860839,1300860873,46494003,10143532/110925/k2`,1,11.196,L,8.0,0.0
8508,65,1,39297021,1300860839,1300860876,46494003,10143532/110925/t2`,1,21.65,L,2.0,0.0
8508,66,1,39297021,1300860839,1300860882,46494003,10142820/19082025,1,31.04,L,1.0,0.0
