__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,LOG_DATE,LOG_USER,LOG_TIP,LOG_MODUL,LOG_COMP
7697,3,1,10839,2,2026-03-06 13:51:36.252,Yordan Markov,10039,ДОСТАВКА,server
7697,4,1,10840,2,2026-03-06 13:52:20.721,Yordan Markov,10029,прехвърляне,server
7697,5,1,10841,2,2026-03-06 13:52:26.302,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7697,6,1,10842,2,2026-03-06 14:12:44.158,Yordan Markov,10010,Модифициране на обект,server
7697,7,1,10843,2,2026-03-06 14:13:10.210,Yordan Markov,10010,Модифициране на обект,server
7697,8,1,10844,2,2026-03-06 14:13:47.044,Yordan Markov,10010,Модифициране на обект,server
7697,9,1,10845,2,2026-03-06 14:14:21.176,Yordan Markov,10029,прехвърляне,server
7697,10,1,10846,2,2026-03-06 14:14:36.127,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7697,11,1,10847,2,2026-03-06 14:15:07.597,Yordan Markov,10029,прехвърляне,server
7697,12,1,10848,2,2026-03-06 14:15:26.917,Yordan Markov,10038,прехвърляне,server
7697,13,1,10849,2,2026-03-06 14:15:30.630,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7697,14,1,10850,2,2026-03-06 15:07:00.732,Yordan Markov,1,Складове и Стоки,server
7697,15,1,10851,2,2026-03-06 15:07:00.732,Yordan Markov,2,Складове и Стоки,server
7697,16,1,10852,2,2026-03-06 15:07:00.732,Yordan Markov,3,Складове и Стоки,server
7697,17,1,10853,2,2026-03-06 15:07:00.763,Yordan Markov,10049,Складове и Стоки,server
7697,18,1,10854,2,2026-03-06 15:08:42.998,Yordan Markov,10039,ДОСТАВКА,server
7697,19,1,10855,2,2026-03-06 15:09:13.361,Yordan Markov,10029,прехвърляне,server
7697,20,1,10856,2,2026-03-06 15:09:33.314,Yordan Markov,10029,прехвърляне,server
7697,21,1,10857,2,2026-03-06 15:09:36.609,Yordan Markov,10029,прехвърляне,server
7697,22,1,10858,2,2026-03-06 15:09:42.846,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7697,23,1,10859,2,2026-03-06 15:10:49.711,Yordan Markov,10039,в 15:10 през “Складове и Стоки”,server
7697,24,1,10860,2,2026-03-06 15:11:55.264,Yordan Markov,10040,ДОСТАВКА,server
7697,25,1,10861,2,2026-03-06 15:19:31.126,Yordan Markov,10039,ДОСТАВКА,server
7697,26,1,10862,2,2026-03-06 15:21:47.463,Yordan Markov,10027,Складове и Стоки,server
7697,27,1,10863,2,2026-03-06 15:22:31.382,Yordan Markov,10023,Складове и Стоки,server
7697,28,1,10864,2,2026-03-06 15:22:43.620,Yordan Markov,10010,Модифициране на обект,server
7697,29,1,10865,2,2026-03-06 15:22:59.474,Yordan Markov,10010,Модифициране на обект,server
7697,30,1,10866,2,2026-03-06 15:23:46.421,Yordan Markov,1,Складове и Стоки,server
7697,31,1,10867,2,2026-03-06 15:23:46.468,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7697,32,1,10868,2,2026-03-06 15:23:46.500,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7697,33,1,10869,2,2026-03-06 15:23:46.522,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7697,34,1,10870,2,2026-03-06 15:23:46.522,Yordan Markov,2,Синхронизиране на цени по всички складове,server
7697,35,1,10871,2,2026-03-06 15:23:46.522,Yordan Markov,3,Синхронизиране на цени по всички складове,server
7699,0,1,10872,2,2026-03-06 15:24:38.993,Yordan Markov,10039,ДОСТАВКА,server
7699,1,1,10873,2,2026-03-06 15:25:07.590,Yordan Markov,10040,в 15:25 през “Складове и Стоки”,server
7699,2,1,10874,2,2026-03-09 08:50:01.976,Yordan Markov,1,Складове и Стоки,server
7699,3,1,10875,2,2026-03-09 08:50:01.976,Yordan Markov,2,Складове и Стоки,server
7699,4,1,10876,2,2026-03-09 08:50:01.976,Yordan Markov,3,Складове и Стоки,server
7699,5,1,10877,2,2026-03-09 08:50:02.039,Yordan Markov,10049,Складове и Стоки,server
7699,6,1,10878,2,2026-03-09 08:51:25.949,Yordan Markov,1,Складове и Стоки,server
7699,7,1,10879,2,2026-03-09 08:51:25.949,Yordan Markov,2,Складове и Стоки,server
7699,8,1,10880,2,2026-03-09 08:51:25.964,Yordan Markov,3,Складове и Стоки,server
7699,9,1,10881,2,2026-03-09 08:51:25.980,Yordan Markov,10049,Складове и Стоки,server
7699,10,1,10882,2,2026-03-09 08:51:56.665,Yordan Markov,1,Складове и Стоки,server
7699,11,1,10883,2,2026-03-09 08:52:09.758,Yordan Markov,1,Складове и Стоки,server
7699,12,1,10884,2,2026-03-09 08:59:34.034,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7699,13,1,10885,2,2026-03-09 08:59:34.034,Yordan Markov,2,Синхронизиране на цени по всички складове,server
7699,14,1,10886,2,2026-03-09 08:59:34.034,Yordan Markov,3,Синхронизиране на цени по всички складове,server
7699,15,1,10887,2,2026-03-09 08:59:34.096,Yordan Markov,10039,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7699,16,1,10888,2,2026-03-09 09:12:49.124,Yordan Markov,10029,доставка,server
7699,17,1,10889,2,2026-03-09 09:12:55.889,Yordan Markov,10040,ДОСТАВКА,server
7699,18,1,10890,2,2026-03-09 09:15:13.535,Yordan Markov,10039,"Технология (Уплътнение Китай, големи, сиви д...)",server
7699,19,1,10891,2,2026-03-09 09:15:48.439,Yordan Markov,10047,"Картотека Клиенти - фирми и лица, на които прода",server
7699,20,1,10892,2,2026-03-09 09:16:25.593,Yordan Markov,10039,План за Производство,server
7699,21,1,10893,2,2026-03-09 09:16:47.685,Yordan Markov,10039,Стъпка PLAN -> WORK,server
7699,22,1,10894,2,2026-03-09 09:17:44.416,Yordan Markov,1,Ценообразуване,server
7699,23,1,10895,2,2026-03-09 09:17:44.447,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7699,24,1,10896,2,2026-03-09 09:17:44.478,Yordan Markov,10039,Стъпка WORK -> PROD,server
7699,25,1,10897,2,2026-03-09 09:18:57.083,Yordan Markov,10029,прехвърляне,server
7699,26,1,10898,2,2026-03-09 09:19:03.082,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7699,27,1,10899,2,2026-03-09 13:22:00.973,Yordan Markov,10039,в 13:22 през “Складове и Стоки”,server
7699,28,1,10900,2,2026-03-09 14:32:40.234,Yordan Markov,10029,прехвърляне,server
7699,29,1,10901,2,2026-03-09 14:32:52.343,Yordan Markov,10029,прехвърляне,server
7699,30,1,10902,2,2026-03-09 14:33:16.669,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7699,31,1,10903,2,2026-03-09 14:33:34.403,Yordan Markov,10040,в 14:33 през “Складове и Стоки”,server
7699,32,1,10904,2,2026-03-09 14:33:38.512,Yordan Markov,10040,в 14:33 през “Складове и Стоки”,server
7699,33,1,10905,2,2026-03-09 14:33:50.839,Yordan Markov,10010,Модифициране на обект,server
7699,34,1,10906,2,2026-03-09 14:34:08.885,Yordan Markov,10040,в 14:34 през “Складове и Стоки”,server
7704,0,1,10907,2,2026-03-09 14:34:13.619,Yordan Markov,10040,в 14:34 през “Складове и Стоки”,server
7704,1,1,10908,2,2026-03-09 14:35:44.862,Yordan Markov,10040,в 14:35 през “Складове и Стоки”,server
7704,2,1,10909,2,2026-03-09 14:35:48.722,Yordan Markov,10040,в 14:35 през “Складове и Стоки”,server
7704,3,1,10910,2,2026-03-09 14:35:53.221,Yordan Markov,10040,в 14:35 през “Складове и Стоки”,server
7704,4,1,10911,2,2026-03-10 07:46:30.368,Yordan Markov,1,Складове и Стоки,server
7704,5,1,10912,2,2026-03-10 07:46:30.431,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7704,6,1,10913,2,2026-03-10 07:46:30.478,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7704,7,1,10914,2,2026-03-10 07:47:22.568,Yordan Markov,10039,ДОСТАВКА,server
7704,8,1,10915,2,2026-03-10 07:51:38.687,Yordan Markov,10039,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7704,9,1,10916,2,2026-03-10 08:21:13.216,Yordan Markov,10047,"Картотека Доставчици - фирми и лица, от които ни",server
7704,10,1,10917,2,2026-03-10 08:23:30.536,Yordan Markov,1,Складове и Стоки,server
7704,11,1,10918,2,2026-03-10 08:23:30.536,Yordan Markov,2,Складове и Стоки,server
7704,12,1,10919,2,2026-03-10 08:23:30.536,Yordan Markov,3,Складове и Стоки,server
7704,13,1,10920,2,2026-03-10 08:23:30.583,Yordan Markov,10049,Складове и Стоки,server
7704,14,1,10921,2,2026-03-10 08:24:28.813,Yordan Markov,10039,ДОСТАВКА,server
7704,15,1,10922,2,2026-03-10 08:28:47.612,Yordan Markov,1,Складове и Стоки,server
7704,16,1,10923,2,2026-03-10 08:28:47.628,Yordan Markov,2,Складове и Стоки,server
7704,17,1,10924,2,2026-03-10 08:28:47.628,Yordan Markov,3,Складове и Стоки,server
7704,18,1,10925,2,2026-03-10 08:28:47.659,Yordan Markov,10049,Складове и Стоки,server
7704,19,1,10926,2,2026-03-10 08:31:04.028,Yordan Markov,1,Складове и Стоки,server
7704,20,1,10927,2,2026-03-10 08:31:04.028,Yordan Markov,2,Складове и Стоки,server
7704,21,1,10928,2,2026-03-10 08:31:04.044,Yordan Markov,3,Складове и Стоки,server
7704,22,1,10929,2,2026-03-10 08:31:04.059,Yordan Markov,10049,Складове и Стоки,server
7704,23,1,10930,2,2026-03-10 08:32:24.563,Yordan Markov,1,Складове и Стоки,server
7704,24,1,10931,2,2026-03-10 08:32:24.563,Yordan Markov,2,Складове и Стоки,server
7704,25,1,10932,2,2026-03-10 08:32:24.578,Yordan Markov,3,Складове и Стоки,server
7704,26,1,10933,2,2026-03-10 08:32:24.610,Yordan Markov,10049,Складове и Стоки,server
7704,27,1,10934,2,2026-03-10 08:34:39.601,Yordan Markov,10039,ДОСТАВКА,server
7704,28,1,10935,2,2026-03-10 08:37:58.101,Yordan Markov,10039,в 08:37 през “Складове и Стоки”,server
7704,29,1,10936,2,2026-03-10 08:38:38.771,Yordan Markov,10029,прехвърляне,server
7704,30,1,10937,2,2026-03-10 08:38:50.239,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7704,31,1,10938,2,2026-03-10 09:16:28.354,Yordan Markov,10029,прехвърляне,server
7704,32,1,10939,2,2026-03-10 09:17:07.789,Yordan Markov,10029,прехвърляне,server
7704,33,1,10940,2,2026-03-10 09:17:11.789,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7704,34,1,10941,2,2026-03-10 09:41:31.963,Yordan Markov,1,Складове и Стоки,server
7704,35,1,10942,2,2026-03-10 09:41:31.978,Yordan Markov,2,Складове и Стоки,server
7709,0,1,10943,2,2026-03-10 09:41:31.978,Yordan Markov,3,Складове и Стоки,server
7709,1,1,10944,2,2026-03-10 09:41:32.009,Yordan Markov,10049,Складове и Стоки,server
7709,2,1,10945,2,2026-03-10 09:43:47.719,Yordan Markov,10039,ДОСТАВКА,server
7709,3,1,10946,2,2026-03-10 09:46:13.975,Yordan Markov,10047,"Картотека Доставчици - фирми и лица, от които ни",server
7709,4,1,10947,2,2026-03-10 09:46:23.083,Yordan Markov,1,Складове и Стоки,server
7709,5,1,10948,2,2026-03-10 09:46:23.083,Yordan Markov,2,Складове и Стоки,server
7709,6,1,10949,2,2026-03-10 09:46:23.099,Yordan Markov,3,Складове и Стоки,server
7709,7,1,10950,2,2026-03-10 09:46:23.130,Yordan Markov,10049,Складове и Стоки,server
7709,8,1,10951,2,2026-03-10 09:47:08.533,Yordan Markov,1,Складове и Стоки,server
7709,9,1,10952,2,2026-03-10 09:47:08.533,Yordan Markov,2,Складове и Стоки,server
7709,10,1,10953,2,2026-03-10 09:47:08.533,Yordan Markov,3,Складове и Стоки,server
7709,11,1,10954,2,2026-03-10 09:47:08.565,Yordan Markov,10049,Складове и Стоки,server
7709,12,1,10955,2,2026-03-10 09:56:08.028,Yordan Markov,10039,ДОСТАВКА,server
7709,13,1,10956,2,2026-03-10 12:27:59.971,Yordan Markov,10029,прехвърляне,server
7709,14,1,10957,2,2026-03-10 12:28:08.236,Yordan Markov,10029,прехвърляне,server
7709,15,1,10958,2,2026-03-10 12:28:16.829,Yordan Markov,10029,прехвърляне,server
7709,16,1,10959,2,2026-03-10 12:28:30.219,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7709,17,1,10960,2,2026-03-10 12:43:21.052,Yordan Markov,1,Складове и Стоки,server
7709,18,1,10961,2,2026-03-10 12:43:21.052,Yordan Markov,2,Складове и Стоки,server
7709,19,1,10962,2,2026-03-10 12:43:21.052,Yordan Markov,3,Складове и Стоки,server
7709,20,1,10963,2,2026-03-10 12:43:21.083,Yordan Markov,10049,Складове и Стоки,server
7709,21,1,10964,2,2026-03-10 12:45:01.586,Yordan Markov,1,Складове и Стоки,server
7709,22,1,10965,2,2026-03-10 12:45:01.601,Yordan Markov,2,Складове и Стоки,server
7709,23,1,10966,2,2026-03-10 12:45:01.601,Yordan Markov,3,Складове и Стоки,server
7709,24,1,10967,2,2026-03-10 12:45:01.633,Yordan Markov,10049,Складове и Стоки,server
7709,25,1,10968,2,2026-03-10 12:48:33.596,Yordan Markov,10039,ДОСТАВКА,server
7709,26,1,10969,2,2026-03-10 12:50:21.191,Yordan Markov,10029,прехвърляне,server
7709,27,1,10970,2,2026-03-10 12:50:43.471,Yordan Markov,10029,прехвърляне,server
7709,28,1,10971,2,2026-03-10 12:50:52.673,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7709,29,1,10972,2,2026-03-10 12:55:44.094,Yordan Markov,10047,"Картотека Доставчици - фирми и лица, от които ни",server
7709,30,1,10973,2,2026-03-10 12:55:48.813,Yordan Markov,1,Складове и Стоки,server
7709,31,1,10974,2,2026-03-10 12:55:48.813,Yordan Markov,2,Складове и Стоки,server
7709,32,1,10975,2,2026-03-10 12:55:48.828,Yordan Markov,3,Складове и Стоки,server
7709,33,1,10976,2,2026-03-10 12:55:48.860,Yordan Markov,10049,Складове и Стоки,server
7709,34,1,10977,2,2026-03-10 12:56:55.108,Yordan Markov,10013,Модифициране на обект,server
7709,35,1,10978,2,2026-03-10 12:57:40.027,Yordan Markov,10039,ДОСТАВКА,server
7709,36,1,10979,2,2026-03-10 13:50:12.136,Yordan Markov,1,Складове и Стоки,server
7716,0,1,10980,2,2026-03-10 13:50:12.152,Yordan Markov,2,Складове и Стоки,server
7716,1,1,10981,2,2026-03-10 13:50:12.152,Yordan Markov,3,Складове и Стоки,server
7716,2,1,10982,2,2026-03-10 13:50:12.183,Yordan Markov,10049,Складове и Стоки,server
7716,3,1,10983,2,2026-03-10 13:50:43.259,Yordan Markov,1,Складове и Стоки,server
7716,4,1,10984,2,2026-03-10 13:50:43.275,Yordan Markov,2,Складове и Стоки,server
7716,5,1,10985,2,2026-03-10 13:50:43.275,Yordan Markov,3,Складове и Стоки,server
7716,6,1,10986,2,2026-03-10 13:50:43.306,Yordan Markov,10049,Складове и Стоки,server
7716,7,1,10987,2,2026-03-10 13:51:35.303,Yordan Markov,1,Складове и Стоки,server
7716,8,1,10988,2,2026-03-10 13:51:35.303,Yordan Markov,2,Складове и Стоки,server
7716,9,1,10989,2,2026-03-10 13:51:35.318,Yordan Markov,3,Складове и Стоки,server
7716,10,1,10990,2,2026-03-10 13:51:35.334,Yordan Markov,10049,Складове и Стоки,server
7716,11,1,10991,2,2026-03-10 13:55:06.515,Yordan Markov,10039,ДОСТАВКА,server
7716,12,1,10992,2,2026-03-10 13:55:31.701,Yordan Markov,10029,прехвърляне,server
7716,13,1,10993,2,2026-03-10 13:55:35.779,Yordan Markov,10029,прехвърляне,server
7716,14,1,10994,2,2026-03-10 13:55:39.325,Yordan Markov,10029,прехвърляне,server
7716,15,1,10995,2,2026-03-10 13:55:46.169,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7716,16,1,10996,2,2026-03-10 13:59:46.749,Yordan Markov,1,Складове и Стоки,server
7716,17,1,10997,2,2026-03-10 13:59:46.749,Yordan Markov,2,Складове и Стоки,server
7716,18,1,10998,2,2026-03-10 13:59:46.749,Yordan Markov,3,Складове и Стоки,server
7716,19,1,10999,2,2026-03-10 13:59:46.791,Yordan Markov,10049,Складове и Стоки,server
7716,20,1,11000,2,2026-03-10 14:00:41.681,Yordan Markov,1,Складове и Стоки,server
7716,21,1,11001,2,2026-03-10 14:00:41.681,Yordan Markov,2,Складове и Стоки,server
7716,22,1,11002,2,2026-03-10 14:00:41.681,Yordan Markov,3,Складове и Стоки,server
7716,23,1,11003,2,2026-03-10 14:00:41.711,Yordan Markov,10049,Складове и Стоки,server
7716,24,1,11004,2,2026-03-10 14:00:43.136,Yordan Markov,1,Складови наличности по стоки,server
7716,25,1,11005,2,2026-03-10 14:01:54.804,Yordan Markov,10039,ДОСТАВКА,server
7716,26,1,11006,2,2026-03-10 14:03:24.392,Yordan Markov,10039,ДОСТАВКА,server
7716,27,1,11007,2,2026-03-10 14:04:00.327,Yordan Markov,10040,ДОСТАВКА,server
7716,28,1,11008,2,2026-03-10 14:04:39.918,Yordan Markov,10029,прехвърляне,server
7716,29,1,11009,2,2026-03-10 14:04:43.652,Yordan Markov,10029,прехвърляне,server
7716,30,1,11010,2,2026-03-10 14:04:47.308,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7716,31,1,11011,2,2026-03-10 14:08:24.834,Yordan Markov,1,Складове и Стоки,server
7716,32,1,11012,2,2026-03-10 14:08:24.834,Yordan Markov,2,Складове и Стоки,server
7716,33,1,11013,2,2026-03-10 14:08:24.834,Yordan Markov,3,Складове и Стоки,server
7716,34,1,11014,2,2026-03-10 14:08:24.865,Yordan Markov,10049,Складове и Стоки,server
7716,35,1,11015,2,2026-03-10 14:08:27.021,Yordan Markov,1,Складови наличности по стоки,server
7716,36,1,11016,2,2026-03-10 14:10:20.491,Yordan Markov,1,Складове и Стоки,server
7718,0,1,11017,2,2026-03-10 14:10:20.507,Yordan Markov,2,Складове и Стоки,server
7718,1,1,11018,2,2026-03-10 14:10:20.507,Yordan Markov,3,Складове и Стоки,server
7718,2,1,11019,2,2026-03-10 14:10:20.538,Yordan Markov,10049,Складове и Стоки,server
7718,3,1,11020,2,2026-03-10 14:10:22.272,Yordan Markov,1,Складови наличности по стоки,server
7718,4,1,11021,2,2026-03-10 14:11:31.636,Yordan Markov,1,Складове и Стоки,server
7718,5,1,11022,2,2026-03-10 14:11:31.636,Yordan Markov,2,Складове и Стоки,server
7718,6,1,11023,2,2026-03-10 14:11:31.652,Yordan Markov,3,Складове и Стоки,server
7718,7,1,11024,2,2026-03-10 14:11:31.683,Yordan Markov,10049,Складове и Стоки,server
7718,8,1,11025,2,2026-03-10 14:13:03.023,Yordan Markov,1,Складове и Стоки,server
7718,9,1,11026,2,2026-03-10 14:13:03.023,Yordan Markov,2,Складове и Стоки,server
7718,10,1,11027,2,2026-03-10 14:13:03.023,Yordan Markov,3,Складове и Стоки,server
7718,11,1,11028,2,2026-03-10 14:13:03.055,Yordan Markov,10049,Складове и Стоки,server
7718,12,1,11029,2,2026-03-10 14:15:31.317,Yordan Markov,10039,ДОСТАВКА,server
7718,13,1,11030,2,2026-03-10 14:33:11.628,Yordan Markov,10023,Складове и Стоки,server
7718,14,1,11031,2,2026-03-10 14:38:29.196,Yordan Markov,1,Складове и Стоки,server
7718,15,1,11032,2,2026-03-10 14:38:29.196,Yordan Markov,2,Складове и Стоки,server
7718,16,1,11033,2,2026-03-10 14:38:29.196,Yordan Markov,3,Складове и Стоки,server
7718,17,1,11034,2,2026-03-10 14:38:29.259,Yordan Markov,10049,Складове и Стоки,server
7718,18,1,11035,2,2026-03-10 14:39:33.095,Yordan Markov,1,Складове и Стоки,server
7718,19,1,11036,2,2026-03-10 14:39:33.095,Yordan Markov,2,Складове и Стоки,server
7718,20,1,11037,2,2026-03-10 14:39:33.095,Yordan Markov,3,Складове и Стоки,server
7718,21,1,11038,2,2026-03-10 14:39:33.126,Yordan Markov,10049,Складове и Стоки,server
7718,22,1,11039,2,2026-03-10 14:43:10.491,Yordan Markov,1,Складове и Стоки,server
7718,23,1,11040,2,2026-03-10 14:43:10.491,Yordan Markov,2,Складове и Стоки,server
7718,24,1,11041,2,2026-03-10 14:43:10.491,Yordan Markov,3,Складове и Стоки,server
7718,25,1,11042,2,2026-03-10 14:43:10.523,Yordan Markov,10049,Складове и Стоки,server
7718,26,1,11043,2,2026-03-10 14:45:28.306,Yordan Markov,1,Складове и Стоки,server
7718,27,1,11044,2,2026-03-10 14:45:28.306,Yordan Markov,2,Складове и Стоки,server
7718,28,1,11045,2,2026-03-10 14:45:28.306,Yordan Markov,3,Складове и Стоки,server
7718,29,1,11046,2,2026-03-10 14:45:28.337,Yordan Markov,10049,Складове и Стоки,server
7718,30,1,11047,2,2026-03-10 14:49:08.908,Yordan Markov,1,Складове и Стоки,server
7718,31,1,11048,2,2026-03-10 14:49:08.924,Yordan Markov,2,Складове и Стоки,server
7718,32,1,11049,2,2026-03-10 14:49:08.924,Yordan Markov,3,Складове и Стоки,server
7718,33,1,11050,2,2026-03-10 14:49:08.955,Yordan Markov,10049,Складове и Стоки,server
7718,34,1,11051,2,2026-03-10 14:50:45.768,Yordan Markov,1,Складове и Стоки,server
7718,35,1,11052,2,2026-03-10 14:50:45.768,Yordan Markov,2,Складове и Стоки,server
7718,36,1,11053,2,2026-03-10 14:50:45.784,Yordan Markov,3,Складове и Стоки,server
7722,0,1,11054,2,2026-03-10 14:50:45.815,Yordan Markov,10049,Складове и Стоки,server
7722,1,1,11055,2,2026-03-10 15:08:51.287,Yordan Markov,1,Ценообразуване,server
7722,2,1,11056,2,2026-03-10 15:08:51.350,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7722,3,1,11057,2,2026-03-10 15:08:51.365,Yordan Markov,1,Синхронизиране на цени по всички складове,server
7722,4,1,11058,2,2026-03-10 15:08:51.428,Yordan Markov,10039,ДОСТАВКА,server
7722,5,1,11059,2,2026-03-10 15:09:28.784,Yordan Markov,10029,прехвърляне,server
7722,6,1,11060,2,2026-03-10 15:10:15.498,Yordan Markov,10029,прехвърляне,server
7722,7,1,11061,2,2026-03-10 15:10:20.279,Yordan Markov,10029,прехвърляне,server
7722,8,1,11062,2,2026-03-10 15:10:34.481,Yordan Markov,10029,прехвърляне,server
7722,9,1,11063,2,2026-03-10 15:10:38.433,Yordan Markov,10029,прехвърляне,server
7722,10,1,11064,2,2026-03-10 15:11:26.679,Yordan Markov,10029,прехвърляне,server
7722,11,1,11065,2,2026-03-10 15:11:35.178,Yordan Markov,10029,прехвърляне,server
7722,12,1,11066,2,2026-03-10 15:12:22.768,Yordan Markov,10029,прехвърляне,server
7722,13,1,11067,2,2026-03-10 15:12:30.407,Yordan Markov,10028,прехвърляне,server
7722,14,1,11068,2,2026-03-10 15:12:42.141,Yordan Markov,10029,прехвърляне,server
7722,15,1,11069,2,2026-03-10 15:12:51.968,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7722,16,1,11070,2,2026-03-10 15:13:20.294,Yordan Markov,10029,прехвърляне,server
7722,17,1,11071,2,2026-03-10 15:13:27.699,Yordan Markov,10040,ПРЕХВЪРЛЯНЕ НА СТОКИ,server
7722,18,1,11072,2,2026-03-11 07:41:22.354,Yordan Markov,1,Складове и Стоки,server
7722,19,1,11073,2,2026-03-11 07:41:22.354,Yordan Markov,2,Складове и Стоки,server
7722,20,1,11074,2,2026-03-11 07:41:22.354,Yordan Markov,3,Складове и Стоки,server
7722,21,1,11075,2,2026-03-11 07:41:22.417,Yordan Markov,10049,Складове и Стоки,server
7722,22,1,11076,2,2026-03-11 07:42:30.198,Yordan Markov,1,Складове и Стоки,server
7722,23,1,11077,2,2026-03-11 07:42:30.214,Yordan Markov,2,Складове и Стоки,server
7722,24,1,11078,2,2026-03-11 07:42:30.214,Yordan Markov,3,Складове и Стоки,server
7722,25,1,11079,2,2026-03-11 07:42:30.245,Yordan Markov,10049,Складове и Стоки,server
7722,26,1,11080,2,2026-03-11 07:42:31.636,Yordan Markov,1,Складови наличности по стоки,server
7722,27,1,11081,2,2026-03-11 07:43:09.043,Yordan Markov,10039,ДОСТАВКА,server
7722,28,1,11082,2,2026-03-11 08:02:25.862,Yordan Markov,10047,"Картотека Доставчици - фирми и лица, от които ни",server
7722,29,1,11083,2,2026-03-11 08:02:30.580,Yordan Markov,1,Складове и Стоки,server
7722,30,1,11084,2,2026-03-11 08:02:30.580,Yordan Markov,2,Складове и Стоки,server
7722,31,1,11085,2,2026-03-11 08:02:30.596,Yordan Markov,3,Складове и Стоки,server
7722,32,1,11086,2,2026-03-11 08:02:30.627,Yordan Markov,10049,Складове и Стоки,server
7722,33,1,11087,2,2026-03-11 08:03:43.919,Yordan Markov,1,Складове и Стоки,server
7722,34,1,11088,2,2026-03-11 08:03:43.919,Yordan Markov,2,Складове и Стоки,server
7722,35,1,11089,2,2026-03-11 08:03:43.934,Yordan Markov,3,Складове и Стоки,server
7722,36,1,11090,2,2026-03-11 08:03:43.966,Yordan Markov,10049,Складове и Стоки,server
7728,0,1,11091,2,2026-03-11 08:04:45.774,Yordan Markov,1,Складове и Стоки,server
7728,1,1,11092,2,2026-03-11 08:04:45.774,Yordan Markov,2,Складове и Стоки,server
7728,2,1,11093,2,2026-03-11 08:04:45.790,Yordan Markov,3,Складове и Стоки,server
7728,3,1,11094,2,2026-03-11 08:04:45.805,Yordan Markov,10049,Складове и Стоки,server
7728,4,1,11095,2,2026-03-11 08:06:06.190,Yordan Markov,1,Складове и Стоки,server
7728,5,1,11096,2,2026-03-11 08:06:06.190,Yordan Markov,2,Складове и Стоки,server
7728,6,1,11097,2,2026-03-11 08:06:06.190,Yordan Markov,3,Складове и Стоки,server
7728,7,1,11098,2,2026-03-11 08:06:06.237,Yordan Markov,10049,Складове и Стоки,server
7728,8,1,11099,2,2026-03-11 08:32:09.566,Yordan Markov,10039,ДОСТАВКА,server
7728,9,1,11100,2,2026-03-11 08:33:31.436,Yordan Markov,1,Складове и Стоки,server
7728,10,1,11101,2,2026-03-11 08:33:51.028,Yordan Markov,10029,доставка,server
7728,11,1,11102,2,2026-03-11 08:36:33.142,Yordan Markov,10040,ДОСТАВКА,server
7728,12,1,11103,2,2026-03-11 08:45:45.692,Yordan Markov,1,Складове и Стоки,server
7728,13,1,11104,2,2026-03-11 08:45:45.692,Yordan Markov,2,Складове и Стоки,server
7728,14,1,11105,2,2026-03-11 08:45:45.708,Yordan Markov,3,Складове и Стоки,server
7728,15,1,11106,2,2026-03-11 08:45:45.739,Yordan Markov,10049,Складове и Стоки,server
7728,16,1,11107,2,2026-03-11 08:51:06.618,Yordan Markov,1,Складове и Стоки,server
7728,17,1,11108,2,2026-03-11 08:51:06.618,Yordan Markov,2,Складове и Стоки,server
7728,18,1,11109,2,2026-03-11 08:51:06.618,Yordan Markov,3,Складове и Стоки,server
7728,19,1,11110,2,2026-03-11 08:51:06.649,Yordan Markov,10049,Складове и Стоки,server
7728,20,1,11111,2,2026-03-11 08:53:24.578,Yordan Markov,10039,ДОСТАВКА,server
7728,21,1,11112,2,2026-03-11 08:56:13.988,Yordan Markov,1,Редактиране на серийни номера,server
7728,22,1,11113,2,2026-03-11 08:56:13.988,Yordan Markov,2,Редактиране на серийни номера,server
