__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,DT_DOC,DT_DOC_2S,DT_CHANGED,KASA,SMETKA,FIRMA,F_CONTACT,USD,DM,LV,S_1,S_2,S_3,S_4,S_5,LV_ZA_USD,LV_ZA_DM,DM_ZA_USD,LV_ZA_1,LV_ZA_2,LV_ZA_3,LV_ZA_4,LV_ZA_5,OWNER,SIGN_BY,PROPS,NOTE,IS_OPEN,IS_2S,CD_H_NUMBER,CD_H_DATE,IO_DATE,IO_DATE2
8611,9,1,44970473,1326541318,1326541778,1326541780,Z,0000000216,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,10,1,39540843,1329638378,1329638378,1329641017,Z,0000000236, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8611,11,1,35291170,1331543875,1331543875,1331552409,Z,0000000237,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Прехвърляне на артикули от основният склад към склада в бус Ford Transit,,N,,,0,0
8611,13,1,46108195,1331556954,1331556954,1331557856,Z,0000000238,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ники,,N,,,0,0
8611,14,1,49346264,1331557282,1331557282,1331557333,Z,0000000239,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Прехвърляне между складовете.,,N,,,0,0
8611,15,1,45551408,1331557943,1331557943,1331558103,Z,0000000240,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Прехвърляне на артикули между складовете.,,N,,,0,0
8611,16,1,36154281,1331558270,1331558270,1331558609,Z,0000000241,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8611,17,1,45820063,1331559017,1331559017,1331559074,Z,0000000242,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
8611,18,1,39085616,1331559441,1331559441,1331559508,Z,0000000243,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ники,,N,,,0,0
8611,19,1,45175147,1331559656,1331559656,1331559760,Z,0000000244,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Георги Асенов,,N,,,0,0
8611,21,1,34251996,1326541707,1326541809,1326541813,Z,0000000217,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,38,1,44991571,1326557153,1326832376,1326832380,Z,0000000218,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,50,1,38643025,1326832593,1326832678,1326837915,Z,0000000219,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,62,1,37203746,1326833189,1326835474,1326835476,Z,0000000220,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
8611,71,1,48493795,1326835367,1326835461,1326835463,Z,0000000221,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
9525,1,1,47986904,1331559852,1331559852,1331559944,Z,0000000245,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ники,,N,,,0,0
9525,2,1,45672915,1331560168,1331560168,1331560235,Z,0000000246,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Станислав,,N,,,0,0
9525,3,1,42615832,1331560248,1331560248,1331560372,Z,0000000247,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Нико,,N,,,0,0
9525,4,1,42659284,1331631934,1331631934,1331632212,Z,0000000248,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Георги Асенов,,N,,,0,0
9525,5,1,42115994,1331632235,1331632235,1331632314,Z,0000000249,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Теодор,,N,,,0,0
9525,6,1,39481065,1331632383,1331632383,1331632690,Z,0000000250,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Антон,,N,,,0,0
9525,7,1,39588187,1331632645,1331632645,1331632676,Z,0000000251,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Радо,,N,,,0,0
9525,8,1,36253097,1331634376,1331634376,1331634892,Z,0000000252,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ники,,N,,,0,0
9525,9,1,35158602,1326838309,1326840168,1327535951,Z,0000000222,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
9525,10,1,38954852,1331635815,1331635815,1331635900,Z,0000000253,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,11,1,36614529,1331635978,1331635978,1331636296,Z,0000000254,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,12,1,44380788,1331636330,1331636330,1331636508,Z,0000000255,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Марио,,N,,,0,0
9525,13,1,50222982,1331636569,1331636569,1331637034,Z,0000000256,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,14,1,37100090,1331637063,1331637063,1331637294,Z,0000000257,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,15,1,50319211,1331637313,1331637313,1331637492,Z,0000000258,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ясен,,N,,,0,0
9525,16,1,46312309,1331658814,1331658814,1331658919,Z,0000000259,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,17,1,42391573,1331664138,1331664138,1331664411,Z,0000000261,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,18,1,36963223,1326838558,1326840176,1326840178,Z,0000000223,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
9525,19,1,41346617,1331664437,1331664437,1331664577,Z,0000000262,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,20,1,40640084,1331664579,1331664579,1331664654,Z,0000000263,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Марио,,N,,,0,0
9525,21,1,35104211,1331664656,1331664656,1331664781,Z,0000000264,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Биби,,N,,,0,0
9525,22,1,48925367,1331664791,1331664791,1331665131,Z,0000000265,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,27,1,47647296,1326838990,1326840184,1326840197,Z,0000000224,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
9525,28,1,33963790,1331659062,1331659062,1331659277,Z,0000000260,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
9525,36,1,34116030,1326840101,1326840203,1326840205,Z,0000000225,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
9525,57,1,48116181,1326840243,1326840406,1326840409,Z,0000000226,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,ADMIN,,,,Y,,,0,0
10018,1,1,43564682,1331665142,1331665142,1331665312,Z,0000000266,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
10018,2,1,38225523,1331665622,1331665622,1331665703,Z,0000000267,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
10018,3,1,34950369,1331666490,1331666490,1331666867,Z,0000000268,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Г. Асенов,,N,,,0,0
10018,4,1,49626596,1331666886,1331666886,1331666977,Z,0000000269,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Николас,,N,,,0,0
10018,5,1,46735976,1331633097,1331633097,1331733311,Z,0000000270,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,"Марио, Тино, Геле",,N,,,0,0
10018,6,1,38154122,1331736176,1331736176,1332236246,Z,0000000271,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ники,,N,,,0,0
10018,7,1,43599153,1333633914,1333633914,1333634170,Z,0000000272,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ники,,N,,,0,0
10018,8,1,48130473,1333634179,1333634179,1333634236,Z,0000000273,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Станислав,,N,,,0,0
10018,9,1,42262665,1333940583,1333940583,1333941026,Z,0000000274,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Геле,,N,,,0,0
10018,10,1,46819271,1333941082,1333941082,1333942163,Z,0000000275,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Жоро ел.,,N,,,0,0
10018,11,1,46026881,1333941645,1333941645,1333941754,Z,0000000276,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Тео,,N,,,0,0
10018,12,1,38713333,1333941755,1333941755,1333941826,Z,0000000277,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Жоро зав.,,N,,,0,0
10018,13,1,40810149,1333941836,1333941836,1333942117,Z,0000000278,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ясен,,N,,,0,0
10018,14,1,36277386,1334344431,1334344431,1334344541,Z,0000000279,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,Ачо,,N,,,0,0
10018,15,1,35514040,1335333598,1335333598,1335334643,Z,0000000280,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,21.07 - 24.07,,N,,,0,0
10018,16,1,36750454,1335653633,1335653633,1335654748,Z,0000000281,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,марио,,N,,,0,0
10018,17,1,40845906,1335654820,1335654820,1335656844,Z,0000000282,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,24.07,,N,,,0,0
10018,18,1,39567571,1335656971,1335656971,1335657293,Z,0000000283,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,26.03.2026,,N,,,0,0
10018,19,1,36153563,1335732224,1335732224,1335732858,Z,0000000284,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Стас,,N,,,0,0
10018,20,1,39581447,1335732996,1335732996,1335735387,Z,0000000285,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Ради,,N,,,0,0
10018,21,1,34393629,1335735390,1335735390,1335735483,Z,0000000286,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Пепи,,N,,,0,0
10018,22,1,47840731,1335735491,1335735491,1335735559,Z,0000000287,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Тино,,N,,,0,0
10018,23,1,42717584,1335735562,1335735562,1335735771,Z,0000000288,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Ники,,N,,,0,0
10018,24,1,38004089,1327551533,1327551533,1327551564,Z,0000000227, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
10018,25,1,46640737,1335961961,1335961961,1335962568,Z,0000000289,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Ники 28.07,,N,,,0,0
10018,36,1,46333344,1327562022,1327562022,1327562233,Z,0000000228, без превозвач,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,ADMIN,,,,,N,,,0,0
10959,0,1,40971396,1335962611,1335962611,1335962785,Z,0000000290,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Нико 30.07,,N,,,0,0
10959,1,1,44542014,1336332886,1336332886,1336333323,Z,0000000291,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Нико 31.07,,N,,,0,0
10959,2,1,36434261,1336437278,1336437278,1336439012,Z,0000000292,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Тино 03.08,,N,,,0,0
10959,3,1,46917561,1336439021,1336439021,1336439172,Z,0000000293,Склад,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,Simeon Spasov,,,Ради 03.08,,N,,,0,0
