__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DT_CREATED,DT_CHANGED,DT_STP,DT_PLANS,DT_DOC,DT_MADE,DT_TECH,DURATION,SMETKA,FIRMA,F_CONTACT,STP_TIP,RAZPAD,SKLAD,GRUPA,STOKA,CENA_TIP,VALUTA,NOTE,OWNER,SIGN_BY,KASA,PR_GRUPA,PROPS,IS_OPEN,LV_ZA_USD,LV_ZA_DM,DM_ZA_USD,LV_ZA_1,LV_ZA_2,LV_ZA_3,LV_ZA_4,LV_ZA_5,VAR_101,ROW_101,PLN_101,WRK_101,PRD_101,BRK_101,KOLICH_PLN,KOLICH_PLN2,KOLICH_WRK,KOLICH_WRK2,KOLICH_PRD,KOLICH_PRD2,KOLICH_BRK,KOLICH_BRK2,PROD_EX
6462,15,1,39991739,1318861747,40961008,0,1318861716,1318861716,42937997,0,0000000048,Брикел,,WR,1,Неактивен 2,0. Разни,Разпробита капа,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Фиксиране|103—2 мин|102—Дупчене|105—4 мин|104—Калибриране на отвор|106—5 мин|109—Взимане на фаски|110—2 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-8.0,0.0,8.0,0.0,0.0,0.0,
7079,1,1,45794728,1318862098,45274291,0,1318862002,1318862002,35853460,0,0000000046,Брикел,,PW,1,"Склад производство, 500kW",1.2.2 Съдове (Очиска),Демистър 4“,1,M,(разбит на под-планове),Yordan Markov,,Z,Демистър,"|101—Стиковане и точкуване на дъна към тяло|103—20 мин|102—Центриране, стиковане и прихващане на муфи|105—20 мин|104—Центриране на средна сглобка и фиксиране|106—20 мин|109—Фиксиране и прихващане на вътрешна част на 4 места|110—15 мин|114—Затваряне на капи|126—30 мин общо|115—Позициониране|117—Притискане|119—Прихващане|127—Заваряване на капи  към тяло|128—40 мин/ръчно|129—Заваряване на двете муфи|130—20 мин|131—Заваряване на среден фланец с тръба и коляно, ъглов шев|132—15 мин|133—Проход на резбите на муфи с метчик|134—20 мин|135—Елекртохимично почистване|136—20 мин|138—Измиване и изсушаване|139—20 мин|140—Заваряване планки на ъглов шев, двустранно|141—20 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
7079,3,1,45794728,1318862098,48988758,0,1318862060,1318862060,35853460,0,0000000046,Брикел,,WR,1,"Склад производство, 500kW",1.2.2 Съдове (Очиска),Демистър 4“,1,M,(разбит на под-планове),Yordan Markov,,Z,Демистър,"|101—Стиковане и точкуване на дъна към тяло|103—20 мин|102—Центриране, стиковане и прихващане на муфи|105—20 мин|104—Центриране на средна сглобка и фиксиране|106—20 мин|109—Фиксиране и прихващане на вътрешна част на 4 места|110—15 мин|114—Затваряне на капи|126—30 мин общо|115—Позициониране|117—Притискане|119—Прихващане|127—Заваряване на капи  към тяло|128—40 мин/ръчно|129—Заваряване на двете муфи|130—20 мин|131—Заваряване на среден фланец с тръба и коляно, ъглов шев|132—15 мин|133—Проход на резбите на муфи с метчик|134—20 мин|135—Елекртохимично почистване|136—20 мин|138—Измиване и изсушаване|139—20 мин|140—Заваряване планки на ъглов шев, двустранно|141—20 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,
7079,5,1,49967252,1319535233,-1,0,1319534968,1319534998,49935511,0,0000000072,VW Полша,,TP,1,Неактивен 2,1.2.1. Части (Очиска),Демистър 4“ - Дъно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Рязане на тръба|103—5 мин|102—Подготовка на краища|105—7 мин|104—Заваряване|106—65 мин всичко!|100—Заваряване дланец DN25 към тръба 1`(двустранен, ъглов шев)|108—30 мин|144—Заваряване на тръба и фланец към капа (челен шев вътр. и ъглов шев вън.)|145—20 мин|146—Притискане на заварено съединение, преса|147—10 мин|148—Стиковане и прихващане|149—5 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
7079,7,1,49281320,1319535171,50001370,0,1319535137,1319535137,42937997,0,0000000073,VW Полша,,PW,1,Неактивен 2,0. Разни,Разпробита капа,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Фиксиране|103—2 мин|102—Дупчене|105—4 мин|104—Калибриране на отвор|106—5 мин|109—Взимане на фаски|110—2 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
7079,10,1,49281320,1319535171,-1,0,1319534968,1319534998,42937997,0,0000000073,VW Полша,,TP,1,Неактивен 2,0. Разни,Разпробита капа,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Фиксиране|103—2 мин|102—Дупчене|105—4 мин|104—Калибриране на отвор|106—5 мин|109—Взимане на фаски|110—2 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
7079,11,1,49281320,1319535171,37015689,0,1319535157,1319535157,42937997,0,0000000073,VW Полша,,WR,1,Неактивен 2,0. Разни,Разпробита капа,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Фиксиране|103—2 мин|102—Дупчене|105—4 мин|104—Калибриране на отвор|106—5 мин|109—Взимане на фаски|110—2 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,
7080,2,1,44960646,1324056014,-2,0,1324055968,1308348189,0,0,,,,TT,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тапа за бутилка,1,M,,ADMIN,,Z,Бутилки Металхидрид,"|101—Струговане на прът ф35-ф33,5|103—5 мин|102—Челосване|105—1 мин|104—Струговане на шийка ф33,5-ф16,5|106—5 мин|109—Пробиване с 3 центрови свредла|110—10 мин|114—Нарязване на конусна резба|126—2 мин|127—Взимане на фаски|128—1 мин|129—Отрязване|130—2 мин|131—Челосване задна страна|132—1 мин|133—Засечка|134—1 мин|135—Взимане на фаски|136—1 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7080,4,1,45739937,1324056089,-2,0,1324056016,1308344782,0,0,,,,TT,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тяло на бутилка,1,M,,ADMIN,,Z,Бутилки Металхидрид,|101—Рязане на тръба|103—2 мин|102—Челосване|105—2 мин|104—Външна фаска|106—1 мин|109—Подготовка на тяло за засечка|110—5 мин|114—Засечка|126—1 мин|127—Вътрешна фаска|128—1 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7080,6,1,39297021,1321134097,-1,0,1302333652,1302333652,1300860839,1300860839,0000000002,Златна Панега,,TP,1,Склад,1) Грийн Иновейшън АД,АЕM-Z 500 kW,1,L,,ADMIN,,Z,,,,2.0,1.95583,1.02258,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
7080,7,1,43187788,1324056350,-2,0,1324056228,1308356621,0,0,,,,TT,1,Неактивен 3,1.3. Металхидрид,Бутилки Металхидрид - Готови,1,M,,ADMIN,,Z,Бутилки Металхидрид,"|6—Готов|101—Активиране|103—2 часа|122—Вакуум|121—1 час|123—Нагряване|124—1 час|125—50л. водород, 1.5KW енергия|102—Монтаж бърза връзка|105—20 мин./бр.|104—Подготовка за експедиция/разреждане|106—1 час|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7080,11,1,38528262,1319144200,-2,0,1319144146,1310539391,0,0,,,,TT,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Пълнеж за бутилка,1,L,,ADMIN,,Z,Бутилки Металхидрид,|6—Операции и разходи за 1кг. пълнеж|101—Теглене|103—2 мин.|102—Смесване на суровини|105—1 мин.|104—Стопяване в индукционна пещ|106—30 мин.|107—4 KW за 30 мин.|100—Изстиване|108—30 мин.|109—Разпрашаване|110—8 часа|113—500 литра H2|111—Зареждане на реактор|112—30 мин.|114—Пудра|115—Теглене|116—1 мин.|117—Пълнене|118—2-5 мин.|119—Затваряне|120—5 мин.|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7119,1,1,34897389,1319144613,38130777,0,1319144585,1319144585,45739937,0,0000000056,Металхидрид,,PR,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тяло на бутилка,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|101—Рязане на тръба|103—2 мин|102—Челосване|105—2 мин|104—Външна фаска|106—1 мин|109—Подготовка на тяло за засечка|110—5 мин|114—Засечка|126—1 мин|127—Вътрешна фаска|128—1 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7119,5,1,34704435,1319144474,-1,0,1319144238,1319144396,44960646,0,0000000054,Металхидрид,,TP,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тапа за бутилка,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,"|101—Струговане на прът ф35-ф33,5|103—5 мин|102—Челосване|105—1 мин|104—Струговане на шийка ф33,5-ф16,5|106—5 мин|109—Пробиване с 3 центрови свредла|110—10 мин|114—Нарязване на конусна резба|126—2 мин|127—Взимане на фаски|128—1 мин|129—Отрязване|130—2 мин|131—Челосване задна страна|132—1 мин|133—Засечка|134—1 мин|135—Взимане на фаски|136—1 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7119,7,1,38161649,1319144511,-1,0,1319144238,1319144396,45613224,1042,0000000055,Металхидрид,,TP,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Дъно за бутилка,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,"|101—Струговане на прът ф35-ф33,5|103—5 мин|102—Челосване|105—1 мин|104—Взимане на фаски|106—1 мин|109—Отрязване|110—2 мин|114—Челосване задна страна|126—1 мин|127—Взимане на фаски|128—1 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7119,8,1,34897389,1319144613,-1,0,1319144238,1319144396,45739937,0,0000000056,Металхидрид,,TP,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тяло на бутилка,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|101—Рязане на тръба|103—2 мин|102—Челосване|105—2 мин|104—Външна фаска|106—1 мин|109—Подготовка на тяло за засечка|110—5 мин|114—Засечка|126—1 мин|127—Вътрешна фаска|128—1 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7119,10,1,48498399,1319144817,-1,0,1319144238,1319144396,38528262,0,0000000057,Металхидрид,,TP,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Пълнеж за бутилка,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|6—Операции и разходи за 1кг. пълнеж|101—Теглене|103—2 мин.|102—Смесване на суровини|105—1 мин.|104—Стопяване в индукционна пещ|106—30 мин.|107—4 KW за 30 мин.|100—Изстиване|108—30 мин.|109—Разпрашаване|110—8 часа|113—500 литра H2|111—Зареждане на реактор|112—30 мин.|114—Пудра|115—Теглене|116—1 мин.|117—Пълнене|118—2-5 мин.|119—Затваряне|120—5 мин.|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,
7119,12,1,34704435,1319144474,41327675,0,1319144418,1319144418,44960646,0,0000000054,Металхидрид,,PR,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Тапа за бутилка,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,"|101—Струговане на прът ф35-ф33,5|103—5 мин|102—Челосване|105—1 мин|104—Струговане на шийка ф33,5-ф16,5|106—5 мин|109—Пробиване с 3 центрови свредла|110—10 мин|114—Нарязване на конусна резба|126—2 мин|127—Взимане на фаски|128—1 мин|129—Отрязване|130—2 мин|131—Челосване задна страна|132—1 мин|133—Засечка|134—1 мин|135—Взимане на фаски|136—1 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7124,0,1,38161649,1319144511,41023831,0,1319144481,1319144481,45613224,0,0000000055,Металхидрид,,PR,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Дъно за бутилка,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,"|101—Струговане на прът ф35-ф33,5|103—5 мин|102—Челосване|105—1 мин|104—Взимане на фаски|106—1 мин|109—Отрязване|110—2 мин|114—Челосване задна страна|126—1 мин|127—Взимане на фаски|128—1 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7124,2,1,40798683,1319144682,49937303,0,1319144637,1319144637,49932569,0,0000000053,Металхидрид,,PR,1,Неактивен 2,1.3. Металхидрид,Бутилки Металхидрид - Полуготови,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|101—Подготовка на материалите|103—5 мин|102—Съединяване на материалите с точкуване|105—15 мин|104—Заваряване|106—10 мин|109—Почистване ЗТВ и визуален контрол|110—10 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7124,4,1,48498399,1319144817,41850638,0,1319144776,1319144776,38528262,0,0000000057,Металхидрид,,PR,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Пълнеж за бутилка,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|6—Операции и разходи за 1кг. пълнеж|101—Теглене|103—2 мин.|102—Смесване на суровини|105—1 мин.|104—Стопяване в индукционна пещ|106—30 мин.|107—4 KW за 30 мин.|100—Изстиване|108—30 мин.|109—Разпрашаване|110—8 часа|113—500 литра H2|111—Зареждане на реактор|112—30 мин.|114—Пудра|115—Теглене|116—1 мин.|117—Пълнене|118—2-5 мин.|119—Затваряне|120—5 мин.|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-6.6,0.0,0.0,0.0,6.6,0.0,0.0,0.0,
7124,5,1,40798683,1319144682,-1,0,1319144238,1319144396,49932569,0,0000000053,Металхидрид,,TP,1,Неактивен 2,1.3. Металхидрид,Бутилки Металхидрид - Полуготови,1,L,(автогенериран под-план),Yordan Markov,,Z,Бутилки Металхидрид,|101—Подготовка на материалите|103—5 мин|102—Съединяване на материалите с точкуване|105—15 мин|104—Заваряване|106—10 мин|109—Почистване ЗТВ и визуален контрол|110—10 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7124,7,1,43480505,1319144876,37416099,0,1319144824,1319144824,43187788,0,0000000052,Металхидрид,,PR,1,Неактивен 3,1.3. Металхидрид,Бутилки Металхидрид - Готови,1,L,(разбит на под-планове),Yordan Markov,,Z,Бутилки Металхидрид,"|6—Готов|101—Активиране|103—2 часа|122—Вакуум|121—1 час|123—Нагряване|124—1 час|125—50л. водород, 1.5KW енергия|102—Монтаж бърза връзка|105—20 мин./бр.|104—Подготовка за експедиция/разреждане|106—1 час|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,-1,-1,0,1,0,-20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7124,8,1,43480505,1319144876,-1,0,1319144238,1319144238,43187788,0,0000000052,Металхидрид,,TP,1,Неактивен 3,1.3. Металхидрид,Бутилки Металхидрид - Готови,1,L,(разбит на под-планове),Yordan Markov,,Z,Бутилки Металхидрид,"|6—Готов|101—Активиране|103—2 часа|122—Вакуум|121—1 час|123—Нагряване|124—1 час|125—50л. водород, 1.5KW енергия|102—Монтаж бърза връзка|105—20 мин./бр.|104—Подготовка за експедиция/разреждане|106—1 час|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,
7124,10,1,43091093,1319162131,-2,0,1319162094,1311561394,0,0,,,,TT,1,2. МЕТАЛХИДРИД,Вътрешни изделия и детайли,Аква филтър,1,L,,ADMIN,,Z,Табло Металхидрид,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7124,14,1,43116945,1319232612,47139275,0,1319232595,1319232595,1300860652,0,0000000003,Община Бургас,,WR,1,Склад,1) Грийн Иновейшън АД,АЕМ-Z 30 kW,1,L,,Yordan Markov,,Z,,|6—202404112448|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,
7124,16,1,1300860839,1319233240,-2,0,1319233231,1300860839,0,1300860839,,,,TT,1,,1) Грийн Иновейшън АД,АЕM-Z 500 kW,1,L,,ADMIN,,A,,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6435,0,1,47047270,1319233250,-2,0,1319233244,1307237170,0,1300860839,,,,TT,1,,1) Грийн Иновейшън АД,АЕM-Z 500 kW,1,L,,ADMIN,,Z,,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6435,1,1,35493290,1319233255,-2,0,1319233252,1316163698,0,0,,,,TT,1,,1) Грийн Иновейшън АД,АЕM-Z 90 kW Полша,1,M,,ADMIN,,Z,,,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6435,4,1,49967252,1319535233,48819410,0,1319535182,1319535182,49935511,0,0000000072,VW Полша,,PW,1,Неактивен 2,1.2.1. Части (Очиска),Демистър 4“ - Дъно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Рязане на тръба|103—5 мин|102—Подготовка на краища|105—7 мин|104—Заваряване|106—65 мин всичко!|100—Заваряване дланец DN25 към тръба 1`(двустранен, ъглов шев)|108—30 мин|144—Заваряване на тръба и фланец към капа (челен шев вътр. и ъглов шев вън.)|145—20 мин|146—Притискане на заварено съединение, преса|147—10 мин|148—Стиковане и прихващане|149—5 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
6435,6,1,47318391,1319535444,-1,0,1319534968,1319534968,35853460,0,0000000071,VW Полша,,TP,1,0. СКЛАД - ОСНОВЕН,1.2.2 Съдове (Очиска),Демистър 4“,1,M,(разбит на под-планове),Yordan Markov,,Z,Демистър,"|101—Стиковане и точкуване на дъна към тяло|103—20 мин|102—Центриране, стиковане и прихващане на муфи|105—20 мин|104—Центриране на средна сглобка и фиксиране|106—20 мин|109—Фиксиране и прихващане на вътрешна част на 4 места|110—15 мин|114—Затваряне на капи|126—30 мин общо|115—Позициониране|117—Притискане|119—Прихващане|127—Заваряване на капи  към тяло|128—40 мин/ръчно|129—Заваряване на двете муфи|130—20 мин|131—Заваряване на среден фланец с тръба и коляно, ъглов шев|132—15 мин|133—Проход на резбите на муфи с метчик|134—20 мин|135—Елекртохимично почистване|136—20 мин|138—Измиване и изсушаване|139—20 мин|140—Заваряване планки на ъглов шев, двустранно|141—20 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
6435,8,1,46362116,1319535395,-1,0,1319534968,1319534998,47990845,0,0000000074,VW Полша,,TP,1,Неактивен 2,0. Разни,Среден фланец с тръба и коляно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане|103—5 мин|102—Подготовка краища тръба 1`|105—7 мин|104—Заварка фланец към тръба (двустранен ъглов шев)|106—30 мин|109—Заварка челна на коляно към тръба и фланец|110—5 мин|114—Стиковане и прихващане|126—5 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
6435,9,1,47412753,1319535282,-1,0,1319534968,1319534998,44670355,0,0000000075,VW Полша,,TP,1,Неактивен 2,1) Грийн Иновейшън АД,"Вътрешна част(гъба,кръст,ос)",1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Обезмасляване на кръст|103—12 мин общо|122—КОН, обезмаслител и изплакване|121—10 мин|123—Почистване с ацетон|124—2 мин|102—Рязане на ос|105—1 мин|104—Заваряване челно към кръст|106—2 мин|109—Нанизване на ос през центр. отвор|110—3 мин|114—Челно заваряване на ос|126—2 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
6435,11,1,43563959,1319535335,-1,0,1319535042,1319535042,46788473,0,0000000076,VW Полша,,TP,1,Неактивен 2,1) Грийн Иновейшън АД,Тяло на демистър,1,L,,Yordan Markov,,Z,Демистър,|101—Рязане на тръба|103—5 мин|102—Подготовка краища|105—5 мин|104—Измиване и обезмасляване|106—30 мин|109—Оразмеряване|110—10 мин|114—Разпробиване на 3 отвора|126—15 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
6442,0,1,49967252,1319535233,37751761,0,1319535217,1319535217,49935511,0,0000000072,VW Полша,,WR,1,Неактивен 2,1.2.1. Части (Очиска),Демистър 4“ - Дъно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Рязане на тръба|103—5 мин|102—Подготовка на краища|105—7 мин|104—Заваряване|106—65 мин всичко!|100—Заваряване дланец DN25 към тръба 1`(двустранен, ъглов шев)|108—30 мин|144—Заваряване на тръба и фланец към капа (челен шев вътр. и ъглов шев вън.)|145—20 мин|146—Притискане на заварено съединение, преса|147—10 мин|148—Стиковане и прихващане|149—5 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,
6442,2,1,47412753,1319535282,45925431,0,1319535250,1319535250,44670355,0,0000000075,VW Полша,,PW,1,Неактивен 2,1) Грийн Иновейшън АД,"Вътрешна част(гъба,кръст,ос)",1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Обезмасляване на кръст|103—12 мин общо|122—КОН, обезмаслител и изплакване|121—10 мин|123—Почистване с ацетон|124—2 мин|102—Рязане на ос|105—1 мин|104—Заваряване челно към кръст|106—2 мин|109—Нанизване на ос през центр. отвор|110—3 мин|114—Челно заваряване на ос|126—2 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
6442,4,1,47412753,1319535282,40778195,0,1319535268,1319535268,44670355,0,0000000075,VW Полша,,WR,1,Неактивен 2,1) Грийн Иновейшън АД,"Вътрешна част(гъба,кръст,ос)",1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,"|101—Обезмасляване на кръст|103—12 мин общо|122—КОН, обезмаслител и изплакване|121—10 мин|123—Почистване с ацетон|124—2 мин|102—Рязане на ос|105—1 мин|104—Заваряване челно към кръст|106—2 мин|109—Нанизване на ос през центр. отвор|110—3 мин|114—Челно заваряване на ос|126—2 мин|",,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,
6442,5,1,43563959,1319535335,38799182,0,1319535293,1319535293,46788473,0,0000000076,VW Полша,,PW,1,Неактивен 2,1) Грийн Иновейшън АД,Тяло на демистър,1,L,,Yordan Markov,,Z,Демистър,|101—Рязане на тръба|103—5 мин|102—Подготовка краища|105—5 мин|104—Измиване и обезмасляване|106—30 мин|109—Оразмеряване|110—10 мин|114—Разпробиване на 3 отвора|126—15 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
6442,7,1,43563959,1319535335,43349306,0,1319535323,1319535323,46788473,0,0000000076,VW Полша,,WR,1,Неактивен 2,1) Грийн Иновейшън АД,Тяло на демистър,1,L,,Yordan Markov,,Z,Демистър,|101—Рязане на тръба|103—5 мин|102—Подготовка краища|105—5 мин|104—Измиване и обезмасляване|106—30 мин|109—Оразмеряване|110—10 мин|114—Разпробиване на 3 отвора|126—15 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,
6442,9,1,46362116,1319535395,35411133,0,1319535343,1319535343,47990845,0,0000000074,VW Полша,,PW,1,Неактивен 2,0. Разни,Среден фланец с тръба и коляно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане|103—5 мин|102—Подготовка краища тръба 1`|105—7 мин|104—Заварка фланец към тръба (двустранен ъглов шев)|106—30 мин|109—Заварка челна на коляно към тръба и фланец|110—5 мин|114—Стиковане и прихващане|126—5 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0,-1,-1,1,0,0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
6442,11,1,46362116,1319535395,33970879,0,1319535380,1319535380,47990845,0,0000000074,VW Полша,,WR,1,Неактивен 2,0. Разни,Среден фланец с тръба и коляно,1,L,(автогенериран под-план),Yordan Markov,,Z,Демистър,|101—Рязане|103—5 мин|102—Подготовка краища тръба 1`|105—7 мин|104—Заварка фланец към тръба (двустранен ъглов шев)|106—30 мин|109—Заварка челна на коляно към тръба и фланец|110—5 мин|114—Стиковане и прихващане|126—5 мин|,,0.84,1.0,0.84,1.0,1.0,1.0,1.0,1.0,1,0,0,-1,1,0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,
