relation_id,table,field_position,field_name,dtype_code,dtype,length,scale,subtype,offset_latest_format,latest_format
191,KUPUWA_ITEMS,23,CENA_LIST,1,text,48,0,0,328,5
191,KUPUWA_ITEMS,24,CENA_LIST_TYPE,1,text,1,0,0,376,5
191,KUPUWA_ITEMS,25,ENDDATE,16,timestamp,8,0,0,384,5
191,KUPUWA_ITEMS,26,DDS,12,double,8,0,0,392,5
191,KUPUWA_ITEMS,27,CENA,12,double,8,0,0,400,5
191,KUPUWA_ITEMS,28,VALUTA,1,text,1,0,0,408,5
191,KUPUWA_ITEMS,29,DISCOUNT,12,double,8,0,0,416,5
191,KUPUWA_ITEMS,30,DISCOUNT2,12,double,8,0,0,424,5
191,KUPUWA_ITEMS,31,IS_REL_DISCOUNT,1,text,1,0,0,432,5
191,KUPUWA_ITEMS,32,WARRANTY,1,text,80,0,0,433,5
191,KUPUWA_ITEMS,33,KUP_CENA,12,double,8,0,0,520,5
191,KUPUWA_ITEMS,34,KUP_VALUTA,1,text,1,0,0,528,5
191,KUPUWA_ITEMS,35,P_DATETIME,9,long,4,0,0,532,5
191,KUPUWA_ITEMS,36,P_NUM,9,long,4,0,0,536,5
191,KUPUWA_ITEMS,37,RP_USD,12,double,8,0,0,544,5
191,KUPUWA_ITEMS,38,RP_DM,12,double,8,0,0,552,5
191,KUPUWA_ITEMS,39,RP_LV,12,double,8,0,0,560,5
191,KUPUWA_ITEMS,40,RP_1,12,double,8,0,0,568,5
191,KUPUWA_ITEMS,41,RP_2,12,double,8,0,0,576,5
191,KUPUWA_ITEMS,42,RP_3,12,double,8,0,0,584,5
191,KUPUWA_ITEMS,43,RP_4,12,double,8,0,0,592,5
191,KUPUWA_ITEMS,44,RP_5,12,double,8,0,0,600,5
191,KUPUWA_ITEMS,45,R_CENA,12,double,8,0,0,608,5
191,KUPUWA_ITEMS,46,R_CENADDS,12,double,8,0,0,616,5
191,KUPUWA_ITEMS,47,R_VALUTA,1,text,1,0,0,624,5
191,KUPUWA_ITEMS,48,D_EDCENA,12,double,8,0,0,632,5
191,KUPUWA_ITEMS,49,D_VALUTA,1,text,1,0,0,640,5
191,KUPUWA_ITEMS,50,DR_CENA,12,double,8,0,0,648,5
191,KUPUWA_ITEMS,51,DR_VALUTA,1,text,1,0,0,656,5
191,KUPUWA_ITEMS,52,CD_ROW_DUTY,12,double,8,0,0,664,5
191,KUPUWA_ITEMS,53,CD_SELL_KOLICH,12,double,8,0,0,672,5
191,KUPUWA_ITEMS,54,PRODUCT_TAX,12,double,8,0,0,680,5
191,KUPUWA_ITEMS,55,O_DATETIME,9,long,4,0,0,688,5
191,KUPUWA_ITEMS,56,O_NUM,9,long,4,0,0,692,5
191,KUPUWA_ITEMS,57,NOTE,1,text,64,0,0,696,5
191,KUPUWA_ITEMS,58,PROPS_ROW,17,blob,8,0,1,760,5
191,KUPUWA_ITEMS,59,WMS_KOLICH,12,double,8,0,0,768,5
191,KUPUWA_ITEMS,60,I_DATETIME,9,long,4,0,0,776,5
191,KUPUWA_ITEMS,61,I_NUM,8,short,2,0,0,780,5
191,KUPUWA_ITEMS,62,I_SMETKA,1,text,32,0,0,782,5
192,KURS,0,DATETIME,16,timestamp,8,0,0,8,1
192,KURS,1,LV_ZA_USD,12,double,8,0,0,16,1
192,KURS,2,LV_ZA_DM,12,double,8,0,0,24,1
192,KURS,3,DM_ZA_USD,12,double,8,0,0,32,1
192,KURS,4,LV_ZA_1,12,double,8,0,0,40,1
192,KURS,5,LV_ZA_2,12,double,8,0,0,48,1
192,KURS,6,LV_ZA_3,12,double,8,0,0,56,1
192,KURS,7,LV_ZA_4,12,double,8,0,0,64,1
192,KURS,8,LV_ZA_5,12,double,8,0,0,72,1
193,LOCK_PERIOD,0,ID,9,long,4,0,0,4,1
193,LOCK_PERIOD,1,DT_CHANGED,9,long,4,0,0,8,1
193,LOCK_PERIOD,2,START_DT,9,long,4,0,0,12,1
193,LOCK_PERIOD,3,END_DT,9,long,4,0,0,16,1
193,LOCK_PERIOD,4,STATUS,9,long,4,0,0,20,1
193,LOCK_PERIOD,5,NOTE,1,text,64,0,0,24,1
193,LOCK_PERIOD,6,FACTUR_BY,1,text,48,0,0,88,1
194,LOCKED,0,DATETIME,9,long,4,0,0,8,1
194,LOCKED,1,DT_DOC,9,long,4,0,0,12,1
194,LOCKED,2,DT_CHANGED,9,long,4,0,0,16,1
194,LOCKED,3,KASA,1,text,1,0,0,20,1
194,LOCKED,4,SMETKA,1,text,32,0,0,21,1
194,LOCKED,5,FIRMA,1,text,48,0,0,53,1
194,LOCKED,6,AGENT,1,text,48,0,0,101,1
194,LOCKED,7,BROKER,1,text,48,0,0,149,1
194,LOCKED,8,PREWOZ,1,text,48,0,0,197,1
194,LOCKED,9,F_CONTACT,1,text,48,0,0,245,1
194,LOCKED,10,USD,12,double,8,0,0,296,1
194,LOCKED,11,DM,12,double,8,0,0,304,1
194,LOCKED,12,LV,12,double,8,0,0,312,1
194,LOCKED,13,S_1,12,double,8,0,0,320,1
194,LOCKED,14,S_2,12,double,8,0,0,328,1
194,LOCKED,15,S_3,12,double,8,0,0,336,1
194,LOCKED,16,S_4,12,double,8,0,0,344,1
194,LOCKED,17,S_5,12,double,8,0,0,352,1
194,LOCKED,18,LV_ZA_USD,12,double,8,0,0,360,1
194,LOCKED,19,LV_ZA_DM,12,double,8,0,0,368,1
194,LOCKED,20,DM_ZA_USD,12,double,8,0,0,376,1
194,LOCKED,21,LV_ZA_1,12,double,8,0,0,384,1
194,LOCKED,22,LV_ZA_2,12,double,8,0,0,392,1
194,LOCKED,23,LV_ZA_3,12,double,8,0,0,400,1
194,LOCKED,24,LV_ZA_4,12,double,8,0,0,408,1
194,LOCKED,25,LV_ZA_5,12,double,8,0,0,416,1
194,LOCKED,26,REALISED,1,text,1,0,0,424,1
194,LOCKED,27,OWNER,1,text,48,0,0,425,1
194,LOCKED,28,SIGN_BY,1,text,48,0,0,473,1
194,LOCKED,29,PROPS,17,blob,8,0,1,528,1
194,LOCKED,30,NOTE,1,text,255,0,0,536,1
194,LOCKED,31,IS_OPEN,1,text,1,0,0,791,1
194,LOCKED,32,DT_AVANS,9,long,4,0,0,792,1
194,LOCKED,33,FISCAL_SMETKA,1,text,48,0,0,796,1
194,LOCKED,34,OSS_COUNTRY,1,text,2,0,0,844,1
195,LOCKED_ITEMS,0,DATETIME,9,long,4,0,0,8,1
195,LOCKED_ITEMS,1,NUM,8,short,2,0,0,12,1
195,LOCKED_ITEMS,2,POS,9,long,4,0,0,16,1
195,LOCKED_ITEMS,3,IS_FACTUR,1,text,1,0,0,20,1
195,LOCKED_ITEMS,4,SKLAD,1,text,48,0,0,21,1
195,LOCKED_ITEMS,5,GRUPA,1,text,48,0,0,69,1
195,LOCKED_ITEMS,6,STOKA,1,text,48,0,0,117,1
195,LOCKED_ITEMS,7,SER_NO,1,text,48,0,0,165,1
195,LOCKED_ITEMS,8,KOLICH,12,double,8,0,0,216,1
195,LOCKED_ITEMS,9,KOLICH2,12,double,8,0,0,224,1
195,LOCKED_ITEMS,10,KOLICH_CHECK,12,double,8,0,0,232,1
195,LOCKED_ITEMS,11,KONSIGNACIA,1,text,1,0,0,240,1
195,LOCKED_ITEMS,12,KB_ID,9,long,4,0,0,244,1
195,LOCKED_ITEMS,13,CENA_LIST,1,text,48,0,0,248,1
195,LOCKED_ITEMS,14,CENA_LIST_TYPE,1,text,1,0,0,296,1
195,LOCKED_ITEMS,15,ENDDATE,16,timestamp,8,0,0,304,1
195,LOCKED_ITEMS,16,DDS,12,double,8,0,0,312,1
195,LOCKED_ITEMS,17,CENA,12,double,8,0,0,320,1
195,LOCKED_ITEMS,18,VALUTA,1,text,1,0,0,328,1
195,LOCKED_ITEMS,19,DISCOUNT,12,double,8,0,0,336,1
195,LOCKED_ITEMS,20,DISCOUNT2,12,double,8,0,0,344,1
195,LOCKED_ITEMS,21,IS_REL_DISCOUNT,1,text,1,0,0,352,1
195,LOCKED_ITEMS,22,VALIDDATE,9,long,4,0,0,356,1
195,LOCKED_ITEMS,23,WARRANTY,1,text,80,0,0,360,1
195,LOCKED_ITEMS,24,NOTE,1,text,64,0,0,440,1
195,LOCKED_ITEMS,25,BONUS,12,double,8,0,0,504,1
195,LOCKED_ITEMS,26,IS_LOCKED,1,text,1,0,0,512,1
195,LOCKED_ITEMS,27,START_LOCKED,9,long,4,0,0,516,1
195,LOCKED_ITEMS,28,KOLICH_LOCKED,12,double,8,0,0,0,1
195,LOCKED_ITEMS,29,KOLICH_LOCKED2,12,double,8,0,0,0,1
195,LOCKED_ITEMS,30,O_DATETIME,9,long,4,0,0,520,1
195,LOCKED_ITEMS,31,O_NUM,9,long,4,0,0,524,1
195,LOCKED_ITEMS,32,PROPS_ROW,17,blob,8,0,1,528,1
195,LOCKED_ITEMS,33,OSS_VAT,12,double,8,0,0,536,1
195,LOCKED_ITEMS,34,ID_SPEC_CENA,9,long,4,0,0,544,1
196,LOCKED_BGR_MAT,0,ZA_DATETIME,9,long,4,0,0,4,1
196,LOCKED_BGR_MAT,1,ZA_NUM,8,short,2,0,0,8,1
196,LOCKED_BGR_MAT,2,SKLAD,1,text,48,0,0,10,1
196,LOCKED_BGR_MAT,3,GRUPA,1,text,48,0,0,58,1
196,LOCKED_BGR_MAT,4,STOKA,1,text,48,0,0,106,1
196,LOCKED_BGR_MAT,5,CENA,12,double,8,0,0,160,1
196,LOCKED_BGR_MAT,6,VALUTA,1,text,1,0,0,168,1
196,LOCKED_BGR_MAT,7,ED_CENA,12,double,8,0,0,176,1
196,LOCKED_BGR_MAT,8,DISCOUNT,12,double,8,0,0,184,1
196,LOCKED_BGR_MAT,9,SIZE_X,12,double,8,0,0,192,1
196,LOCKED_BGR_MAT,10,SIZE_Y,12,double,8,0,0,200,1
196,LOCKED_BGR_MAT,11,SIZE_Z,12,double,8,0,0,208,1
196,LOCKED_BGR_MAT,12,FIRA,12,double,8,0,0,216,1
196,LOCKED_BGR_MAT,13,OBRABOTKA,1,text,8,0,0,224,1
196,LOCKED_BGR_MAT,14,VID_CENA,9,long,4,0,0,232,1
197,LOCKED_BGR_OBR,0,ZA_DATETIME,9,long,4,0,0,4,1
197,LOCKED_BGR_OBR,1,ZA_NUM,8,short,2,0,0,8,1
197,LOCKED_BGR_OBR,2,NUM,8,short,2,0,0,10,1
197,LOCKED_BGR_OBR,3,SKLAD,1,text,48,0,0,12,1
197,LOCKED_BGR_OBR,4,GRUPA,1,text,48,0,0,60,1
197,LOCKED_BGR_OBR,5,STOKA,1,text,48,0,0,108,1
197,LOCKED_BGR_OBR,6,NORMA,12,double,8,0,0,160,1
197,LOCKED_BGR_OBR,7,KOLICH,12,double,8,0,0,168,1
197,LOCKED_BGR_OBR,8,KOLICH2,12,double,8,0,0,176,1
197,LOCKED_BGR_OBR,9,CENA,12,double,8,0,0,184,1
197,LOCKED_BGR_OBR,10,VALUTA,1,text,1,0,0,192,1
197,LOCKED_BGR_OBR,11,DISCOUNT,12,double,8,0,0,200,1
198,LOCKED_BGR_SER,0,ZA_DATETIME,9,long,4,0,0,4,1
198,LOCKED_BGR_SER,1,ZA_NUM,8,short,2,0,0,8,1
198,LOCKED_BGR_SER,2,NUM,8,short,2,0,0,10,1
198,LOCKED_BGR_SER,3,SER_NO,1,text,48,0,0,12,1
198,LOCKED_BGR_SER,4,KOLICH,12,double,8,0,0,64,1
198,LOCKED_BGR_SER,5,KOLICH2,12,double,8,0,0,72,1
198,LOCKED_BGR_SER,6,BROJ_DET,9,long,4,0,0,80,1
199,LOG,0,ID,9,long,4,0,0,4,1
199,LOG,1,OFFICE_ID,9,long,4,0,0,8,1
199,LOG,2,LOG_DATE,16,timestamp,8,0,0,16,1
199,LOG,3,LOG_USER,1,text,48,0,0,24,1
199,LOG,4,LOG_TIP,9,long,4,0,0,72,1
199,LOG,5,LOG_MODUL,1,text,48,0,0,76,1
199,LOG,6,LOG_COMP,1,text,48,0,0,124,1
200,LOG_1,0,ID,9,long,4,0,0,4,1
200,LOG_1,1,OFFICE_ID,9,long,4,0,0,8,1
200,LOG_1,2,SKLAD,1,text,48,0,0,12,1
200,LOG_1,3,GRUPA,1,text,48,0,0,60,1
200,LOG_1,4,STOKA,1,text,48,0,0,108,1
200,LOG_1,5,SER_NO,1,text,48,0,0,156,1
200,LOG_1,6,OLD_VALUTA,1,text,1,0,0,204,1
200,LOG_1,7,OLD_CENA,12,double,8,0,0,208,1
200,LOG_1,8,NEW_VALUTA,1,text,1,0,0,216,1
200,LOG_1,9,NEW_CENA,12,double,8,0,0,224,1
200,LOG_1,10,OLD_VALUE,1,text,255,0,0,232,1
200,LOG_1,11,NEW_VALUE,1,text,255,0,0,487,1
201,LOG_2,0,ID,9,long,4,0,0,4,1
201,LOG_2,1,OFFICE_ID,9,long,4,0,0,8,1
201,LOG_2,2,OLD_SKLAD,1,text,48,0,0,12,1
201,LOG_2,3,OLD_GRUPA,1,text,48,0,0,60,1
201,LOG_2,4,OLD_STOKA,1,text,48,0,0,108,1
201,LOG_2,5,OLD_VALUE,1,text,48,0,0,156,1
201,LOG_2,6,NEW_SKLAD,1,text,48,0,0,204,1
201,LOG_2,7,NEW_GRUPA,1,text,48,0,0,252,1
201,LOG_2,8,NEW_STOKA,1,text,48,0,0,300,1
201,LOG_2,9,NEW_VALUE,1,text,48,0,0,348,1
202,LOG_3,0,ID,9,long,4,0,0,4,1
202,LOG_3,1,OFFICE_ID,9,long,4,0,0,8,1
202,LOG_3,2,OLD_SMTYPE,9,long,4,0,0,12,1
202,LOG_3,3,OLD_DATETIME,9,long,4,0,0,16,1
202,LOG_3,4,OLD_DT_STP,9,long,4,0,0,20,1
202,LOG_3,5,OLD_DT_DOC,9,long,4,0,0,24,1
202,LOG_3,6,OLD_SMETKA,1,text,48,0,0,28,1
203,LOG_4,0,ID,9,long,4,0,0,4,1
203,LOG_4,1,OFFICE_ID,9,long,4,0,0,8,1
203,LOG_4,2,TIP,1,text,1,0,0,12,1
203,LOG_4,3,RELATOR,1,text,48,0,0,13,1
203,LOG_4,4,SKLAD,1,text,48,0,0,61,1
203,LOG_4,5,GRUPA,1,text,48,0,0,109,1
203,LOG_4,6,STOKA,1,text,48,0,0,157,1
203,LOG_4,7,KOLICH,9,long,4,0,0,208,1
203,LOG_4,8,OLD_VALUTA,1,text,1,0,0,212,1
203,LOG_4,9,OLD_CENA,12,double,8,0,0,216,1
203,LOG_4,10,OLD_FROM_LIST,1,text,48,0,0,224,1
203,LOG_4,11,OLD_FR_DATE,16,timestamp,8,0,0,272,1
203,LOG_4,12,OLD_TO_DATE,16,timestamp,8,0,0,280,1
203,LOG_4,13,OLD_IS_ACTIVE,1,text,1,0,0,288,1
203,LOG_4,14,NEW_VALUTA,1,text,1,0,0,289,1
203,LOG_4,15,NEW_CENA,12,double,8,0,0,296,1
203,LOG_4,16,NEW_FROM_LIST,1,text,48,0,0,304,1
203,LOG_4,17,NEW_FR_DATE,16,timestamp,8,0,0,352,1
203,LOG_4,18,NEW_TO_DATE,16,timestamp,8,0,0,360,1
203,LOG_4,19,NEW_IS_ACTIVE,1,text,1,0,0,368,1
204,LOG_5,0,ID,9,long,4,0,0,4,1
204,LOG_5,1,OFFICE_ID,9,long,4,0,0,8,1
204,LOG_5,2,SMTYPE,9,long,4,0,0,12,1
204,LOG_5,3,DATETIME,9,long,4,0,0,16,1
204,LOG_5,4,NUM,9,long,4,0,0,20,1
204,LOG_5,5,DT_DOC,9,long,4,0,0,24,1
204,LOG_5,6,SMETKA,1,text,48,0,0,28,1
204,LOG_5,7,SKLAD,1,text,48,0,0,76,1
204,LOG_5,8,GRUPA,1,text,48,0,0,124,1
204,LOG_5,9,STOKA,1,text,48,0,0,172,1
204,LOG_5,10,SER_NO,1,text,48,0,0,220,1
204,LOG_5,11,RAZHOD,1,text,48,0,0,268,1
204,LOG_5,12,OLD_VALUE,12,double,8,0,0,320,1
204,LOG_5,13,OLD_TEXT,1,text,80,0,0,328,1
204,LOG_5,14,NEW_VALUE,12,double,8,0,0,408,1
204,LOG_5,15,NEW_TEXT,1,text,80,0,0,416,1
204,LOG_5,16,FIRMA,1,text,48,0,0,496,1
205,LOG_EMAILS,0,RECEIVED,16,timestamp,8,0,0,8,1
205,LOG_EMAILS,1,K_EMAIL,1,text,48,0,0,16,1
205,LOG_EMAILS,2,K_FIRMA,1,text,48,0,0,64,1
205,LOG_EMAILS,3,K_CONTACT,1,text,48,0,0,112,1
205,LOG_EMAILS,4,K_NAME,3,varying,50,0,0,160,1
205,LOG_EMAILS,5,FOLDER,9,long,4,0,0,212,1
205,LOG_EMAILS,6,SUBJECT,3,varying,50,0,0,216,1
205,LOG_EMAILS,7,F_EMAIL,3,varying,50,0,0,266,1
205,LOG_EMAILS,8,F_NAME,3,varying,50,0,0,316,1
205,LOG_EMAILS,9,ENTRYID,1,text,48,0,0,366,1
205,LOG_EMAILS,10,FOLDER_NAME,1,text,48,0,0,414,1
205,LOG_EMAILS,11,SUBFOLDER_NAME,1,text,48,0,0,462,1
205,LOG_EMAILS,12,COUNT_ATT,9,long,4,0,0,512,1
205,LOG_EMAILS,13,BODY,17,blob,8,0,1,520,1
206,LOG_ERROR,0,ID,9,long,4,0,0,4,1
206,LOG_ERROR,1,LOG_USER,1,text,48,0,0,8,1
206,LOG_ERROR,2,LOG_DATE,16,timestamp,8,0,0,56,1
206,LOG_ERROR,3,LOG_SOURCE,1,text,16,0,0,64,1
206,LOG_ERROR,4,LOG_KEY,1,text,48,0,0,80,1
206,LOG_ERROR,5,LOG_MESSAGE,3,varying,32002,0,0,128,1
207,LOG_SEARCH,0,DATETIME,9,long,4,0,0,4,1
207,LOG_SEARCH,1,SEARCH,1,text,48,0,0,8,1
207,LOG_SEARCH,2,IN_NOMENCLATURE,1,text,1,0,0,56,1
207,LOG_SEARCH,3,OWNER,1,text,48,0,0,57,1
208,OFFER,0,DATETIME,9,long,4,0,0,8,1
208,OFFER,1,DT_DOC,9,long,4,0,0,12,1
208,OFFER,2,DT_CHANGED,9,long,4,0,0,16,1
208,OFFER,3,KASA,1,text,1,0,0,20,1
208,OFFER,4,SMETKA,1,text,32,0,0,21,1
208,OFFER,5,FIRMA,1,text,48,0,0,53,1
208,OFFER,6,AGENT,1,text,48,0,0,101,1
208,OFFER,7,BROKER,1,text,48,0,0,149,1
208,OFFER,8,PREWOZ,1,text,48,0,0,197,1
208,OFFER,9,F_CONTACT,1,text,48,0,0,245,1
208,OFFER,10,USD,12,double,8,0,0,296,1
208,OFFER,11,DM,12,double,8,0,0,304,1
208,OFFER,12,LV,12,double,8,0,0,312,1
208,OFFER,13,S_1,12,double,8,0,0,320,1
208,OFFER,14,S_2,12,double,8,0,0,328,1
208,OFFER,15,S_3,12,double,8,0,0,336,1
208,OFFER,16,S_4,12,double,8,0,0,344,1
208,OFFER,17,S_5,12,double,8,0,0,352,1
208,OFFER,18,LV_ZA_USD,12,double,8,0,0,360,1
208,OFFER,19,LV_ZA_DM,12,double,8,0,0,368,1
208,OFFER,20,DM_ZA_USD,12,double,8,0,0,376,1
208,OFFER,21,LV_ZA_1,12,double,8,0,0,384,1
208,OFFER,22,LV_ZA_2,12,double,8,0,0,392,1
208,OFFER,23,LV_ZA_3,12,double,8,0,0,400,1
208,OFFER,24,LV_ZA_4,12,double,8,0,0,408,1
208,OFFER,25,LV_ZA_5,12,double,8,0,0,416,1
208,OFFER,26,REALISED,1,text,1,0,0,424,1
208,OFFER,27,OWNER,1,text,48,0,0,425,1
208,OFFER,28,SIGN_BY,1,text,48,0,0,473,1
208,OFFER,29,PROPS,17,blob,8,0,1,528,1
208,OFFER,30,NOTE,1,text,255,0,0,536,1
208,OFFER,31,IS_OPEN,1,text,1,0,0,791,1
208,OFFER,32,DT_AVANS,9,long,4,0,0,792,1
208,OFFER,33,OSS_COUNTRY,1,text,2,0,0,796,1
209,OFFER_ITEMS,0,DATETIME,9,long,4,0,0,8,4
209,OFFER_ITEMS,1,NUM,8,short,2,0,0,12,4
209,OFFER_ITEMS,2,POS,9,long,4,0,0,16,4
209,OFFER_ITEMS,3,IS_FACTUR,1,text,1,0,0,20,4
209,OFFER_ITEMS,4,SKLAD,1,text,48,0,0,21,4
209,OFFER_ITEMS,5,GRUPA,1,text,48,0,0,69,4
209,OFFER_ITEMS,6,STOKA,1,text,48,0,0,117,4
209,OFFER_ITEMS,7,KOLICH,12,double,8,0,0,168,4
209,OFFER_ITEMS,8,KOLICH2,12,double,8,0,0,176,4
209,OFFER_ITEMS,9,KOLICH_CHECK,12,double,8,0,0,184,4
209,OFFER_ITEMS,10,KONSIGNACIA,1,text,1,0,0,192,4
209,OFFER_ITEMS,11,KB_ID,9,long,4,0,0,196,4
209,OFFER_ITEMS,12,CENA_LIST,1,text,48,0,0,200,4
209,OFFER_ITEMS,13,CENA_LIST_TYPE,1,text,1,0,0,248,4
209,OFFER_ITEMS,14,ENDDATE,16,timestamp,8,0,0,256,4
209,OFFER_ITEMS,15,DDS,12,double,8,0,0,264,4
209,OFFER_ITEMS,16,CENA,12,double,8,0,0,272,4
209,OFFER_ITEMS,17,VALUTA,1,text,1,0,0,280,4
209,OFFER_ITEMS,18,DISCOUNT,12,double,8,0,0,288,4
209,OFFER_ITEMS,19,DISCOUNT2,12,double,8,0,0,296,4
209,OFFER_ITEMS,20,IS_REL_DISCOUNT,1,text,1,0,0,304,4
209,OFFER_ITEMS,21,VALIDDATE,9,long,4,0,0,308,4
209,OFFER_ITEMS,22,WARRANTY,1,text,80,0,0,312,4
209,OFFER_ITEMS,23,NOTE,1,text,64,0,0,392,4
209,OFFER_ITEMS,24,BONUS,12,double,8,0,0,456,4
209,OFFER_ITEMS,25,SER_NO,1,text,48,0,0,464,4
209,OFFER_ITEMS,26,PROPS_ROW,17,blob,8,0,1,512,4
209,OFFER_ITEMS,27,OSS_VAT,12,double,8,0,0,520,4
209,OFFER_ITEMS,28,KUP_CENA2,12,double,8,0,0,528,4
209,OFFER_ITEMS,29,KUP_VALUTA2,1,text,1,0,0,536,4
209,OFFER_ITEMS,30,ID_SPEC_CENA,9,long,4,0,0,540,4
209,OFFER_ITEMS,31,I_DATETIME,9,long,4,0,0,544,4
209,OFFER_ITEMS,32,I_NUM,8,short,2,0,0,548,4
209,OFFER_ITEMS,33,I_SMETKA,1,text,32,0,0,550,4
210,OPER_ITEMS,0,TIP_DOC,9,long,4,0,0,4,1
210,OPER_ITEMS,1,DATETIME,9,long,4,0,0,8,1
210,OPER_ITEMS,2,NUM,8,short,2,0,0,12,1
210,OPER_ITEMS,3,NUM_OPER,8,short,2,0,0,14,1
210,OPER_ITEMS,4,SKLAD,1,text,48,0,0,16,1
210,OPER_ITEMS,5,GRUPA,1,text,48,0,0,64,1
210,OPER_ITEMS,6,STOKA,1,text,48,0,0,112,1
210,OPER_ITEMS,7,SER_NO,1,text,48,0,0,160,1
210,OPER_ITEMS,8,KOLICH,12,double,8,0,0,208,1
210,OPER_ITEMS,9,KOLICH2,12,double,8,0,0,216,1
210,OPER_ITEMS,10,VALUTA,1,text,1,0,0,224,1
210,OPER_ITEMS,11,CENA,12,double,8,0,0,232,1
210,OPER_ITEMS,12,NOTE,1,text,64,0,0,240,1
210,OPER_ITEMS,13,IS_RAZHOD,1,text,1,0,0,304,1
211,ORG_EVENTS,0,ID_EVENT,9,long,4,0,0,4,1
211,ORG_EVENTS,1,ICON,8,short,2,0,0,8,1
211,ORG_EVENTS,2,NAME,1,text,48,0,0,10,1
212,ORG_FIELDS,0,ID_FIELD,9,long,4,0,0,4,1
212,ORG_FIELDS,1,ID_EVENT,9,long,4,0,0,8,1
212,ORG_FIELDS,2,ORD,8,short,2,0,0,12,1
212,ORG_FIELDS,3,TIP,1,text,1,0,0,14,1
212,ORG_FIELDS,4,NAME,1,text,48,0,0,15,1
212,ORG_FIELDS,5,IS_VIP,1,text,1,0,0,63,1
212,ORG_FIELDS,6,IS_NUL,1,text,1,0,0,64,1
212,ORG_FIELDS,7,IS_ARR,1,text,1,0,0,65,1
212,ORG_FIELDS,8,IS_INT,1,text,1,0,0,66,1
212,ORG_FIELDS,9,IS_POS,1,text,1,0,0,67,1
212,ORG_FIELDS,10,IS_GRAY,1,text,1,0,0,68,1
212,ORG_FIELDS,11,IS_CUR_DATE,1,text,1,0,0,69,1
212,ORG_FIELDS,12,IS_SET_DATE,1,text,1,0,0,70,1
212,ORG_FIELDS,13,IS_TIME,1,text,1,0,0,71,1
212,ORG_FIELDS,14,RECUR_TIP,1,text,1,0,0,72,1
212,ORG_FIELDS,15,RECUR_WEEK,1,text,7,0,0,73,1
212,ORG_FIELDS,16,IS_ALARM,1,text,1,0,0,80,1
212,ORG_FIELDS,17,ALARM_BEFORE,9,long,4,0,0,84,1
212,ORG_FIELDS,18,BEFORE_TIP,1,text,1,0,0,88,1
212,ORG_FIELDS,19,LINK_TIP,1,text,1,0,0,89,1
212,ORG_FIELDS,20,FIRMA_TIP,1,text,7,0,0,90,1
212,ORG_FIELDS,21,DEF_VAL,1,text,128,0,0,97,1
212,ORG_FIELDS,22,IS_MOBILECAL,1,text,1,0,0,225,1
212,ORG_FIELDS,23,IS_EMAIL,1,text,1,0,0,226,1
213,ORG_ALARMS,0,ID_ALARM,9,long,4,0,0,4,1
213,ORG_ALARMS,1,ID_EVENT,9,long,4,0,0,8,1
213,ORG_ALARMS,2,ID_FIELD,9,long,4,0,0,12,1
213,ORG_ALARMS,3,ID_ZAPIS,9,long,4,0,0,16,1
213,ORG_ALARMS,4,ENTER_DT,9,long,4,0,0,20,1
213,ORG_ALARMS,5,OCCUR_DT,9,long,4,0,0,24,1
213,ORG_ALARMS,6,ALARM_DT,9,long,4,0,0,28,1
213,ORG_ALARMS,7,DONE_DT,9,long,4,0,0,32,1
213,ORG_ALARMS,8,RECUR_TIP,1,text,1,0,0,36,1
213,ORG_ALARMS,9,RECUR_WEEK,1,text,7,0,0,37,1
213,ORG_ALARMS,10,IS_ALARM,1,text,1,0,0,44,1
213,ORG_ALARMS,11,ALARM_BEFORE,9,long,4,0,0,48,1
213,ORG_ALARMS,12,BEFORE_TIP,1,text,1,0,0,52,1
213,ORG_ALARMS,13,IS_DONE,1,text,1,0,0,53,1
214,PARAMS,0,PARAM,1,text,64,0,0,4,1
214,PARAMS,1,VAL,1,text,64,0,0,68,1
214,PARAMS,2,VAL1,17,blob,8,0,0,136,1
215,PASSBOOK,0,ID,9,long,4,0,0,4,1
215,PASSBOOK,1,MYPASS,1,text,48,0,0,8,1
215,PASSBOOK,2,TEMPLATENAME,1,text,48,0,0,56,1
215,PASSBOOK,3,STYLETYPE,9,long,4,0,0,104,1
215,PASSBOOK,4,TRANSITTYPE,9,long,4,0,0,108,1
215,PASSBOOK,5,SERIALNUMBER,1,text,48,0,0,112,1
215,PASSBOOK,6,DESCRIPTION,1,text,48,0,0,160,1
215,PASSBOOK,7,ORGANIZATIONNAME,1,text,48,0,0,208,1
215,PASSBOOK,8,FOREGROUNDCOLOR,9,long,4,0,0,256,1
215,PASSBOOK,9,BACKGROUNDCOLOR,9,long,4,0,0,260,1
215,PASSBOOK,10,LOGOTEXT,1,text,48,0,0,264,1
215,PASSBOOK,11,SUPPRESSSTRIPSHINE,8,short,2,0,0,312,1
215,PASSBOOK,12,BACKGROUND,17,blob,8,0,0,320,1
215,PASSBOOK,13,FOOTER,17,blob,8,0,0,328,1
215,PASSBOOK,14,ICON,17,blob,8,0,0,336,1
215,PASSBOOK,15,STRIP,17,blob,8,0,0,344,1
215,PASSBOOK,16,THUMBNAIL,17,blob,8,0,0,352,1
215,PASSBOOK,17,LOGO,17,blob,8,0,0,360,1
215,PASSBOOK,18,BARCODETYPE,9,long,4,0,0,368,1
