__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,GRUPA,STOKA,SER_NO,KOLICH1,KOLICH12,KOLICH2,KOLICH22,IS_CHECK,ED_CENA,ED_VALUTA,KUP_CENA,KUP_VALUTA,NOTE,STOCK_POSITION
6712,10,1,1317658632,Тапи на резба,Тапа 304L резба 1/2``,16584381,21.0,0.0,21.0,0.0,,0.0,L,0.690241,M,,
6712,11,1,1317658632,М16,Шайба пружинна DIN2093 М16,14798/041225,220.0,0.0,220.0,0.0,,0.0,L,0.245419,M,,
6712,12,1,1317658632,М8,Шпилка 8.8 vZn M8x1000,031125/2,4.0,0.0,4.0,0.0,,0.0,L,95.836198,M,,
6712,13,1,1317658632,М12,Болт с шест.гл. 8.8 vZn М12х100,091025/3,40.0,0.0,40.0,0.0,,0.0,L,0.24,M,,
6712,14,1,1317658632,М12,Болт с шест.гл. 8.8 vZn М12х100,10527503/071125/6,100.0,0.0,100.0,0.0,,0.0,L,0.240306,M,,
6712,15,1,1317658632,М12,Болт с шест.гл. 8.8 vZn М12х25,12345,267.0,0.0,267.0,0.0,,0.0,L,0.1,M,,
6712,16,1,1317658632,М12,Болт с шест.гл. 8.8 vZn М12х40,10527503/071125/4,88.0,0.0,88.0,0.0,,0.0,L,0.14,M,,
6712,17,1,1317658632,М16,Болт с шест.гл. 8.8 vZn М16х45,250725,28.0,0.0,28.0,0.0,,0.0,L,0.29,M,,
6712,18,1,1317658632,М16,Болт с шест.гл. 8.8 vZn М16х50,10524822/311025/3,100.0,0.0,100.0,0.0,,0.0,L,0.28120999999999996,M,,
6712,19,1,1317658632,М16,Болт с шест.гл. 8.8 vZn М16х60,081025/1,75.0,0.0,75.0,0.0,,0.0,L,0.34,M,,
6712,20,1,1317658632,М8,Болт с шест.гл. 8.8 vZn М8х25,090925/16,42.0,0.0,42.0,0.0,,0.0,L,0.04,M,,
6712,21,1,1317658632,М12,Болт с шест.гл. 8.8 vZn М12х45,12345/12,94.0,0.0,94.0,0.0,,0.0,L,0.14,M,,
6712,22,1,1317658632,М12,Болт с шест.гл. 8.8 vZn М12х60,10527503/071125/5,100.0,0.0,100.0,0.0,,0.0,L,0.159471,M,,
6712,23,1,1317658632,М6,Болт с шест.гл. 8.8 vZn М6х35,241025/20,440.0,0.0,440.0,0.0,,0.0,L,0.02,M,,
6712,24,1,1317658632,М6,Болт с шест.гл. 8.8 vZn М6х70,090925/2,93.0,0.0,93.0,0.0,,0.0,L,0.05,M,,
6712,25,1,1317658632,М6,Гайка шест. 8 vZn М6,031025/2,307.0,0.0,307.0,0.0,,0.0,L,0.03,M,,
6712,26,1,1317658632,М16,Гайка самоос. 10 vZn М16,10530304/171125/3,100.0,0.0,100.0,0.0,,0.0,L,0.35279,M,,
6712,27,1,1317658632,М12,Гайка шест. 8 vZn М12,091025/2,307.0,0.0,307.0,0.0,,0.0,L,0.03,M,,
6712,28,1,1317658632,М8,Гайка шест. 8 vZn М8,12345,201.0,0.0,201.0,0.0,,0.0,L,0.01,M,,
6712,29,1,1317658632,М16,Гайка шест. 8 Bl. М16,10524822/311025/1,416.0,0.0,416.0,0.0,,0.0,L,0.062531,M,,
6712,30,1,1317658632,М12,Шайба подложна vZn М12,241025/11,599.0,0.0,599.0,0.0,,0.0,L,0.01,M,,
6713,0,1,1317658632,М16,Шайба подложна vZn М16,10524822/311025/5,759.0,0.0,759.0,0.0,,0.0,L,0.025921999999999997,M,,
6713,1,1,1317658632,М16,Шайба подложна vZn М16,10530304/171125/4,100.0,0.0,100.0,0.0,,0.0,L,0.025564999999999997,M,,
6713,2,1,1317658632,М6,Шайба подложна vZn М6,031025/1,559.0,0.0,559.0,0.0,,0.0,L,0.01,L,,
6713,3,1,1317658632,М8,Шайба подложна vZn М8,10527503/071125/3,65.0,0.0,65.0,0.0,,0.0,L,0.0051129999999999995,M,,
6713,4,1,1317658632,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 H2),2916800002/3,1.0,0.0,1.0,0.0,,0.0,L,3569.44,M,,
6713,5,1,1317658632,М16,Шпилка М16,10530304/171125/1,16.0,0.0,16.0,0.0,,0.0,L,8.661253,M,,
6713,6,1,1317658632,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 H2),2994840002/1,1.0,0.0,1.0,0.0,,0.0,L,3569.44,M,,
6713,7,1,1317658632,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 H2),2994840002/2,1.0,0.0,1.0,0.0,,0.0,L,3569.44,M,,
6713,8,1,1317658632,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 О2),2916800001/1,1.0,0.0,1.0,0.0,,0.0,L,3233.29,M,,
6713,9,1,1317658632,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 О2),2994840001/1,1.0,0.0,1.0,0.0,,0.0,L,3233.29,M,,
6713,10,1,1317658632,2.5.5. Клапани,Иглен клапан (Slid. Gate Mot. Valve 8038 О2),2994840001/2,1.0,0.0,1.0,0.0,,0.0,L,3233.29,M,,
6713,11,1,1317658632,2.5.6. Актуатори,Актуатор електрически 24V,PBC875689,1.0,0.0,1.0,0.0,,0.0,L,167.754249,M,,
6713,12,1,1317658632,2.5.6. Актуатори,Актуатор електрически 24V,PBC875694,1.0,0.0,1.0,0.0,,0.0,L,201.30509899999998,M,,
6713,13,1,1317658632,2.5.6. Актуатори,Актуатор електрически 24V,PBC912241,1.0,0.0,1.0,0.0,,0.0,L,167.754249,M,,
6713,14,1,1317658632,2.5.6. Актуатори,Актуатор електрически 24V,PBC912242,1.0,0.0,1.0,0.0,,0.0,L,167.754249,M,,
6713,15,1,1317658632,2.5.6. Актуатори,Актуатор електрически 24V,PBC912243,1.0,0.0,1.0,0.0,,0.0,L,167.754249,M,,
6713,16,1,1317658632,2.5.6. Актуатори,Актуатор електрически 24V,PBC912244,1.0,0.0,1.0,0.0,,0.0,L,167.754249,M,,
6713,17,1,1317658632,5. Устройства,Захранване 275 kW,160126/5,4.0,0.0,4.0,0.0,,0.0,L,27500.883052999998,M,,
6713,18,1,1317658632,Сензори,Нивомер поплавъчен тип 8181,po34479,6.0,0.0,6.0,0.0,,0.0,L,87.992,M,,
6713,19,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100096,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,20,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100097,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,21,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100099,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,22,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100104,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,23,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100100,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,24,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100107,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,25,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100108,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,26,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100111,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,27,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100112,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,28,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100113,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6713,29,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100116,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6714,0,1,1317658632,Сензори,Сензор за газ H2 GS-220,25070100118,1.0,0.0,1.0,0.0,,0.0,L,177.315372,M,,
6714,1,1,1317658632,5. Устройства,"Помпа-мотор (Motor IE3 size 80,1,1kW)",84131900 /251125/2,1.0,0.0,1.0,0.0,,0.0,L,196.0,M,,
6714,2,1,1317658632,Сензори,Датчик за температура,082025,27.0,0.0,27.0,0.0,,0.0,L,105.67853,M,,
6714,3,1,1317658632,Други (Електроника),Управление за сензор за газ GA-220,213814/130825,12.0,0.0,12.0,0.0,,0.0,L,138.201687,M,,
6714,4,1,1317658632,5. Устройства,Помпа (Pump MOD. HTM 10 SS316),251413/251125/1,1.0,0.0,1.0,0.0,,0.0,L,1347.5,M,,
6714,5,1,1317658632,Други (Електроника),"Авариен стоп бутон, въртящ",1459015258/090925/3,3.0,0.0,3.0,0.0,,0.0,L,11.999976,M,,
6714,6,1,1317658632,Клеми,"Клема винтове 2,5mm AVK2,5 сива",1469000014/050126/9,100.0,0.0,100.0,0.0,,0.0,L,0.27,M,,
6714,7,1,1317658632,Клеми,"Клема винтова 2,5mm AVK2,5 червена",1469000014/050126/10,100.0,0.0,100.0,0.0,,0.0,L,0.29,M,,
6714,8,1,1317658632,Контактори,"Контактор 7,5kW/15A, AC-3, 1NO, 230V AC размер 0",1469000014/050126/11,0.0,0.0,0.0,0.0,,0.0,L,17.03,M,,
6714,9,1,1317658632,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 10А 1P,1469000128/060126/1,5.0,0.0,5.0,0.0,,0.0,L,1.79,M,,
6714,10,1,1317658632,"Прекъсвачи, Предпазители",Прекъсвач мин. AMPARO 6kA C 10А 1P,221225/8,2.0,0.0,2.0,0.0,,0.0,L,1.79,M,,
6714,11,1,1317658632,Кабели - Захранващи,Кабел 70мм HO7V-K червен,213597/011225/3,36.0,0.0,36.0,0.0,,0.0,L,8.291079,M,,
6714,12,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.1/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,13,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.10/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,14,1,1317658632,Кабели - Захранващи,Кабел 70мм HO7V-K черен,213597/011225/2,24.0,0.0,24.0,0.0,,0.0,L,8.291079,M,,
6714,15,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.11/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,16,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.12/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,17,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.13/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,18,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.14/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,19,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.15/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,20,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.16/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,21,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.17/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,22,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.18/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,23,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.19/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,24,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.2/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,25,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.20/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,26,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.3/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6714,27,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.4/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6715,0,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.5/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6715,1,1,1317658632,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm виолетов",1459019939/121125/12,100.0,0.0,100.0,0.0,,0.0,L,0.11064299999999999,M,,
6715,2,1,1317658632,Шини (Електроника),DIN-релса за модулна апаратура перфорирана 1m,1459015258/090925/2,1.0,0.0,1.0,0.0,,0.0,L,1.252661,M,,
6715,3,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.6/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6715,4,1,1317658632,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,5mm черен",1459019939/121125/11,100.0,0.0,100.0,0.0,,0.0,L,0.109467,M,,
6715,5,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.7/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6715,6,1,1317658632,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm син",1459019939/121125/10,200.0,0.0,200.0,0.0,,0.0,L,0.14443899999999998,M,,
6715,7,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.8/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6715,8,1,1317658632,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm червен",1459019939/121125/9,200.0,0.0,200.0,0.0,,0.0,L,0.14443899999999998,M,,
6715,9,1,1317658632,Други (Електроника),Трансмитер с галванично разделяне,A807.9/09.2025,1.0,0.0,1.0,0.0,,0.0,L,113.50638,M,,
6715,10,1,1317658632,Релета,Реле мини тип PT 14 пина 4CO 24VDC 6A,1459019939/121125/13,21.0,0.0,21.0,0.0,,0.0,L,2.955256,M,,
6715,11,1,1317658632,Релета,Реле мини тип PT 14 пина 4CO 24VDC 6A,pt196,10.0,0.0,10.0,0.0,,0.0,L,2.955256,M,,
6715,12,1,1317658632,Релета,Цокъл за реле (PT YP 6A/250V AC),120126/6,4.0,0.0,4.0,0.0,,0.0,L,3.492111,M,,
6715,13,1,1317658632,7. Кабели,"Проводник H05V-K (ПВ-А2) 500V 0,75mm черен",1459019939/121125/8,200.0,0.0,200.0,0.0,,0.0,L,0.14443899999999998,M,,
6715,14,1,1317658632,Кабелни Канали,"T-образно разклонение за кабелна скар, 60х152mm",47571/151025/7,0.0,0.0,0.0,0.0,,0.0,L,6.396237999999999,M,,
6715,15,1,1317658632,Кабелни Канали,T-образно разклонение за кабелна скара 60х202mm,47571/151025/6,2.0,0.0,2.0,0.0,,0.0,L,13.07,L,,
6715,16,1,1317658632,Кабелни Канали,T-разклонение за кабелна скара 60х202mm с неперф,47571/151025/5,1.0,0.0,1.0,0.0,,0.0,L,31.4,L,,
6715,17,1,1317658632,Кабелни Канали,Вертканел ъгъл понижаващ 60х202mm с неперфориран,47571/151025/8,3.0,0.0,3.0,0.0,,0.0,L,16.739635,M,,
6715,18,1,1317658632,Кабелни Канали,Кабелна скара перфорирана с интегриран съедините,47571/151025/1,3.0,0.0,3.0,0.0,,0.0,L,4.3204009999999995,M,,
6715,19,1,1317658632,Кабелни Канали,"Кабелна скара, перф.,с интегр. съед. 60х200х3000",47571/151025/2,5.0,0.0,5.0,0.0,,0.0,L,5.603738,M,,
6715,20,1,1317658632,Кабелни Канали,"Кабелна стълба 60x200x3000mm t=1,5mm",47571/151025/11,3.0,0.0,3.0,0.0,,0.0,L,8.881107,M,,
6715,21,1,1317658632,Кабелни Канали,"С-профил, шлиц 16 mm, 30x15x3000mm, перфорирана",47914/041125/1,0.0,0.0,0.0,0.0,,0.0,L,2.1014019999999998,M,,
6715,22,1,1317658632,Кабелни Канали,"Стенна конзола 90x610mm 2,5kN",47571/151025/3,3.0,0.0,3.0,0.0,,0.0,L,6.017882999999999,M,,
6715,23,1,1317658632,1.2.2 Съдове (Очиска),Топлообменник HE40,2301001885401010002,1.0,0.0,1.0,0.0,,0.0,L,327.0,M,,
6715,24,1,1317658632,Кабелни Канали,Фуния за кабелна скара напречна 60х150mm,47571/151025/10,4.0,0.0,4.0,0.0,,0.0,L,38.305847,M,,
6715,25,1,1317658632,Кабелни Канали,Фуния за кабелна скара напречна 60х200mm,47571/151025/9,7.0,0.0,7.0,0.0,,0.0,L,39.098346,M,,
6715,26,1,1317658632,Кабелни Канали,Ъгъл 90° за кабелна скара 60х202mm с неперфорира,47571/151025/4,1.0,0.0,1.0,0.0,,0.0,L,8.906672,M,,
6716,0,1,1317658632,Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/2“,270126/1,40.0,0.0,40.0,0.0,,0.0,L,0.9363157894736841,M,,
6716,1,1,1317658632,2.6. Арматури,Филтър на фл. 316 INOX PN16 DN40,10148565/270126/3,2.0,0.0,2.0,0.0,,0.0,L,256.263661,M,,
6716,2,1,1317658632,М10,Болт с шест.гл. 8.8 vZn М10х30,10527503/071125/7,92.0,0.0,92.0,0.0,,0.0,L,0.14,L,,
6716,3,1,1317658632,М10,Болт с шест.гл. 8.8 vZn М10х40,10527503/071125/8,100.0,0.0,100.0,0.0,,0.0,L,0.1673,L,,
6716,4,1,1317658632,М10,Болт с шест.гл. 8.8 vZn М10х40,241025/5,50.0,0.0,50.0,0.0,,0.0,L,0.0,L,,
6716,5,1,1317658632,М10,Болт с шест.гл. 8.8 vZn М10х45,241025/6,140.0,0.0,140.0,0.0,,0.0,L,0.0,L,,
6716,6,1,1317658632,М10,Гайка шест. 8 vZn М10,10527503/071125/9,192.0,0.0,192.0,0.0,,0.0,L,0.0371,L,,
6716,7,1,1317658632,М10,Гайка шест. 8 vZn М10,241025/7,78.0,0.0,78.0,0.0,,0.0,L,0.0,L,,
6716,8,1,1317658632,М10,Шайба подложна vZn М10,10527503/071125/10,192.0,0.0,192.0,0.0,,0.0,L,0.0151,L,,
6716,9,1,1317658632,М10,Шайба подложна vZn М10,241025/8,83.0,0.0,83.0,0.0,,0.0,L,0.0,L,,
6716,10,1,1317658632,М10,Шайба с широка периферия vZn М10,241025/9,100.0,0.0,100.0,0.0,,0.0,L,0.0,L,,
6716,11,1,1317658632,М16,Шайба пружинна gvZn М16,340046105/181125,89.0,0.0,89.0,0.0,,0.0,L,0.4,L,,
6716,12,1,1317658632,М16,Болт с шест.гл. 8.8 vZn М16х40,10524822/311025/2,100.0,0.0,100.0,0.0,,0.0,L,0.247158,M,,
6716,13,1,1317658632,М16,Гайка шест. 10 Bl. М16,10530304/171125/2,100.0,0.0,100.0,0.0,,0.0,L,0.18,L,,
6716,14,1,1317658632,М16,Шайба пружинна-федер vZn М16,241025/1,454.0,0.0,454.0,0.0,,0.0,L,0.0,L,,
6716,15,1,1317658632,М16,Гайка самоос. 8 vZn М16,241025/3,145.0,0.0,145.0,0.0,,0.0,L,0.0,L,,
6716,16,1,1317658632,М16,Шайба с широка периферия vZn M16,241025/4,190.0,0.0,190.0,0.0,,0.0,L,0.0,L,,
6716,17,1,1317658632,М3,Болт с шест.гл. А2 М3х25,10544810/120126/1,300.0,0.0,300.0,0.0,,0.0,L,0.05,M,,
6716,18,1,1317658632,М3,Болт с шест.гл. А2 М3х25,340047100/120126/1,21.0,0.0,21.0,0.0,,0.0,L,0.046015,M,,
6716,19,1,1317658632,М3,Болт с шест.гл. vZn М3х25,340047100/120126/2,123.0,0.0,123.0,0.0,,0.0,L,0.03,M,,
6716,20,1,1317658632,М3,Гайка шест. А2 М3,10544810/120126/2,300.0,0.0,300.0,0.0,,0.0,L,0.01,M,,
6716,21,1,1317658632,М3,Гайка шест. А2 М3,340047100/120126/3,13.0,0.0,13.0,0.0,,0.0,L,0.010226,M,,
6716,22,1,1317658632,Винтове,"Винт самонарезен с шайба vZn ф4,2x13",10514758/021025,300.0,0.0,300.0,0.0,,0.0,L,0.09,L,,
6716,23,1,1317658632,Винтове,"Винт самопробивен с шайба ф4,2х13",340045982/131125,1000.0,0.0,1000.0,0.0,,0.0,L,0.01,L,,
6716,24,1,49796793,Външна резба,Нипел намалител 316L 150LBS 1/2“х1/4“,201025/2,0.0,0.0,10.0,0.0,Y,0.0,L,0.0,L,в 09:18 през “Складове и Стоки”,
6716,25,1,1317658632,М5,Винт с лещ.гл. 4.8 vZn М5х16,241025/14,490.0,0.0,490.0,0.0,,0.0,L,0.0,L,,
6716,26,1,1317658632,М5,Винт с лещ.гл. 4.8 vZn М5х20,241025/13,500.0,0.0,500.0,0.0,,0.0,L,0.0,L,,
6716,27,1,1317658632,М5,Винт с лещ.гл. 4.8 vZn М5х12,241025/12,486.0,0.0,486.0,0.0,,0.0,L,0.0,L,,
6716,28,1,1317658632,М/Ж резба,Преход 304L резба М/Ж 1/2``x1/4``,143284/02092025/5,9.0,0.0,9.0,0.0,,0.0,L,0.991903,M,,
6716,29,1,1317658632,М5,Винт с лещ.гл. 4.8 vZn М5х25,241025/14,465.0,0.0,465.0,0.0,,0.0,L,0.0,L,,
6716,30,1,1317658632,М5,"Винт самопр. vZn М5,5х32",241025/15,100.0,0.0,100.0,0.0,,0.0,L,0.0,L,,
6717,0,1,1317658632,М5,Шайба с широка периферия vZn М5,241025/17,200.0,0.0,200.0,0.0,,0.0,L,0.0,L,,
6717,1,1,1317658632,М6,Гайка ниска А2 М6,0340047352/220126/2,47.0,0.0,47.0,0.0,,0.0,L,0.03,M,,
6717,2,1,1317658632,М6,Болт с шест.гл. А2 М6х40,0340047352/220126/1,26.0,0.0,26.0,0.0,,0.0,L,0.09,M,,
6717,3,1,1317658632,М6,Болт с шест.гл. 8.8 vZn М6х16,241025/19,416.0,0.0,416.0,0.0,,0.0,L,0.0,L,,
6717,4,1,1317658632,М6,Болт с шест.гл. 8.8 vZn М6х25,151025/4,67.0,0.0,67.0,0.0,,0.0,L,0.0,L,,
6717,5,1,1317658632,М6,Болт с шест.гл. 8.8 vZn М6х60,10524822/311025/7,148.0,0.0,148.0,0.0,,0.0,L,0.0729,L,,
6717,6,1,1317658632,М6,Болт с шест.гл. 8.8 vZn М6х65,241025/18,200.0,0.0,200.0,0.0,,0.0,L,0.0,L,,
6717,7,1,1317658632,М6,Болт с шест.гл. 8.8 vZn М6х90,090925/3,136.0,0.0,136.0,0.0,,0.0,L,0.0,L,,
6717,8,1,1317658632,М6,Болт с шест.гл. 8.8 vZn М6х50,241025/21,88.0,0.0,88.0,0.0,,0.0,L,0.0,L,,
6717,9,1,1317658632,М6,Винт с лещ.гл. 4.8 vZn М6х16,230925/1,365.0,0.0,365.0,0.0,,0.0,L,0.0,L,,
6717,10,1,1317658632,М6,Винт с лещ.гл. 4.8 vZn М6х35,230925/3,500.0,0.0,500.0,0.0,,0.0,L,0.0,L,,
6717,11,1,1317658632,М6,Винт с върт.шест. 8.8 vZn М6х60,241025/22,77.0,0.0,77.0,0.0,,0.0,L,0.0,L,,
6717,12,1,1317658632,М6,Гайка самоос. 8 vZn М6,241025/23,45.0,0.0,45.0,0.0,,0.0,L,0.0,L,,
6717,13,1,1317658632,М6,Шайба пружинна vZn М6,241025/24,5.0,0.0,5.0,0.0,,0.0,L,0.0,L,,
6717,14,1,1317658632,М8,Болт с шест.гл. 8.8 vZn М8х16,10527503/071125/1,63.0,0.0,63.0,0.0,,0.0,L,0.064,L,,
6717,15,1,1317658632,М8,Болт с шест.гл. 8.8 vZn М8х20,10524822/311025/6,96.0,0.0,96.0,0.0,,0.0,L,0.0706,L,,
6717,16,1,1317658632,М8,Болт с шест.гл. 8.8 vZn М8х35,10527503/071125/2,91.0,0.0,91.0,0.0,,0.0,L,0.09,L,,
6717,17,1,1317658632,М8,Шайба пружинна vZn М8,201025/6,169.0,0.0,169.0,0.0,,0.0,L,0.0,L,,
6717,18,1,1317658632,М/Ж резба,Преход 304L резба М/Ж 2“х1“,10148002/120126,2.0,0.0,2.0,0.0,,0.0,L,5.46,M,,
6717,19,1,1317658632,М8,Шайба с широка периферия vZn М8,230925/2,217.0,0.0,217.0,0.0,,0.0,L,0.0,L,,
6717,20,1,1317658632,М/Ж резба,Преход 316L резба М/Ж 1 1/4“-1/2“,181225/26,8.0,0.0,8.0,0.0,,0.0,L,9.116301,M,,
6717,21,1,1317658632,Тапи на резба,Тапа 304L резба 1/4“,16816512,1.0,0.0,1.0,0.0,,0.0,L,1.0,L,,
6717,22,1,1317658632,Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 1/2“,10143120/27082025/3,1.0,0.0,1.0,0.0,,0.0,L,11.054089999999999,M,,
6717,23,1,1317658632,Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 1 1/2“,10145394/291025,5.0,0.0,5.0,0.0,,0.0,L,47.68,L,,
6717,24,1,1317658632,Холендри на резба,Холендър 316L резба М/М PTFE 150LBS 1/2“,10148408/210126/2,3.0,0.0,3.0,0.0,,0.0,L,9.46,M,,
6717,25,1,1317658632,Фитинги - Щуцер на резба,Щуцер за маркуч 304 1/4“,090925/6,1.0,0.0,1.0,0.0,,0.0,L,1.0,L,,
6717,26,1,1317658632,Капи на резба,Капа 316L резба 1/4“,181225/9,6.0,0.0,6.0,0.0,,0.0,L,0.0,L,,
6717,27,1,1317658632,Капи на резба,Капа 316L резба 1/2“,181225/10,38.0,0.0,38.0,0.0,,0.0,L,0.0,L,,
6717,28,1,1317658632,Колена на резба,Коляно 45° 316L резба вътрешна 150LBS 1/2“,181225/11,4.0,0.0,4.0,0.0,,0.0,L,0.0,L,,
6717,29,1,1317658632,Колена на резба,Коляно 90° 304L резба вътрешна 1 1/4“,16984615,5.0,0.0,5.0,0.0,,0.0,L,1.0,L,,
6717,30,1,1317658632,Колена на резба,Коляно 90° 304L резба М/Ж 1 1/2“,16813615,3.0,0.0,3.0,0.0,,0.0,L,1.0,L,,
6717,31,1,1317658632,Колена на резба,Коляно 90° 304L резба М/Ж 1 1/4“,16846425,5.0,0.0,5.0,0.0,,0.0,L,1.0,L,,
6718,0,1,1317658632,Колена на резба,Коляно 90° 304L резба М/Ж 2“,1684354,12.0,0.0,12.0,0.0,,0.0,L,1.0,L,,
6718,1,1,1317658632,Колена на резба,Коляно 90° 304L резба М/Ж 1/2“,181225/8,4.0,0.0,4.0,0.0,,0.0,L,1.0,L,,
6718,2,1,1317658632,Колена на резба,Коляно 90° 304L резба М/Ж 1“,16843651,1.0,0.0,1.0,0.0,,0.0,L,1.0,L,,
6718,3,1,1317658632,Колена на резба,Коляно 90° 316L резба вътрешна 1/2“,101125/1,43.0,0.0,43.0,0.0,,0.0,L,0.0,M,,
6718,4,1,1317658632,Колена на резба,Коляно 90° 316L резба вътрешна 3/4“,130126/2,10.0,0.0,10.0,0.0,,0.0,L,0.0,L,,
6718,5,1,1317658632,Колена на резба,Коляно 90° 316L резба вътрешна 1/4“,260925/1,14.0,0.0,14.0,0.0,,0.0,L,0.0,L,,
6718,6,1,1317658632,Колена на резба,Коляно 90° 316L резба вътрешна 1“,120126/18,1.0,0.0,1.0,0.0,,0.0,L,2.991047,M,,
6718,7,1,1317658632,Колена на резба,Коляно 90° 316L резба М/Ж 1/4“,181225/12,9.0,0.0,9.0,0.0,,0.0,L,0.0,M,,
6718,8,1,1317658632,1. Пречистване на вода,B520 PRO,81066/040925/1,1.0,0.0,1.0,0.0,,0.0,L,51.129,M,,
6718,9,1,1317658632,Колена на резба,Коляно 90° 316L резба М/Ж 1/2“,143284/02092025/3,29.0,0.0,29.0,0.0,,0.0,L,2.000166,M,,
6718,10,1,1317658632,Кръстове на резба,Кръст 316L резба 1“,181225/13,2.0,0.0,2.0,0.0,,0.0,L,0.0,L,,
